location,age_group,maternal_hemorrhage_rr,maternal_sepsis_and_other_maternal_infections_rr,depressive_disorders_rr,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,10_to_14,0.21512481682289414,0.40843204518901877,0.16096056155674968,,,,,118,ethiopia
ethiopia,15_to_19,0.17256860336048854,0.32659855399231374,0.10934985289716541,,,,,118,ethiopia
ethiopia,20_to_24,0.20448086883770045,0.36473622414197315,0.12455375656135961,,,,,118,ethiopia
ethiopia,25_to_29,0.20812793862403559,0.3710655546060102,0.12837979046416909,,,,,118,ethiopia
ethiopia,30_to_34,0.21870748875682533,0.38398052356979095,0.13423573065097305,,,,,118,ethiopia
ethiopia,35_to_39,0.19678932357909826,0.3714921567548375,0.1363265569040412,,,,,118,ethiopia
ethiopia,40_to_44,0.1951740631951238,0.3702341470332794,0.13623955853232184,,,,,118,ethiopia
ethiopia,45_to_49,0.1860893775831707,0.3575561745589028,0.12980995687823135,,,,,118,ethiopia
ethiopia,50_to_54,0.192748350933819,0.3778127236187766,0.14521650906544453,,,,,118,ethiopia
ethiopia,N/A,,,,0.1345690134725827,0.12768786428768691,0.13186379818361155,0.12841885082966148,118,ethiopia
