location,age_group,maternal_hemorrhage_rr,maternal_sepsis_and_other_maternal_infections_rr,depressive_disorders_rr,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,10_to_14,0.4203532810483515,0.478152683462276,0.17824398679348863,,,,,146,ethiopia
ethiopia,15_to_19,0.37201219601832136,0.44023650449059903,0.15936862772849628,,,,,146,ethiopia
ethiopia,20_to_24,0.4168393948329177,0.4755829063023734,0.1764852418979873,,,,,146,ethiopia
ethiopia,25_to_29,0.4359450358551674,0.4909589313548945,0.18464810805242335,,,,,146,ethiopia
ethiopia,30_to_34,0.4413960708775368,0.49601056329757426,0.18756563857050199,,,,,146,ethiopia
ethiopia,35_to_39,0.4081701184874263,0.47639659801477374,0.17997468898043167,,,,,146,ethiopia
ethiopia,40_to_44,0.4111549237755467,0.4769344268701536,0.17932873669165658,,,,,146,ethiopia
ethiopia,45_to_49,0.40322609464828946,0.4733397563290019,0.17863216417423947,,,,,146,ethiopia
ethiopia,50_to_54,0.4029975143452105,0.4642166470886215,0.17035373454080474,,,,,146,ethiopia
ethiopia,N/A,,,,0.196821924421976,0.1856936151613544,0.1930549747046326,0.18750193898328008,146,ethiopia
