location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,0.004443901427912578,-0.008467848708318732,-0.003539570742960065,-0.00417392704730418,26,ethiopia
