location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,0.10963204227986614,0.092859417003574,0.10409025905892001,0.10177332583646226,109,ethiopia
