location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,0.012555452142378689,0.007511291714435072,0.0014531904976104989,0.008793844689519497,35,ethiopia
