location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,0.09795863344209112,0.08865823626245095,0.09293311572223452,0.09018630365135762,114,ethiopia
