location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,0.3467097759755074,0.3289968189994791,0.34411348858614477,0.3382121893622152,244,ethiopia
