location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,0.05727235505211207,0.04404243974753109,0.04807795358252478,0.0436001525616515,60,ethiopia
