location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,0.24634011670465308,0.23034395085923287,0.2504356471580262,0.24211026373281816,197,ethiopia
