location,age_group,maternal_hemorrhage_rr,maternal_sepsis_and_other_maternal_infections_rr,depressive_disorders_rr,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,10_to_14,0.23556129994487893,0.4435640530909811,0.1701739909378505,,,,,94,ethiopia
ethiopia,15_to_19,0.24961319695735243,0.4574089335467582,0.17831124355258773,,,,,94,ethiopia
ethiopia,20_to_24,0.27722728508328276,0.4876193658712778,0.19430329121947398,,,,,94,ethiopia
ethiopia,25_to_29,0.2962820514107168,0.5075856141089189,0.2059305574855865,,,,,94,ethiopia
ethiopia,30_to_34,0.30266351184860113,0.5142874736125407,0.2093517482264824,,,,,94,ethiopia
ethiopia,35_to_39,0.2815537117815071,0.49209555411371847,0.1963881499799266,,,,,94,ethiopia
ethiopia,40_to_44,0.27046432623137934,0.4791749782309655,0.18904695141408354,,,,,94,ethiopia
ethiopia,45_to_49,0.272187655487777,0.48584811913610604,0.19501773650767268,,,,,94,ethiopia
ethiopia,50_to_54,0.19444471184959716,0.3924427156502482,0.14113337673685972,,,,,94,ethiopia
ethiopia,N/A,,,,0.10418974343210803,0.09801547435479935,0.0995055929569947,0.09734397504510736,94,ethiopia
