location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,0.1648737446638113,0.15538524248665908,0.16161844931247585,0.15632324471887848,146,ethiopia
