location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
ethiopia,0.14647335636823158,0.1335312559647919,0.13720624527700384,0.13450359966075484,156,ethiopia
