location,sex,draw,exposure,value,outcome
ethiopia,Male,draw_79,40.0,-0.6496011135605002,gestational_age
ethiopia,Male,draw_79,40.11011,-0.6485837730145761,gestational_age
ethiopia,Male,draw_79,40.22022,-0.6475649580826216,gestational_age
ethiopia,Male,draw_79,40.33033,-0.6465496630466587,gestational_age
ethiopia,Male,draw_79,40.44044,-0.6455325812304094,gestational_age
ethiopia,Male,draw_79,40.55055,-0.6445139022918959,gestational_age
ethiopia,Male,draw_79,40.66066,-0.6434984787986521,gestational_age
ethiopia,Male,draw_79,40.77077,-0.6424829936871489,gestational_age
ethiopia,Male,draw_79,40.88088,-0.6414660436622381,gestational_age
ethiopia,Male,draw_79,40.99099,-0.640447503584855,gestational_age
ethiopia,Male,draw_79,41.1011,-0.6394346309261942,gestational_age
ethiopia,Male,draw_79,41.21121,-0.6384169783177488,gestational_age
ethiopia,Male,draw_79,41.32132,-0.637403074077711,gestational_age
ethiopia,Male,draw_79,41.43143,-0.6363871612452308,gestational_age
ethiopia,Male,draw_79,41.54154,-0.6353717777102874,gestational_age
ethiopia,Male,draw_79,41.65165,-0.6343588448517166,gestational_age
ethiopia,Male,draw_79,41.76176,-0.6333428696945859,gestational_age
ethiopia,Male,draw_79,41.87187,-0.6323265408186355,gestational_age
ethiopia,Male,draw_79,41.98198,-0.6313136681890318,gestational_age
ethiopia,Male,draw_79,42.09209,-0.6303000963628819,gestational_age
ethiopia,Male,draw_79,42.2022,-0.6292859849104114,gestational_age
ethiopia,Male,draw_79,42.31231,-0.628271922894125,gestational_age
ethiopia,Male,draw_79,42.42242,-0.6272596554307867,gestational_age
ethiopia,Male,draw_79,42.53253,-0.6262452624238122,gestational_age
ethiopia,Male,draw_79,42.64264,-0.6252320400662732,gestational_age
ethiopia,Male,draw_79,42.75275,-0.6242217880761711,gestational_age
ethiopia,Male,draw_79,42.86286,-0.6232060850430662,gestational_age
ethiopia,Male,draw_79,42.97297,-0.622196666572564,gestational_age
ethiopia,Male,draw_79,43.08308,-0.6211853135677013,gestational_age
ethiopia,Male,draw_79,43.19319,-0.6201707426642455,gestational_age
ethiopia,Male,draw_79,43.3033,-0.619160163589355,gestational_age
ethiopia,Male,draw_79,43.41341,-0.6181477395415905,gestational_age
ethiopia,Male,draw_79,43.52352,-0.617136740008505,gestational_age
ethiopia,Male,draw_79,43.63363,-0.6161269958861229,gestational_age
ethiopia,Male,draw_79,43.74374,-0.6151166687923291,gestational_age
ethiopia,Male,draw_79,43.85385,-0.6141051789469097,gestational_age
ethiopia,Male,draw_79,43.96396,-0.6130964284858846,gestational_age
ethiopia,Male,draw_79,44.07407,-0.6120843042539487,gestational_age
ethiopia,Male,draw_79,44.18418,-0.6110740550295841,gestational_age
ethiopia,Male,draw_79,44.29429,-0.6100672068290469,gestational_age
ethiopia,Male,draw_79,44.4044,-0.6090556135756549,gestational_age
ethiopia,Male,draw_79,44.51451,-0.6080463924564461,gestational_age
ethiopia,Male,draw_79,44.62462,-0.6070377321154504,gestational_age
ethiopia,Male,draw_79,44.73473,-0.6060277297690966,gestational_age
ethiopia,Male,draw_79,44.84484,-0.6050198066374276,gestational_age
ethiopia,Male,draw_79,44.95495,-0.6040122316545501,gestational_age
ethiopia,Male,draw_79,45.06507,-0.6030033934261941,gestational_age
ethiopia,Male,draw_79,45.17518,-0.6019967603582954,gestational_age
ethiopia,Male,draw_79,45.28529,-0.6009893685229387,gestational_age
ethiopia,Male,draw_79,45.3954,-0.5999796849528686,gestational_age
ethiopia,Male,draw_79,45.50551,-0.5989742725229483,gestational_age
ethiopia,Male,draw_79,45.61562,-0.5979680060746001,gestational_age
ethiopia,Male,draw_79,45.72573,-0.5969608820202696,gestational_age
ethiopia,Male,draw_79,45.83584,-0.5959555458859512,gestational_age
ethiopia,Male,draw_79,45.94595,-0.594948170302516,gestational_age
ethiopia,Male,draw_79,46.05606,-0.5939401920418985,gestational_age
ethiopia,Male,draw_79,46.16617,-0.5929368316121664,gestational_age
ethiopia,Male,draw_79,46.27628,-0.5919296476721129,gestational_age
ethiopia,Male,draw_79,46.38639,-0.5909257579162775,gestational_age
ethiopia,Male,draw_79,46.4965,-0.5899182206371999,gestational_age
ethiopia,Male,draw_79,46.60661,-0.5889150083602296,gestational_age
