location,sex,draw,exposure,value,outcome
ethiopia,Male,draw_22,40.0,-0.6013819770127217,gestational_age
ethiopia,Male,draw_22,40.11011,-0.6004647147702667,gestational_age
ethiopia,Male,draw_22,40.22022,-0.5995486895385508,gestational_age
ethiopia,Male,draw_22,40.33033,-0.5986304497085088,gestational_age
ethiopia,Male,draw_22,40.44044,-0.5977148285359865,gestational_age
ethiopia,Male,draw_22,40.55055,-0.5967976242550116,gestational_age
ethiopia,Male,draw_22,40.66066,-0.5958809158116347,gestational_age
ethiopia,Male,draw_22,40.77077,-0.5949647825532365,gestational_age
ethiopia,Male,draw_22,40.88088,-0.5940488290057689,gestational_age
ethiopia,Male,draw_22,40.99099,-0.5931317204645749,gestational_age
ethiopia,Male,draw_22,41.1011,-0.5922145836718758,gestational_age
ethiopia,Male,draw_22,41.21121,-0.5912995891092852,gestational_age
ethiopia,Male,draw_22,41.32132,-0.5903847339387888,gestational_age
ethiopia,Male,draw_22,41.43143,-0.5894682443859323,gestational_age
ethiopia,Male,draw_22,41.54154,-0.5885520624028354,gestational_age
ethiopia,Male,draw_22,41.65165,-0.5876352597145099,gestational_age
ethiopia,Male,draw_22,41.76176,-0.5867214985917325,gestational_age
ethiopia,Male,draw_22,41.87187,-0.585805487919128,gestational_age
ethiopia,Male,draw_22,41.98198,-0.5848913237294078,gestational_age
ethiopia,Male,draw_22,42.09209,-0.5839756836419853,gestational_age
ethiopia,Male,draw_22,42.2022,-0.5830605844846342,gestational_age
ethiopia,Male,draw_22,42.31231,-0.5821454868856636,gestational_age
ethiopia,Male,draw_22,42.42242,-0.5812302530100271,gestational_age
ethiopia,Male,draw_22,42.53253,-0.5803181860881083,gestational_age
ethiopia,Male,draw_22,42.64264,-0.5794025824603071,gestational_age
ethiopia,Male,draw_22,42.75275,-0.5784868128174254,gestational_age
ethiopia,Male,draw_22,42.86286,-0.5775720058239479,gestational_age
ethiopia,Male,draw_22,42.97297,-0.5766609174681646,gestational_age
ethiopia,Male,draw_22,43.08308,-0.5757476775866076,gestational_age
ethiopia,Male,draw_22,43.19319,-0.5748327329424923,gestational_age
ethiopia,Male,draw_22,43.3033,-0.573920343484805,gestational_age
ethiopia,Male,draw_22,43.41341,-0.5730072051037939,gestational_age
ethiopia,Male,draw_22,43.52352,-0.5720935322963747,gestational_age
ethiopia,Male,draw_22,43.63363,-0.57118039402007,gestational_age
ethiopia,Male,draw_22,43.74374,-0.5702673000738151,gestational_age
ethiopia,Male,draw_22,43.85385,-0.5693552520560223,gestational_age
ethiopia,Male,draw_22,43.96396,-0.5684387280057409,gestational_age
ethiopia,Male,draw_22,44.07407,-0.5675283875380684,gestational_age
ethiopia,Male,draw_22,44.18418,-0.5666151207862085,gestational_age
ethiopia,Male,draw_22,44.29429,-0.5657058538600928,gestational_age
ethiopia,Male,draw_22,44.4044,-0.5647902549241611,gestational_age
ethiopia,Male,draw_22,44.51451,-0.5638788516268224,gestational_age
ethiopia,Male,draw_22,44.62462,-0.5629681571499192,gestational_age
ethiopia,Male,draw_22,44.73473,-0.5620553162688732,gestational_age
ethiopia,Male,draw_22,44.84484,-0.5611442390326912,gestational_age
ethiopia,Male,draw_22,44.95495,-0.5602333466210033,gestational_age
