location,sex,draw,exposure,value,outcome
ethiopia,Male,draw_197,40.0,-0.7655505417515013,gestational_age
ethiopia,Male,draw_197,40.11011,-0.7643069133342185,gestational_age
ethiopia,Male,draw_197,40.22022,-0.7630629710314936,gestational_age
ethiopia,Male,draw_197,40.33033,-0.7618161701545632,gestational_age
ethiopia,Male,draw_197,40.44044,-0.7605735198392065,gestational_age
ethiopia,Male,draw_197,40.55055,-0.7593301539817431,gestational_age
ethiopia,Male,draw_197,40.66066,-0.7580853141700258,gestational_age
ethiopia,Male,draw_197,40.77077,-0.7568459783813951,gestational_age
ethiopia,Male,draw_197,40.88088,-0.7555998432292605,gestational_age
ethiopia,Male,draw_197,40.99099,-0.7543603989836286,gestational_age
ethiopia,Male,draw_197,41.1011,-0.7531176558821715,gestational_age
ethiopia,Male,draw_197,41.21121,-0.7518771889034648,gestational_age
ethiopia,Male,draw_197,41.32132,-0.750635066338301,gestational_age
ethiopia,Male,draw_197,41.43143,-0.749392583969758,gestational_age
ethiopia,Male,draw_197,41.54154,-0.7481554214631527,gestational_age
ethiopia,Male,draw_197,41.65165,-0.7469144989640578,gestational_age
ethiopia,Male,draw_197,41.76176,-0.7456751272430833,gestational_age
ethiopia,Male,draw_197,41.87187,-0.7444356983707802,gestational_age
ethiopia,Male,draw_197,41.98198,-0.7431979650033752,gestational_age
ethiopia,Male,draw_197,42.09209,-0.7419572643325392,gestational_age
ethiopia,Male,draw_197,42.2022,-0.7407220894307363,gestational_age
ethiopia,Male,draw_197,42.31231,-0.7394842326632824,gestational_age
ethiopia,Male,draw_197,42.42242,-0.7382460494588144,gestational_age
ethiopia,Male,draw_197,42.53253,-0.7370106125389427,gestational_age
ethiopia,Male,draw_197,42.64264,-0.7357718233346758,gestational_age
ethiopia,Male,draw_197,42.75275,-0.7345387986192177,gestational_age
ethiopia,Male,draw_197,42.86286,-0.7333010726034975,gestational_age
ethiopia,Male,draw_197,42.97297,-0.7320642917222807,gestational_age
ethiopia,Male,draw_197,43.08308,-0.7308339450572119,gestational_age
ethiopia,Male,draw_197,43.19319,-0.7295979984301676,gestational_age
ethiopia,Male,draw_197,43.3033,-0.7283625948438344,gestational_age
ethiopia,Male,draw_197,43.41341,-0.727129847296378,gestational_age
ethiopia,Male,draw_197,43.52352,-0.7258964154717825,gestational_age
ethiopia,Male,draw_197,43.63363,-0.7246637851568198,gestational_age
ethiopia,Male,draw_197,43.74374,-0.7234318835800203,gestational_age
ethiopia,Male,draw_197,43.85385,-0.7221986947724208,gestational_age
ethiopia,Male,draw_197,43.96396,-0.720969880174247,gestational_age
ethiopia,Male,draw_197,44.07407,-0.7197343367076346,gestational_age
ethiopia,Male,draw_197,44.18418,-0.7185053728626466,gestational_age
ethiopia,Male,draw_197,44.29429,-0.7172755977106576,gestational_age
ethiopia,Male,draw_197,44.4044,-0.7160457353495405,gestational_age
ethiopia,Male,draw_197,44.51451,-0.7148150425069222,gestational_age
ethiopia,Male,draw_197,44.62462,-0.7135838349792814,gestational_age
ethiopia,Male,draw_197,44.73473,-0.7123578167575628,gestational_age
ethiopia,Male,draw_197,44.84484,-0.7111290174140386,gestational_age
ethiopia,Male,draw_197,44.95495,-0.7098991409972935,gestational_age
ethiopia,Male,draw_197,45.06507,-0.7086706462803377,gestational_age
ethiopia,Male,draw_197,45.17518,-0.7074432107458302,gestational_age
ethiopia,Male,draw_197,45.28529,-0.7062179563790528,gestational_age
ethiopia,Male,draw_197,45.3954,-0.7049892723385319,gestational_age
ethiopia,Male,draw_197,45.50551,-0.703767056785813,gestational_age
ethiopia,Male,draw_197,45.61562,-0.7025392457174955,gestational_age
ethiopia,Male,draw_197,45.72573,-0.7013135683806876,gestational_age
ethiopia,Male,draw_197,45.83584,-0.7000884809757779,gestational_age
ethiopia,Male,draw_197,45.94595,-0.6988620144618979,gestational_age
ethiopia,Male,draw_197,46.05606,-0.6976384802081782,gestational_age
ethiopia,Male,draw_197,46.16617,-0.6964144899166784,gestational_age
ethiopia,Male,draw_197,46.27628,-0.6951905939051731,gestational_age
ethiopia,Male,draw_197,46.38639,-0.69396945914016,gestational_age
ethiopia,Male,draw_197,46.4965,-0.6927462254870053,gestational_age
ethiopia,Male,draw_197,46.60661,-0.691523756435267,gestational_age
ethiopia,Male,draw_197,46.71672,-0.6902996995491646,gestational_age
ethiopia,Male,draw_197,46.82683,-0.6890789876656188,gestational_age
ethiopia,Male,draw_197,46.93694,-0.6878611325842959,gestational_age
ethiopia,Male,draw_197,47.04705,-0.6866362156973134,gestational_age
ethiopia,Male,draw_197,47.15716,-0.6854184959188779,gestational_age
ethiopia,Male,draw_197,47.26727,-0.6841970622917822,gestational_age
ethiopia,Male,draw_197,47.37738,-0.6829773482708297,gestational_age
ethiopia,Male,draw_197,47.48749,-0.6817580216844529,gestational_age
ethiopia,Male,draw_197,47.5976,-0.6805406581253395,gestational_age
ethiopia,Male,draw_197,47.70771,-0.6793197254088519,gestational_age
ethiopia,Male,draw_197,47.81782,-0.6781025473566988,gestational_age
ethiopia,Male,draw_197,47.92793,-0.6768846576257794,gestational_age
ethiopia,Male,draw_197,48.03804,-0.6756681559220165,gestational_age
ethiopia,Male,draw_197,48.14815,-0.6744500804898135,gestational_age
ethiopia,Male,draw_197,48.25826,-0.6732339548954672,gestational_age
ethiopia,Male,draw_197,48.36837,-0.6720199246400009,gestational_age
ethiopia,Male,draw_197,48.47848,-0.6708039018692465,gestational_age
ethiopia,Male,draw_197,48.58859,-0.6695871933963128,gestational_age
ethiopia,Male,draw_197,48.6987,-0.6683710126895698,gestational_age
ethiopia,Male,draw_197,48.80881,-0.667159000253177,gestational_age
ethiopia,Male,draw_197,48.91892,-0.6659452109377513,gestational_age
ethiopia,Male,draw_197,49.02903,-0.6647324840274144,gestational_age
ethiopia,Male,draw_197,49.13914,-0.6635189639991318,gestational_age
ethiopia,Male,draw_197,49.24925,-0.6623066611367785,gestational_age
ethiopia,Male,draw_197,49.35936,-0.6610898481405777,gestational_age
ethiopia,Male,draw_197,49.46947,-0.6598778946061468,gestational_age
ethiopia,Male,draw_197,49.57958,-0.6586662050568352,gestational_age
ethiopia,Male,draw_197,49.68969,-0.6574547752955483,gestational_age
ethiopia,Male,draw_197,49.7998,-0.6562435938961438,gestational_age
ethiopia,Male,draw_197,49.90991,-0.6550367526768602,gestational_age
ethiopia,Male,draw_197,50.02002,-0.6538255913056951,gestational_age
ethiopia,Male,draw_197,50.13013,-0.6526145193212988,gestational_age
ethiopia,Male,draw_197,50.24024,-0.651406655554433,gestational_age
ethiopia,Male,draw_197,50.35035,-0.6501981586230625,gestational_age
ethiopia,Male,draw_197,50.46046,-0.6489885419094948,gestational_age
ethiopia,Male,draw_197,50.57057,-0.6477797561871258,gestational_age
ethiopia,Male,draw_197,50.68068,-0.6465733006931841,gestational_age
ethiopia,Male,draw_197,50.79079,-0.6453633229364938,gestational_age
ethiopia,Male,draw_197,50.9009,-0.644157439114318,gestational_age
ethiopia,Male,draw_197,51.01101,-0.6429516716869204,gestational_age
ethiopia,Male,draw_197,51.12112,-0.6417433259975969,gestational_age
ethiopia,Male,draw_197,51.23123,-0.6405378281343861,gestational_age
ethiopia,Male,draw_197,51.34134,-0.639334178919878,gestational_age
ethiopia,Male,draw_197,51.45145,-0.638129298688432,gestational_age
ethiopia,Male,draw_197,51.56156,-0.6369239259414322,gestational_age
ethiopia,Male,draw_197,51.67167,-0.6357201003085804,gestational_age
ethiopia,Male,draw_197,51.78178,-0.6345140230872472,gestational_age
