location,sex,draw,exposure,value,outcome
ethiopia,Male,draw_114,40.0,-0.6839373749270607,gestational_age
ethiopia,Male,draw_114,40.11011,-0.6828525422478714,gestational_age
ethiopia,Male,draw_114,40.22022,-0.6817682135257046,gestational_age
ethiopia,Male,draw_114,40.33033,-0.6806850403479217,gestational_age
ethiopia,Male,draw_114,40.44044,-0.6796024229766119,gestational_age
ethiopia,Male,draw_114,40.55055,-0.678518850299048,gestational_age
ethiopia,Male,draw_114,40.66066,-0.6774356596895633,gestational_age
ethiopia,Male,draw_114,40.77077,-0.6763534517742746,gestational_age
ethiopia,Male,draw_114,40.88088,-0.6752717571664306,gestational_age
ethiopia,Male,draw_114,40.99099,-0.6741904378833609,gestational_age
ethiopia,Male,draw_114,41.1011,-0.6731077570926663,gestational_age
ethiopia,Male,draw_114,41.21121,-0.6720263100577051,gestational_age
ethiopia,Male,draw_114,41.32132,-0.6709449419187782,gestational_age
ethiopia,Male,draw_114,41.43143,-0.6698639092038535,gestational_age
ethiopia,Male,draw_114,41.54154,-0.6687832155372927,gestational_age
ethiopia,Male,draw_114,41.65165,-0.6677028622335878,gestational_age
ethiopia,Male,draw_114,41.76176,-0.666622848573584,gestational_age
ethiopia,Male,draw_114,41.87187,-0.6655431720233609,gestational_age
ethiopia,Male,draw_114,41.98198,-0.6644638551631484,gestational_age
ethiopia,Male,draw_114,42.09209,-0.6633848940228194,gestational_age
ethiopia,Male,draw_114,42.2022,-0.6623041133746369,gestational_age
ethiopia,Male,draw_114,42.31231,-0.6612250398489098,gestational_age
ethiopia,Male,draw_114,42.42242,-0.6601465071522529,gestational_age
ethiopia,Male,draw_114,42.53253,-0.6590668355472962,gestational_age
ethiopia,Male,draw_114,42.64264,-0.6579907221412523,gestational_age
ethiopia,Male,draw_114,42.75275,-0.6569137179529254,gestational_age
ethiopia,Male,draw_114,42.86286,-0.6558338496101156,gestational_age
ethiopia,Male,draw_114,42.97297,-0.6547576804717543,gestational_age
ethiopia,Male,draw_114,43.08308,-0.6536793358618366,gestational_age
ethiopia,Male,draw_114,43.19319,-0.6526048774732727,gestational_age
ethiopia,Male,draw_114,43.3033,-0.6515287704985216,gestational_age
