location,sex,draw,exposure,value,outcome
ethiopia,Male,draw_99,40.0,-0.656406250297189,gestational_age
ethiopia,Male,draw_99,40.11011,-0.6553697152575578,gestational_age
ethiopia,Male,draw_99,40.22022,-0.6543345807241269,gestational_age
ethiopia,Male,draw_99,40.33033,-0.6533006869073026,gestational_age
ethiopia,Male,draw_99,40.44044,-0.6522629107469488,gestational_age
ethiopia,Male,draw_99,40.55055,-0.6512289572999587,gestational_age
ethiopia,Male,draw_99,40.66066,-0.6501949306824196,gestational_age
ethiopia,Male,draw_99,40.77077,-0.6491583070533095,gestational_age
ethiopia,Male,draw_99,40.88088,-0.6481253216456054,gestational_age
ethiopia,Male,draw_99,40.99099,-0.6470926176447773,gestational_age
ethiopia,Male,draw_99,41.1011,-0.6460568351184485,gestational_age
ethiopia,Male,draw_99,41.21121,-0.6450246450396446,gestational_age
ethiopia,Male,draw_99,41.32132,-0.6439922905760035,gestational_age
ethiopia,Male,draw_99,41.43143,-0.6429594160319214,gestational_age
ethiopia,Male,draw_99,41.54154,-0.6419248672590153,gestational_age
ethiopia,Male,draw_99,41.65165,-0.6408922128063886,gestational_age
ethiopia,Male,draw_99,41.76176,-0.6398612037475603,gestational_age
ethiopia,Male,draw_99,41.87187,-0.6388290769535689,gestational_age
ethiopia,Male,draw_99,41.98198,-0.6377989803992405,gestational_age
ethiopia,Male,draw_99,42.09209,-0.6367654705521236,gestational_age
ethiopia,Male,draw_99,42.2022,-0.6357341668712412,gestational_age
ethiopia,Male,draw_99,42.31231,-0.6347050973574266,gestational_age
ethiopia,Male,draw_99,42.42242,-0.6336745657837837,gestational_age
ethiopia,Male,draw_99,42.53253,-0.6326446124246287,gestational_age
ethiopia,Male,draw_99,42.64264,-0.6316115588908028,gestational_age
ethiopia,Male,draw_99,42.75275,-0.6305824892436055,gestational_age
ethiopia,Male,draw_99,42.86286,-0.6295533450632947,gestational_age
ethiopia,Male,draw_99,42.97297,-0.6285238899593077,gestational_age
ethiopia,Male,draw_99,43.08308,-0.6274935845814293,gestational_age
ethiopia,Male,draw_99,43.19319,-0.6264643242036344,gestational_age
ethiopia,Male,draw_99,43.3033,-0.6254366249762007,gestational_age
ethiopia,Male,draw_99,43.41341,-0.6244093304215209,gestational_age
ethiopia,Male,draw_99,43.52352,-0.6233801281139345,gestational_age
ethiopia,Male,draw_99,43.63363,-0.62235121548987,gestational_age
ethiopia,Male,draw_99,43.74374,-0.6213252643765925,gestational_age
ethiopia,Male,draw_99,43.85385,-0.6202956685871931,gestational_age
ethiopia,Male,draw_99,43.96396,-0.6192691845268914,gestational_age
ethiopia,Male,draw_99,44.07407,-0.6182423097256916,gestational_age
ethiopia,Male,draw_99,44.18418,-0.617215885226336,gestational_age
ethiopia,Male,draw_99,44.29429,-0.6161868734475294,gestational_age
ethiopia,Male,draw_99,44.4044,-0.6151605513938242,gestational_age
ethiopia,Male,draw_99,44.51451,-0.6141371146737895,gestational_age
ethiopia,Male,draw_99,44.62462,-0.6131103943194637,gestational_age
ethiopia,Male,draw_99,44.73473,-0.6120832610813323,gestational_age
ethiopia,Male,draw_99,44.84484,-0.6110589171855612,gestational_age
ethiopia,Male,draw_99,44.95495,-0.6100321432447217,gestational_age
ethiopia,Male,draw_99,45.06507,-0.6090093025707768,gestational_age
ethiopia,Male,draw_99,45.17518,-0.607984060814815,gestational_age
ethiopia,Male,draw_99,45.28529,-0.6069591921203892,gestational_age
ethiopia,Male,draw_99,45.3954,-0.6059351674651989,gestational_age
ethiopia,Male,draw_99,45.50551,-0.604910231625331,gestational_age
ethiopia,Male,draw_99,45.61562,-0.603889089472567,gestational_age
ethiopia,Male,draw_99,45.72573,-0.6028655042003281,gestational_age
ethiopia,Male,draw_99,45.83584,-0.6018411184810806,gestational_age
ethiopia,Male,draw_99,45.94595,-0.6008175151084105,gestational_age
ethiopia,Male,draw_99,46.05606,-0.5997951022784038,gestational_age
ethiopia,Male,draw_99,46.16617,-0.5987715283091798,gestational_age
ethiopia,Male,draw_99,46.27628,-0.5977519024354646,gestational_age
ethiopia,Male,draw_99,46.38639,-0.5967295180410533,gestational_age
ethiopia,Male,draw_99,46.4965,-0.595706135185629,gestational_age
ethiopia,Male,draw_99,46.60661,-0.5946845677163721,gestational_age
ethiopia,Male,draw_99,46.71672,-0.5936632011365902,gestational_age
ethiopia,Male,draw_99,46.82683,-0.5926419311865401,gestational_age
ethiopia,Male,draw_99,46.93694,-0.5916207205794451,gestational_age
ethiopia,Male,draw_99,47.04705,-0.5906024318459435,gestational_age
ethiopia,Male,draw_99,47.15716,-0.5895818562317343,gestational_age
