location,sex,draw,exposure,value,outcome
ethiopia,Male,draw_420,40.0,-0.6978330427745595,gestational_age
ethiopia,Male,draw_420,40.11011,-0.6967106627608322,gestational_age
ethiopia,Male,draw_420,40.22022,-0.6955895627969452,gestational_age
ethiopia,Male,draw_420,40.33033,-0.6944681283838753,gestational_age
ethiopia,Male,draw_420,40.44044,-0.6933440971743074,gestational_age
ethiopia,Male,draw_420,40.55055,-0.6922248852099876,gestational_age
ethiopia,Male,draw_420,40.66066,-0.6911052118976377,gestational_age
ethiopia,Male,draw_420,40.77077,-0.6899844180107567,gestational_age
ethiopia,Male,draw_420,40.88088,-0.6888665194829053,gestational_age
ethiopia,Male,draw_420,40.99099,-0.6877472563363736,gestational_age
ethiopia,Male,draw_420,41.1011,-0.6866281398384237,gestational_age
ethiopia,Male,draw_420,41.21121,-0.6855058164380037,gestational_age
ethiopia,Male,draw_420,41.32132,-0.6843898699572892,gestational_age
ethiopia,Male,draw_420,41.43143,-0.6832711165099792,gestational_age
ethiopia,Male,draw_420,41.54154,-0.6821528549473943,gestational_age
ethiopia,Male,draw_420,41.65165,-0.681036411213736,gestational_age
ethiopia,Male,draw_420,41.76176,-0.6799183803311124,gestational_age
ethiopia,Male,draw_420,41.87187,-0.6787991643608742,gestational_age
ethiopia,Male,draw_420,41.98198,-0.6776850668891156,gestational_age
ethiopia,Male,draw_420,42.09209,-0.676569022324917,gestational_age
ethiopia,Male,draw_420,42.2022,-0.6754530847936047,gestational_age
ethiopia,Male,draw_420,42.31231,-0.6743340754832724,gestational_age
ethiopia,Male,draw_420,42.42242,-0.6732186440332032,gestational_age
ethiopia,Male,draw_420,42.53253,-0.6721067438290825,gestational_age
ethiopia,Male,draw_420,42.64264,-0.6709916332723124,gestational_age
ethiopia,Male,draw_420,42.75275,-0.6698766493002538,gestational_age
ethiopia,Male,draw_420,42.86286,-0.6687616731190323,gestational_age
ethiopia,Male,draw_420,42.97297,-0.6676473761616154,gestational_age
ethiopia,Male,draw_420,43.08308,-0.6665347203837503,gestational_age
ethiopia,Male,draw_420,43.19319,-0.6654204364344484,gestational_age
ethiopia,Male,draw_420,43.3033,-0.6643064883182873,gestational_age
ethiopia,Male,draw_420,43.41341,-0.6631943151225717,gestational_age
ethiopia,Male,draw_420,43.52352,-0.6620824084894111,gestational_age
ethiopia,Male,draw_420,43.63363,-0.6609726105324418,gestational_age
ethiopia,Male,draw_420,43.74374,-0.6598579588123787,gestational_age
ethiopia,Male,draw_420,43.85385,-0.6587466755768908,gestational_age
ethiopia,Male,draw_420,43.96396,-0.6576386804080907,gestational_age
ethiopia,Male,draw_420,44.07407,-0.6565257537640337,gestational_age
ethiopia,Male,draw_420,44.18418,-0.655417021752729,gestational_age
ethiopia,Male,draw_420,44.29429,-0.654306011101375,gestational_age
ethiopia,Male,draw_420,44.4044,-0.6531961922181663,gestational_age
ethiopia,Male,draw_420,44.51451,-0.652087548720234,gestational_age
ethiopia,Male,draw_420,44.62462,-0.650976384560896,gestational_age
ethiopia,Male,draw_420,44.73473,-0.6498685732572623,gestational_age
ethiopia,Male,draw_420,44.84484,-0.6487607550641086,gestational_age
