location,sex,draw,exposure,value,outcome
ethiopia,Male,draw_218,40.0,-0.8163028371203909,gestational_age
ethiopia,Male,draw_218,40.11011,-0.8149647075049886,gestational_age
ethiopia,Male,draw_218,40.22022,-0.8136267370273053,gestational_age
ethiopia,Male,draw_218,40.33033,-0.8122889408740254,gestational_age
ethiopia,Male,draw_218,40.44044,-0.8109545149254974,gestational_age
ethiopia,Male,draw_218,40.55055,-0.809616536743649,gestational_age
ethiopia,Male,draw_218,40.66066,-0.8082807000537484,gestational_age
ethiopia,Male,draw_218,40.77077,-0.8069462516587014,gestational_age
ethiopia,Male,draw_218,40.88088,-0.8056128668536597,gestational_age
ethiopia,Male,draw_218,40.99099,-0.8042761193856189,gestational_age
ethiopia,Male,draw_218,41.1011,-0.8029423527428745,gestational_age
ethiopia,Male,draw_218,41.21121,-0.8016089428027849,gestational_age
ethiopia,Male,draw_218,41.32132,-0.800274855270381,gestational_age
ethiopia,Male,draw_218,41.43143,-0.7989411916996073,gestational_age
ethiopia,Male,draw_218,41.54154,-0.7976078679128028,gestational_age
ethiopia,Male,draw_218,41.65165,-0.7962780865359672,gestational_age
ethiopia,Male,draw_218,41.76176,-0.794944036826682,gestational_age
ethiopia,Male,draw_218,41.87187,-0.7936157683960489,gestational_age
ethiopia,Male,draw_218,41.98198,-0.7922862245024488,gestational_age
ethiopia,Male,draw_218,42.09209,-0.790954606761191,gestational_age
ethiopia,Male,draw_218,42.2022,-0.7896269959239767,gestational_age
ethiopia,Male,draw_218,42.31231,-0.788295056460564,gestational_age
ethiopia,Male,draw_218,42.42242,-0.7869649412595991,gestational_age
ethiopia,Male,draw_218,42.53253,-0.7856381650494461,gestational_age
ethiopia,Male,draw_218,42.64264,-0.7843112650258014,gestational_age
ethiopia,Male,draw_218,42.75275,-0.7829844139989283,gestational_age
ethiopia,Male,draw_218,42.86286,-0.7816550575740592,gestational_age
ethiopia,Male,draw_218,42.97297,-0.7803303152609958,gestational_age
ethiopia,Male,draw_218,43.08308,-0.7790010569330699,gestational_age
ethiopia,Male,draw_218,43.19319,-0.7776774504053867,gestational_age
ethiopia,Male,draw_218,43.3033,-0.7763513346445254,gestational_age
ethiopia,Male,draw_218,43.41341,-0.7750280631806737,gestational_age
ethiopia,Male,draw_218,43.52352,-0.7737028859719274,gestational_age
ethiopia,Male,draw_218,43.63363,-0.7723781285600799,gestational_age
ethiopia,Male,draw_218,43.74374,-0.77105552886154,gestational_age
ethiopia,Male,draw_218,43.85385,-0.7697308799896027,gestational_age
ethiopia,Male,draw_218,43.96396,-0.7684088066087928,gestational_age
ethiopia,Male,draw_218,44.07407,-0.7670863548741315,gestational_age
ethiopia,Male,draw_218,44.18418,-0.7657671086261568,gestational_age
ethiopia,Male,draw_218,44.29429,-0.7644434904290728,gestational_age
ethiopia,Male,draw_218,44.4044,-0.7631252496146971,gestational_age
ethiopia,Male,draw_218,44.51451,-0.7618055307965916,gestational_age
ethiopia,Male,draw_218,44.62462,-0.7604829089540663,gestational_age
ethiopia,Male,draw_218,44.73473,-0.7591637635186621,gestational_age
ethiopia,Male,draw_218,44.84484,-0.757845353078976,gestational_age
ethiopia,Male,draw_218,44.95495,-0.7565275000596728,gestational_age
ethiopia,Male,draw_218,45.06507,-0.7552093430723509,gestational_age
ethiopia,Male,draw_218,45.17518,-0.7538918381170386,gestational_age
ethiopia,Male,draw_218,45.28529,-0.7525741783993422,gestational_age
ethiopia,Male,draw_218,45.3954,-0.7512562439989531,gestational_age
ethiopia,Male,draw_218,45.50551,-0.7499421396284541,gestational_age
ethiopia,Male,draw_218,45.61562,-0.7486243583484822,gestational_age
ethiopia,Male,draw_218,45.72573,-0.7473095122891242,gestational_age
ethiopia,Male,draw_218,45.83584,-0.7459936181461833,gestational_age
ethiopia,Male,draw_218,45.94595,-0.7446778917421758,gestational_age
ethiopia,Male,draw_218,46.05606,-0.7433642058223855,gestational_age
ethiopia,Male,draw_218,46.16617,-0.7420517051810858,gestational_age
ethiopia,Male,draw_218,46.27628,-0.7407354519887773,gestational_age
ethiopia,Male,draw_218,46.38639,-0.7394246180889676,gestational_age
ethiopia,Male,draw_218,46.4965,-0.7381135018389003,gestational_age
ethiopia,Male,draw_218,46.60661,-0.7368009144372031,gestational_age
ethiopia,Male,draw_218,46.71672,-0.7354888742741577,gestational_age
ethiopia,Male,draw_218,46.82683,-0.7341782614754133,gestational_age
ethiopia,Male,draw_218,46.93694,-0.7328667670842006,gestational_age
ethiopia,Male,draw_218,47.04705,-0.7315584397066895,gestational_age
ethiopia,Male,draw_218,47.15716,-0.7302484636628337,gestational_age
ethiopia,Male,draw_218,47.26727,-0.7289385337601092,gestational_age
ethiopia,Male,draw_218,47.37738,-0.7276291471687133,gestational_age
ethiopia,Male,draw_218,47.48749,-0.7263229648538633,gestational_age
ethiopia,Male,draw_218,47.5976,-0.7250145044675218,gestational_age
ethiopia,Male,draw_218,47.70771,-0.7237042650563859,gestational_age
ethiopia,Male,draw_218,47.81782,-0.7223990571746558,gestational_age
ethiopia,Male,draw_218,47.92793,-0.7210939407000339,gestational_age
ethiopia,Male,draw_218,48.03804,-0.7197858764191942,gestational_age
ethiopia,Male,draw_218,48.14815,-0.7184798659508084,gestational_age
ethiopia,Male,draw_218,48.25826,-0.7171754163764229,gestational_age
ethiopia,Male,draw_218,48.36837,-0.7158704619288262,gestational_age
ethiopia,Male,draw_218,48.47848,-0.7145668539132756,gestational_age
ethiopia,Male,draw_218,48.58859,-0.7132637460229277,gestational_age
ethiopia,Male,draw_218,48.6987,-0.7119611896962303,gestational_age
ethiopia,Male,draw_218,48.80881,-0.7106552855231291,gestational_age
ethiopia,Male,draw_218,48.91892,-0.7093550492557829,gestational_age
ethiopia,Male,draw_218,49.02903,-0.7080524649514294,gestational_age
ethiopia,Male,draw_218,49.13914,-0.7067501393521729,gestational_age
ethiopia,Male,draw_218,49.24925,-0.7054506257917854,gestational_age
ethiopia,Male,draw_218,49.35936,-0.7041493997459733,gestational_age
ethiopia,Male,draw_218,49.46947,-0.7028475128619234,gestational_age
ethiopia,Male,draw_218,49.57958,-0.7015479723213109,gestational_age
ethiopia,Male,draw_218,49.68969,-0.7002483561207736,gestational_age
ethiopia,Male,draw_218,49.7998,-0.6989490909849769,gestational_age
ethiopia,Male,draw_218,49.90991,-0.6976507556882615,gestational_age
ethiopia,Male,draw_218,50.02002,-0.696354293304299,gestational_age
ethiopia,Male,draw_218,50.13013,-0.6950567233877054,gestational_age
ethiopia,Male,draw_218,50.24024,-0.6937597044137521,gestational_age
ethiopia,Male,draw_218,50.35035,-0.6924619484907225,gestational_age
ethiopia,Male,draw_218,50.46046,-0.6911634758028561,gestational_age
ethiopia,Male,draw_218,50.57057,-0.6898715635558704,gestational_age
ethiopia,Male,draw_218,50.68068,-0.6885739986297276,gestational_age
ethiopia,Male,draw_218,50.79079,-0.6872799057368194,gestational_age
ethiopia,Male,draw_218,50.9009,-0.6859874215197942,gestational_age
ethiopia,Male,draw_218,51.01101,-0.6846925945282052,gestational_age
ethiopia,Male,draw_218,51.12112,-0.6833986725066001,gestational_age
ethiopia,Male,draw_218,51.23123,-0.6821029225079908,gestational_age
ethiopia,Male,draw_218,51.34134,-0.6808121517610449,gestational_age
ethiopia,Male,draw_218,51.45145,-0.679519189244679,gestational_age
ethiopia,Male,draw_218,51.56156,-0.6782296257225985,gestational_age
ethiopia,Male,draw_218,51.67167,-0.6769372760691812,gestational_age
ethiopia,Male,draw_218,51.78178,-0.6756454565563654,gestational_age
ethiopia,Male,draw_218,51.89189,-0.6743586390075551,gestational_age
ethiopia,Male,draw_218,52.002,-0.6730678110381355,gestational_age
ethiopia,Male,draw_218,52.11211,-0.671778005380895,gestational_age
ethiopia,Male,draw_218,52.22222,-0.6704866761274076,gestational_age
ethiopia,Male,draw_218,52.33233,-0.6691995929136245,gestational_age
ethiopia,Male,draw_218,52.44244,-0.6679099906572551,gestational_age
ethiopia,Male,draw_218,52.55255,-0.6666215143390808,gestational_age
ethiopia,Male,draw_218,52.66266,-0.665337041886286,gestational_age
ethiopia,Male,draw_218,52.77277,-0.664048807268513,gestational_age
ethiopia,Male,draw_218,52.88288,-0.6627641497974982,gestational_age
ethiopia,Male,draw_218,52.99299,-0.6614777717298567,gestational_age
ethiopia,Male,draw_218,53.1031,-0.6601909537187945,gestational_age
ethiopia,Male,draw_218,53.21321,-0.6589077248848824,gestational_age
ethiopia,Male,draw_218,53.32332,-0.6576247470188065,gestational_age
ethiopia,Male,draw_218,53.43343,-0.656337869930251,gestational_age
ethiopia,Male,draw_218,53.54354,-0.6550544531544611,gestational_age
ethiopia,Male,draw_218,53.65365,-0.653771271572638,gestational_age
ethiopia,Male,draw_218,53.76376,-0.6524883378988265,gestational_age
ethiopia,Male,draw_218,53.87387,-0.6512084816541901,gestational_age
ethiopia,Male,draw_218,53.98398,-0.649926036706367,gestational_age
ethiopia,Male,draw_218,54.09409,-0.6486447381089838,gestational_age
ethiopia,Male,draw_218,54.2042,-0.647364413793359,gestational_age
ethiopia,Male,draw_218,54.31431,-0.6460828681078739,gestational_age
ethiopia,Male,draw_218,54.42442,-0.644803509216885,gestational_age
ethiopia,Male,draw_218,54.53453,-0.6435243487089479,gestational_age
ethiopia,Male,draw_218,54.64464,-0.6422462074360248,gestational_age
ethiopia,Male,draw_218,54.75475,-0.6409667216646375,gestational_age
ethiopia,Male,draw_218,54.86486,-0.6396895404783547,gestational_age
ethiopia,Male,draw_218,54.97497,-0.6384105702841039,gestational_age
ethiopia,Male,draw_218,55.08509,-0.6371334096720911,gestational_age
ethiopia,Male,draw_218,55.1952,-0.6358567989999249,gestational_age
ethiopia,Male,draw_218,55.30531,-0.6345807813178774,gestational_age
ethiopia,Male,draw_218,55.41542,-0.6333047596635966,gestational_age
ethiopia,Male,draw_218,55.52553,-0.6320285372452801,gestational_age
ethiopia,Male,draw_218,55.63564,-0.630754366705409,gestational_age
ethiopia,Male,draw_218,55.74575,-0.629479199183627,gestational_age
ethiopia,Male,draw_218,55.85586,-0.6282036104428885,gestational_age
ethiopia,Male,draw_218,55.96597,-0.6269342334595284,gestational_age
ethiopia,Male,draw_218,56.07608,-0.6256592222251859,gestational_age
ethiopia,Male,draw_218,56.18619,-0.6243873460553815,gestational_age
ethiopia,Male,draw_218,56.2963,-0.6231140177858915,gestational_age
ethiopia,Male,draw_218,56.40641,-0.6218403091058902,gestational_age
ethiopia,Male,draw_218,56.51652,-0.6205700832010982,gestational_age
ethiopia,Male,draw_218,56.62663,-0.6193024324200554,gestational_age
ethiopia,Male,draw_218,56.73674,-0.6180307871733788,gestational_age
ethiopia,Male,draw_218,56.84685,-0.6167608925329182,gestational_age
ethiopia,Male,draw_218,56.95696,-0.6154919393309511,gestational_age
ethiopia,Male,draw_218,57.06707,-0.6142211857234305,gestational_age
ethiopia,Male,draw_218,57.17718,-0.6129523039309607,gestational_age
ethiopia,Male,draw_218,57.28729,-0.6116827052499707,gestational_age
ethiopia,Male,draw_218,57.3974,-0.6104146580211296,gestational_age
ethiopia,Male,draw_218,57.50751,-0.6091486443455609,gestational_age
ethiopia,Male,draw_218,57.61762,-0.6078844884317994,gestational_age
ethiopia,Male,draw_218,57.72773,-0.6066180434495582,gestational_age
ethiopia,Male,draw_218,57.83784,-0.6053510253206154,gestational_age
ethiopia,Male,draw_218,57.94795,-0.6040855006528248,gestational_age
ethiopia,Male,draw_218,58.05806,-0.6028192103552255,gestational_age
ethiopia,Male,draw_218,58.16817,-0.6015567176386947,gestational_age
ethiopia,Male,draw_218,58.27828,-0.6002924606442953,gestational_age
ethiopia,Male,draw_218,58.38839,-0.5990299999768103,gestational_age
ethiopia,Male,draw_218,58.4985,-0.5977655890316469,gestational_age
ethiopia,Male,draw_218,58.60861,-0.5965034297264552,gestational_age
ethiopia,Male,draw_218,58.71872,-0.5952416559456538,gestational_age
ethiopia,Male,draw_218,58.82883,-0.5939800287468343,gestational_age
ethiopia,Male,draw_218,58.93894,-0.5927190919782103,gestational_age
ethiopia,Male,draw_218,59.04905,-0.591456831289844,gestational_age
ethiopia,Male,draw_218,59.15916,-0.5901983197484872,gestational_age
ethiopia,Male,draw_218,59.26927,-0.5889354693400778,gestational_age
ethiopia,Male,draw_218,59.37938,-0.5876768951908227,gestational_age
ethiopia,Male,draw_218,59.48949,-0.5864191910078558,gestational_age
ethiopia,Male,draw_218,59.5996,-0.5851630657138281,gestational_age
ethiopia,Male,draw_218,59.70971,-0.5839022532535038,gestational_age
ethiopia,Male,draw_218,59.81982,-0.5826443684118202,gestational_age
ethiopia,Male,draw_218,59.92993,-0.5813865189831411,gestational_age
ethiopia,Male,draw_218,60.04004,-0.5801318895866941,gestational_age
ethiopia,Male,draw_218,60.15015,-0.5788759749759199,gestational_age
ethiopia,Male,draw_218,60.26026,-0.5776165073569088,gestational_age
ethiopia,Male,draw_218,60.37037,-0.5763645916261877,gestational_age
