location,sex,draw,exposure,value,outcome
ethiopia,Male,draw_71,40.0,-0.6460578647206987,gestational_age
ethiopia,Male,draw_71,40.11011,-0.6450487312445123,gestational_age
ethiopia,Male,draw_71,40.22022,-0.6440391881188088,gestational_age
ethiopia,Male,draw_71,40.33033,-0.6430258899207548,gestational_age
ethiopia,Male,draw_71,40.44044,-0.6420166976219568,gestational_age
ethiopia,Male,draw_71,40.55055,-0.641009293059205,gestational_age
ethiopia,Male,draw_71,40.66066,-0.6400018160568567,gestational_age
ethiopia,Male,draw_71,40.77077,-0.6389887921406298,gestational_age
ethiopia,Male,draw_71,40.88088,-0.6379818727430093,gestational_age
ethiopia,Male,draw_71,40.99099,-0.6369737222096437,gestational_age
ethiopia,Male,draw_71,41.1011,-0.635964518556521,gestational_age
ethiopia,Male,draw_71,41.21121,-0.6349556408789886,gestational_age
ethiopia,Male,draw_71,41.32132,-0.6339478387952907,gestational_age
ethiopia,Male,draw_71,41.43143,-0.6329398990321484,gestational_age
ethiopia,Male,draw_71,41.54154,-0.6319326194740696,gestational_age
ethiopia,Male,draw_71,41.65165,-0.63092618943082,gestational_age
ethiopia,Male,draw_71,41.76176,-0.6299175162257796,gestational_age
ethiopia,Male,draw_71,41.87187,-0.628908733978703,gestational_age
ethiopia,Male,draw_71,41.98198,-0.6279032308051656,gestational_age
ethiopia,Male,draw_71,42.09209,-0.6268979935579178,gestational_age
ethiopia,Male,draw_71,42.2022,-0.625892119714387,gestational_age
ethiopia,Male,draw_71,42.31231,-0.6248848334788824,gestational_age
ethiopia,Male,draw_71,42.42242,-0.6238776583998353,gestational_age
ethiopia,Male,draw_71,42.53253,-0.6228727101260887,gestational_age
ethiopia,Male,draw_71,42.64264,-0.6218660877095037,gestational_age
ethiopia,Male,draw_71,42.75275,-0.6208629935349084,gestational_age
ethiopia,Male,draw_71,42.86286,-0.6198573625594069,gestational_age
ethiopia,Male,draw_71,42.97297,-0.6188522885035076,gestational_age
ethiopia,Male,draw_71,43.08308,-0.6178477169974976,gestational_age
ethiopia,Male,draw_71,43.19319,-0.6168436577321572,gestational_age
ethiopia,Male,draw_71,43.3033,-0.6158368004762191,gestational_age
ethiopia,Male,draw_71,43.41341,-0.6148338570815548,gestational_age
ethiopia,Male,draw_71,43.52352,-0.6138299644080748,gestational_age
