location,sex,draw,exposure,value,outcome
ethiopia,Female,draw_146,40.0,175.0161060060807,birth_weight
ethiopia,Female,draw_146,40.11011,175.22051100434197,birth_weight
ethiopia,Female,draw_146,40.22022,175.42483594349613,birth_weight
ethiopia,Female,draw_146,40.33033,175.62910098060638,birth_weight
ethiopia,Female,draw_146,40.44044,175.83333180846262,birth_weight
ethiopia,Female,draw_146,40.55055,176.03747463628218,birth_weight
ethiopia,Female,draw_146,40.66066,176.24152861976575,birth_weight
ethiopia,Female,draw_146,40.77077,176.44548745511065,birth_weight
ethiopia,Female,draw_146,40.88088,176.64936891229814,birth_weight
ethiopia,Female,draw_146,40.99099,176.85315432051408,birth_weight
ethiopia,Female,draw_146,41.1011,177.05692450986305,birth_weight
ethiopia,Female,draw_146,41.21121,177.2606070244762,birth_weight
ethiopia,Female,draw_146,41.32132,177.46422910543498,birth_weight
ethiopia,Female,draw_146,41.43143,177.66772028114354,birth_weight
ethiopia,Female,draw_146,41.54154,177.87114717744515,birth_weight
ethiopia,Female,draw_146,41.65165,178.07449277984568,birth_weight
ethiopia,Female,draw_146,41.76176,178.277776763561,birth_weight
ethiopia,Female,draw_146,41.87187,178.48100336016563,birth_weight
ethiopia,Female,draw_146,41.98198,178.68417131095867,birth_weight
ethiopia,Female,draw_146,42.09209,178.88723106354786,birth_weight
ethiopia,Female,draw_146,42.2022,179.09019102336833,birth_weight
ethiopia,Female,draw_146,42.31231,179.29307926944836,birth_weight
ethiopia,Female,draw_146,42.42242,179.49590156613783,birth_weight
ethiopia,Female,draw_146,42.53253,179.69866584660235,birth_weight
ethiopia,Female,draw_146,42.64264,179.90135990894294,birth_weight
ethiopia,Female,draw_146,42.75275,180.10398570945182,birth_weight
ethiopia,Female,draw_146,42.86286,180.30650085272936,birth_weight
ethiopia,Female,draw_146,42.97297,180.50892211927675,birth_weight
ethiopia,Female,draw_146,43.08308,180.7112716898519,birth_weight
ethiopia,Female,draw_146,43.19319,180.9135669560813,birth_weight
ethiopia,Female,draw_146,43.3033,181.11580941378116,birth_weight
ethiopia,Female,draw_146,43.41341,181.31797328841753,birth_weight
ethiopia,Female,draw_146,43.52352,181.52004759623674,birth_weight
ethiopia,Female,draw_146,43.63363,181.72200499717854,birth_weight
ethiopia,Female,draw_146,43.74374,181.92388948059772,birth_weight
ethiopia,Female,draw_146,43.85385,182.12571448071873,birth_weight
ethiopia,Female,draw_146,43.96396,182.32747385547617,birth_weight
ethiopia,Female,draw_146,44.07407,182.52919143679514,birth_weight
ethiopia,Female,draw_146,44.18418,182.73080337070962,birth_weight
ethiopia,Female,draw_146,44.29429,182.93232086795592,birth_weight
ethiopia,Female,draw_146,44.4044,183.1337385409925,birth_weight
ethiopia,Female,draw_146,44.51451,183.3350964201614,birth_weight
ethiopia,Female,draw_146,44.62462,183.53637880123733,birth_weight
ethiopia,Female,draw_146,44.73473,183.73770946657612,birth_weight
