location,sex,draw,exposure,value,outcome
ethiopia,Female,draw_60,40.0,167.53897151067275,birth_weight
ethiopia,Female,draw_60,40.11011,167.5176083421136,birth_weight
ethiopia,Female,draw_60,40.22022,167.4962230351449,birth_weight
ethiopia,Female,draw_60,40.33033,167.4748281238971,birth_weight
ethiopia,Female,draw_60,40.44044,167.45344882773202,birth_weight
ethiopia,Female,draw_60,40.55055,167.4320500260256,birth_weight
ethiopia,Female,draw_60,40.66066,167.4106436152349,birth_weight
ethiopia,Female,draw_60,40.77077,167.3892234036702,birth_weight
ethiopia,Female,draw_60,40.88088,167.36777621411977,birth_weight
ethiopia,Female,draw_60,40.99099,167.34631662321738,birth_weight
ethiopia,Female,draw_60,41.1011,167.32485669385375,birth_weight
ethiopia,Female,draw_60,41.21121,167.3033983214554,birth_weight
ethiopia,Female,draw_60,41.32132,167.2819319002968,birth_weight
ethiopia,Female,draw_60,41.43143,167.2604542267719,birth_weight
ethiopia,Female,draw_60,41.54154,167.238943967282,birth_weight
ethiopia,Female,draw_60,41.65165,167.2174117476245,birth_weight
ethiopia,Female,draw_60,41.76176,167.1958767148351,birth_weight
ethiopia,Female,draw_60,41.87187,167.17435904756746,birth_weight
ethiopia,Female,draw_60,41.98198,167.15282372622067,birth_weight
ethiopia,Female,draw_60,42.09209,167.13128725497137,birth_weight
ethiopia,Female,draw_60,42.2022,167.10970677525427,birth_weight
ethiopia,Female,draw_60,42.31231,167.08812429114363,birth_weight
ethiopia,Female,draw_60,42.42242,167.06653061499196,birth_weight
ethiopia,Female,draw_60,42.53253,167.0449358453265,birth_weight
ethiopia,Female,draw_60,42.64264,167.02333791819598,birth_weight
ethiopia,Female,draw_60,42.75275,167.0017273430003,birth_weight
ethiopia,Female,draw_60,42.86286,166.9801072418939,birth_weight
ethiopia,Female,draw_60,42.97297,166.95844352020657,birth_weight
ethiopia,Female,draw_60,43.08308,166.93678686163827,birth_weight
ethiopia,Female,draw_60,43.19319,166.91511805204476,birth_weight
ethiopia,Female,draw_60,43.3033,166.89346348366956,birth_weight
ethiopia,Female,draw_60,43.41341,166.87186360145364,birth_weight
ethiopia,Female,draw_60,43.52352,166.85018146618432,birth_weight
ethiopia,Female,draw_60,43.63363,166.82847851347134,birth_weight
ethiopia,Female,draw_60,43.74374,166.80674644176253,birth_weight
ethiopia,Female,draw_60,43.85385,166.78500923991658,birth_weight
ethiopia,Female,draw_60,43.96396,166.76327794708442,birth_weight
ethiopia,Female,draw_60,44.07407,166.74155089165606,birth_weight
ethiopia,Female,draw_60,44.18418,166.7197950247483,birth_weight
ethiopia,Female,draw_60,44.29429,166.69804024151767,birth_weight
