location,sex,draw,exposure,value,outcome
ethiopia,Female,draw_28,40.0,145.1992111852764,birth_weight
ethiopia,Female,draw_28,40.11011,145.18945934639913,birth_weight
ethiopia,Female,draw_28,40.22022,145.1797063405122,birth_weight
ethiopia,Female,draw_28,40.33033,145.16995561635548,birth_weight
ethiopia,Female,draw_28,40.44044,145.16020423560298,birth_weight
ethiopia,Female,draw_28,40.55055,145.15045202886398,birth_weight
ethiopia,Female,draw_28,40.66066,145.14069411929069,birth_weight
ethiopia,Female,draw_28,40.77077,145.13093880715235,birth_weight
ethiopia,Female,draw_28,40.88088,145.12116886389896,birth_weight
ethiopia,Female,draw_28,40.99099,145.11140798492022,birth_weight
ethiopia,Female,draw_28,41.1011,145.10165395090013,birth_weight
ethiopia,Female,draw_28,41.21121,145.09189242183612,birth_weight
ethiopia,Female,draw_28,41.32132,145.08212420050933,birth_weight
ethiopia,Female,draw_28,41.43143,145.0723528313613,birth_weight
ethiopia,Female,draw_28,41.54154,145.06256906905855,birth_weight
ethiopia,Female,draw_28,41.65165,145.05281067887995,birth_weight
ethiopia,Female,draw_28,41.76176,145.0430366749025,birth_weight
ethiopia,Female,draw_28,41.87187,145.0332728301907,birth_weight
ethiopia,Female,draw_28,41.98198,145.02350341820267,birth_weight
ethiopia,Female,draw_28,42.09209,145.01373385992298,birth_weight
ethiopia,Female,draw_28,42.2022,145.00395156819297,birth_weight
ethiopia,Female,draw_28,42.31231,144.99416728384517,birth_weight
ethiopia,Female,draw_28,42.42242,144.98438805940225,birth_weight
ethiopia,Female,draw_28,42.53253,144.97460739866187,birth_weight
ethiopia,Female,draw_28,42.64264,144.96484992171054,birth_weight
ethiopia,Female,draw_28,42.75275,144.95506216803756,birth_weight
ethiopia,Female,draw_28,42.86286,144.94527130760684,birth_weight
ethiopia,Female,draw_28,42.97297,144.93549740380809,birth_weight
ethiopia,Female,draw_28,43.08308,144.9257088707015,birth_weight
ethiopia,Female,draw_28,43.19319,144.91592683902587,birth_weight
ethiopia,Female,draw_28,43.3033,144.90615004468225,birth_weight
ethiopia,Female,draw_28,43.41341,144.89636371764828,birth_weight
ethiopia,Female,draw_28,43.52352,144.8865831142482,birth_weight
ethiopia,Female,draw_28,43.63363,144.87679142842597,birth_weight
ethiopia,Female,draw_28,43.74374,144.86700049852396,birth_weight
ethiopia,Female,draw_28,43.85385,144.85721098736843,birth_weight
ethiopia,Female,draw_28,43.96396,144.84743159684598,birth_weight
ethiopia,Female,draw_28,44.07407,144.8376452278613,birth_weight
ethiopia,Female,draw_28,44.18418,144.8278542103758,birth_weight
ethiopia,Female,draw_28,44.29429,144.81805866836652,birth_weight
ethiopia,Female,draw_28,44.4044,144.80826824955875,birth_weight
ethiopia,Female,draw_28,44.51451,144.79847768194122,birth_weight
ethiopia,Female,draw_28,44.62462,144.78876287180447,birth_weight
ethiopia,Female,draw_28,44.73473,144.77896661546788,birth_weight
ethiopia,Female,draw_28,44.84484,144.76918315875332,birth_weight
ethiopia,Female,draw_28,44.95495,144.7593856919127,birth_weight
ethiopia,Female,draw_28,45.06507,144.7495229620281,birth_weight
ethiopia,Female,draw_28,45.17518,144.73973452432978,birth_weight
ethiopia,Female,draw_28,45.28529,144.72993891203993,birth_weight
ethiopia,Female,draw_28,45.3954,144.72015119121664,birth_weight
ethiopia,Female,draw_28,45.50551,144.71036109334142,birth_weight
ethiopia,Female,draw_28,45.61562,144.70057178073534,birth_weight
ethiopia,Female,draw_28,45.72573,144.6907765895836,birth_weight
ethiopia,Female,draw_28,45.83584,144.68097822124162,birth_weight
ethiopia,Female,draw_28,45.94595,144.67118086449338,birth_weight
ethiopia,Female,draw_28,46.05606,144.6613930964828,birth_weight
ethiopia,Female,draw_28,46.16617,144.65160878600145,birth_weight
ethiopia,Female,draw_28,46.27628,144.64182340020022,birth_weight
ethiopia,Female,draw_28,46.38639,144.63201680331574,birth_weight
ethiopia,Female,draw_28,46.4965,144.6222348472856,birth_weight
ethiopia,Female,draw_28,46.60661,144.61243910389078,birth_weight
ethiopia,Female,draw_28,46.71672,144.6026467951115,birth_weight
ethiopia,Female,draw_28,46.82683,144.59286320944184,birth_weight
ethiopia,Female,draw_28,46.93694,144.58308565769266,birth_weight
ethiopia,Female,draw_28,47.04705,144.5732973952437,birth_weight
ethiopia,Female,draw_28,47.15716,144.563496714955,birth_weight
ethiopia,Female,draw_28,47.26727,144.55370998814408,birth_weight
ethiopia,Female,draw_28,47.37738,144.5439253106695,birth_weight
ethiopia,Female,draw_28,47.48749,144.5341280718003,birth_weight
ethiopia,Female,draw_28,47.5976,144.52436399408643,birth_weight
ethiopia,Female,draw_28,47.70771,144.51457599575636,birth_weight
ethiopia,Female,draw_28,47.81782,144.50478970063347,birth_weight
ethiopia,Female,draw_28,47.92793,144.49501063623495,birth_weight
ethiopia,Female,draw_28,48.03804,144.48522462916543,birth_weight
ethiopia,Female,draw_28,48.14815,144.4754373014574,birth_weight
ethiopia,Female,draw_28,48.25826,144.46566727305594,birth_weight
ethiopia,Female,draw_28,48.36837,144.455897704046,birth_weight
ethiopia,Female,draw_28,48.47848,144.44611188554197,birth_weight
ethiopia,Female,draw_28,48.58859,144.43633159963258,birth_weight
ethiopia,Female,draw_28,48.6987,144.42656189913987,birth_weight
ethiopia,Female,draw_28,48.80881,144.41677729767372,birth_weight
ethiopia,Female,draw_28,48.91892,144.4070115640978,birth_weight
ethiopia,Female,draw_28,49.02903,144.39725564998497,birth_weight
ethiopia,Female,draw_28,49.13914,144.38747566602794,birth_weight
ethiopia,Female,draw_28,49.24925,144.3777109119449,birth_weight
ethiopia,Female,draw_28,49.35936,144.36793792762887,birth_weight
ethiopia,Female,draw_28,49.46947,144.35817970188077,birth_weight
ethiopia,Female,draw_28,49.57958,144.3484074329404,birth_weight
ethiopia,Female,draw_28,49.68969,144.33865896682545,birth_weight
ethiopia,Female,draw_28,49.7998,144.32890371107342,birth_weight
ethiopia,Female,draw_28,49.90991,144.31914083018972,birth_weight
ethiopia,Female,draw_28,50.02002,144.30938527552033,birth_weight
ethiopia,Female,draw_28,50.13013,144.29963323113657,birth_weight
ethiopia,Female,draw_28,50.24024,144.289869518774,birth_weight
ethiopia,Female,draw_28,50.35035,144.28013018400443,birth_weight
ethiopia,Female,draw_28,50.46046,144.27038226684496,birth_weight
ethiopia,Female,draw_28,50.57057,144.26064065316464,birth_weight
ethiopia,Female,draw_28,50.68068,144.25090274332925,birth_weight
ethiopia,Female,draw_28,50.79079,144.24115694631342,birth_weight
ethiopia,Female,draw_28,50.9009,144.23141202961096,birth_weight
ethiopia,Female,draw_28,51.01101,144.22167066615745,birth_weight
ethiopia,Female,draw_28,51.12112,144.21194931016666,birth_weight
ethiopia,Female,draw_28,51.23123,144.202227826839,birth_weight
ethiopia,Female,draw_28,51.34134,144.19249470936307,birth_weight
