location,sex,draw,exposure,value,outcome
ethiopia,Female,draw_118,40.0,169.1967735844359,birth_weight
ethiopia,Female,draw_118,40.11011,169.38103193892096,birth_weight
ethiopia,Female,draw_118,40.22022,169.56518593043518,birth_weight
ethiopia,Female,draw_118,40.33033,169.74929559664992,birth_weight
ethiopia,Female,draw_118,40.44044,169.93337222893712,birth_weight
ethiopia,Female,draw_118,40.55055,170.1173773726835,birth_weight
ethiopia,Female,draw_118,40.66066,170.30133800832147,birth_weight
ethiopia,Female,draw_118,40.77077,170.4852212483304,birth_weight
ethiopia,Female,draw_118,40.88088,170.66904311128798,birth_weight
ethiopia,Female,draw_118,40.99099,170.85276551445628,birth_weight
ethiopia,Female,draw_118,41.1011,171.0364573170532,birth_weight
ethiopia,Female,draw_118,41.21121,171.2201029944157,birth_weight
ethiopia,Female,draw_118,41.32132,171.4036788616445,birth_weight
ethiopia,Female,draw_118,41.43143,171.58720249108973,birth_weight
ethiopia,Female,draw_118,41.54154,171.770664563212,birth_weight
ethiopia,Female,draw_118,41.65165,171.95402870370134,birth_weight
ethiopia,Female,draw_118,41.76176,172.1373371273898,birth_weight
ethiopia,Female,draw_118,41.87187,172.32060207832302,birth_weight
ethiopia,Female,draw_118,41.98198,172.50381855869563,birth_weight
ethiopia,Female,draw_118,42.09209,172.68696530523107,birth_weight
ethiopia,Female,draw_118,42.2022,172.8311856387868,birth_weight
ethiopia,Female,draw_118,42.31231,172.79645541290745,birth_weight
ethiopia,Female,draw_118,42.42242,172.7616793964442,birth_weight
ethiopia,Female,draw_118,42.53253,172.72691486956415,birth_weight
ethiopia,Female,draw_118,42.64264,172.6921358188843,birth_weight
ethiopia,Female,draw_118,42.75275,172.65732364607635,birth_weight
ethiopia,Female,draw_118,42.86286,172.6225136165487,birth_weight
ethiopia,Female,draw_118,42.97297,172.5876582618074,birth_weight
ethiopia,Female,draw_118,43.08308,172.55275467064422,birth_weight
ethiopia,Female,draw_118,43.19319,172.51784537401215,birth_weight
ethiopia,Female,draw_118,43.3033,172.48293592110474,birth_weight
ethiopia,Female,draw_118,43.41341,172.44800904493314,birth_weight
ethiopia,Female,draw_118,43.52352,172.41305332665814,birth_weight
ethiopia,Female,draw_118,43.63363,172.37808912068078,birth_weight
ethiopia,Female,draw_118,43.74374,172.34307736716374,birth_weight
ethiopia,Female,draw_118,43.85385,172.30801787660664,birth_weight
ethiopia,Female,draw_118,43.96396,172.2729820432341,birth_weight
ethiopia,Female,draw_118,44.07407,172.23791946188487,birth_weight
ethiopia,Female,draw_118,44.18418,172.2028380390064,birth_weight
ethiopia,Female,draw_118,44.29429,172.16774138947812,birth_weight
ethiopia,Female,draw_118,44.4044,172.1326243250225,birth_weight
ethiopia,Female,draw_118,44.51451,172.09743543947138,birth_weight
ethiopia,Female,draw_118,44.62462,172.06224045270056,birth_weight
ethiopia,Female,draw_118,44.73473,172.0270608154297,birth_weight
ethiopia,Female,draw_118,44.84484,171.99184492183196,birth_weight
ethiopia,Female,draw_118,44.95495,171.95671137886558,birth_weight
ethiopia,Female,draw_118,45.06507,171.92137204998505,birth_weight
ethiopia,Female,draw_118,45.17518,171.88607898369838,birth_weight
ethiopia,Female,draw_118,45.28529,171.850738185205,birth_weight
ethiopia,Female,draw_118,45.3954,171.81541970280324,birth_weight
