location,sex,draw,exposure,value,outcome
ethiopia,Female,draw_35,40.0,146.47102572348552,birth_weight
ethiopia,Female,draw_35,40.11011,146.45980187215116,birth_weight
ethiopia,Female,draw_35,40.22022,146.44856273992355,birth_weight
ethiopia,Female,draw_35,40.33033,146.4373164720675,birth_weight
ethiopia,Female,draw_35,40.44044,146.42608610025138,birth_weight
ethiopia,Female,draw_35,40.55055,146.41485534458957,birth_weight
ethiopia,Female,draw_35,40.66066,146.4036118819659,birth_weight
ethiopia,Female,draw_35,40.77077,146.3923622745212,birth_weight
ethiopia,Female,draw_35,40.88088,146.38111549568555,birth_weight
ethiopia,Female,draw_35,40.99099,146.3698402771774,birth_weight
ethiopia,Female,draw_35,41.1011,146.358597563807,birth_weight
ethiopia,Female,draw_35,41.21121,146.3473387522426,birth_weight
ethiopia,Female,draw_35,41.32132,146.3360807425193,birth_weight
ethiopia,Female,draw_35,41.43143,146.32481630543668,birth_weight
ethiopia,Female,draw_35,41.54154,146.31356465689174,birth_weight
ethiopia,Female,draw_35,41.65165,146.30228915837586,birth_weight
ethiopia,Female,draw_35,41.76176,146.29100532624784,birth_weight
ethiopia,Female,draw_35,41.87187,146.2797322053911,birth_weight
ethiopia,Female,draw_35,41.98198,146.26846018121546,birth_weight
ethiopia,Female,draw_35,42.09209,146.2571757338913,birth_weight
ethiopia,Female,draw_35,42.2022,146.24589908793251,birth_weight
ethiopia,Female,draw_35,42.31231,146.23461497084503,birth_weight
ethiopia,Female,draw_35,42.42242,146.22331476077818,birth_weight
ethiopia,Female,draw_35,42.53253,146.21203137555392,birth_weight
ethiopia,Female,draw_35,42.64264,146.2007456424987,birth_weight
ethiopia,Female,draw_35,42.75275,146.1894470320185,birth_weight
ethiopia,Female,draw_35,42.86286,146.1781602911028,birth_weight
ethiopia,Female,draw_35,42.97297,146.16686854914673,birth_weight
ethiopia,Female,draw_35,43.08308,146.15554559627083,birth_weight
ethiopia,Female,draw_35,43.19319,146.14424289550328,birth_weight
ethiopia,Female,draw_35,43.3033,146.1329381120227,birth_weight
ethiopia,Female,draw_35,43.41341,146.12162792272932,birth_weight
ethiopia,Female,draw_35,43.52352,146.11032083734136,birth_weight
ethiopia,Female,draw_35,43.63363,146.0990128769938,birth_weight
ethiopia,Female,draw_35,43.74374,146.08769805357144,birth_weight
ethiopia,Female,draw_35,43.85385,146.07637116817983,birth_weight
ethiopia,Female,draw_35,43.96396,146.06505721762153,birth_weight
ethiopia,Female,draw_35,44.07407,146.0537390298129,birth_weight
ethiopia,Female,draw_35,44.18418,146.04241253732323,birth_weight
ethiopia,Female,draw_35,44.29429,146.03108876041733,birth_weight
ethiopia,Female,draw_35,44.4044,146.0197692206787,birth_weight
ethiopia,Female,draw_35,44.51451,146.00843261839293,birth_weight
ethiopia,Female,draw_35,44.62462,145.99708957079633,birth_weight
ethiopia,Female,draw_35,44.73473,145.9857636862825,birth_weight
ethiopia,Female,draw_35,44.84484,145.97443747869818,birth_weight
ethiopia,Female,draw_35,44.95495,145.96317619988872,birth_weight
ethiopia,Female,draw_35,45.06507,145.95176907523864,birth_weight
