location,sex,draw,exposure,value,outcome
ethiopia,Female,draw_115,40.0,174.73805497253267,birth_weight
ethiopia,Female,draw_115,40.11011,174.92565582136558,birth_weight
ethiopia,Female,draw_115,40.22022,175.11318601592353,birth_weight
ethiopia,Female,draw_115,40.33033,175.30063610191138,birth_weight
ethiopia,Female,draw_115,40.44044,175.48805129348779,birth_weight
ethiopia,Female,draw_115,40.55055,175.67539657202013,birth_weight
ethiopia,Female,draw_115,40.66066,175.86269522431314,birth_weight
ethiopia,Female,draw_115,40.77077,176.0499244133755,birth_weight
ethiopia,Female,draw_115,40.88088,176.23709022250932,birth_weight
ethiopia,Female,draw_115,40.99099,176.42417176886346,birth_weight
ethiopia,Female,draw_115,41.1011,176.61119487339835,birth_weight
ethiopia,Female,draw_115,41.21121,176.79817805968167,birth_weight
ethiopia,Female,draw_115,41.32132,176.98509547856588,birth_weight
ethiopia,Female,draw_115,41.43143,177.17194562738212,birth_weight
ethiopia,Female,draw_115,41.54154,177.35874752410382,birth_weight
ethiopia,Female,draw_115,41.65165,177.54547092319694,birth_weight
ethiopia,Female,draw_115,41.76176,177.73210444710628,birth_weight
ethiopia,Female,draw_115,41.87187,177.91869742113704,birth_weight
ethiopia,Female,draw_115,41.98198,178.10524273692602,birth_weight
ethiopia,Female,draw_115,42.09209,178.29172565023316,birth_weight
ethiopia,Female,draw_115,42.2022,178.47813831198033,birth_weight
ethiopia,Female,draw_115,42.31231,178.60195106347948,birth_weight
ethiopia,Female,draw_115,42.42242,178.56617239765194,birth_weight
ethiopia,Female,draw_115,42.53253,178.5304138327685,birth_weight
ethiopia,Female,draw_115,42.64264,178.49464749516346,birth_weight
ethiopia,Female,draw_115,42.75275,178.45885767317333,birth_weight
ethiopia,Female,draw_115,42.86286,178.42303636530949,birth_weight
ethiopia,Female,draw_115,42.97297,178.38721265706414,birth_weight
ethiopia,Female,draw_115,43.08308,178.3513275707005,birth_weight
ethiopia,Female,draw_115,43.19319,178.31540908474074,birth_weight
ethiopia,Female,draw_115,43.3033,178.2795076864291,birth_weight
ethiopia,Female,draw_115,43.41341,178.243577288087,birth_weight
ethiopia,Female,draw_115,43.52352,178.20763725666285,birth_weight
ethiopia,Female,draw_115,43.63363,178.1716668442748,birth_weight
ethiopia,Female,draw_115,43.74374,178.13568408605857,birth_weight
ethiopia,Female,draw_115,43.85385,178.0996279173459,birth_weight
ethiopia,Female,draw_115,43.96396,178.06358959609292,birth_weight
ethiopia,Female,draw_115,44.07407,178.02753140823154,birth_weight
ethiopia,Female,draw_115,44.18418,177.99145916881463,birth_weight
ethiopia,Female,draw_115,44.29429,177.95543842346456,birth_weight
ethiopia,Female,draw_115,44.4044,177.91932590555876,birth_weight
ethiopia,Female,draw_115,44.51451,177.8831609742307,birth_weight
ethiopia,Female,draw_115,44.62462,177.84695796341435,birth_weight
ethiopia,Female,draw_115,44.73473,177.8107638417141,birth_weight
ethiopia,Female,draw_115,44.84484,177.7745630864112,birth_weight
ethiopia,Female,draw_115,44.95495,177.73833255726038,birth_weight
ethiopia,Female,draw_115,45.06507,177.7019936139356,birth_weight
ethiopia,Female,draw_115,45.17518,177.66571729539106,birth_weight
ethiopia,Female,draw_115,45.28529,177.62937863411514,birth_weight
ethiopia,Female,draw_115,45.3954,177.59304600686937,birth_weight
ethiopia,Female,draw_115,45.50551,177.55669838842357,birth_weight
ethiopia,Female,draw_115,45.61562,177.52035197173728,birth_weight
ethiopia,Female,draw_115,45.72573,177.48396109170517,birth_weight
ethiopia,Female,draw_115,45.83584,177.44755160459567,birth_weight
ethiopia,Female,draw_115,45.94595,177.4111064418687,birth_weight
ethiopia,Female,draw_115,46.05606,177.37463345688565,birth_weight
ethiopia,Female,draw_115,46.16617,177.33815621952846,birth_weight
ethiopia,Female,draw_115,46.27628,177.3016509723086,birth_weight
ethiopia,Female,draw_115,46.38639,177.26513105734915,birth_weight
ethiopia,Female,draw_115,46.4965,177.22859945761633,birth_weight
ethiopia,Female,draw_115,46.60661,177.1920380105592,birth_weight
ethiopia,Female,draw_115,46.71672,177.15541151786948,birth_weight
ethiopia,Female,draw_115,46.82683,177.1188058160344,birth_weight
ethiopia,Female,draw_115,46.93694,177.08217723252505,birth_weight
ethiopia,Female,draw_115,47.04705,177.0455335361163,birth_weight
ethiopia,Female,draw_115,47.15716,177.00885809998,birth_weight
ethiopia,Female,draw_115,47.26727,176.9721691984064,birth_weight
ethiopia,Female,draw_115,47.37738,176.93542071607357,birth_weight
ethiopia,Female,draw_115,47.48749,176.89866596320002,birth_weight
ethiopia,Female,draw_115,47.5976,176.86190106449197,birth_weight
ethiopia,Female,draw_115,47.70771,176.8251159432087,birth_weight
ethiopia,Female,draw_115,47.81782,176.78832876931227,birth_weight
ethiopia,Female,draw_115,47.92793,176.75148866848758,birth_weight
ethiopia,Female,draw_115,48.03804,176.7146400488508,birth_weight
ethiopia,Female,draw_115,48.14815,176.67773865778418,birth_weight
ethiopia,Female,draw_115,48.25826,176.64083521227082,birth_weight
ethiopia,Female,draw_115,48.36837,176.6039289111157,birth_weight
ethiopia,Female,draw_115,48.47848,176.5669836247996,birth_weight
ethiopia,Female,draw_115,48.58859,176.5300392276651,birth_weight
ethiopia,Female,draw_115,48.6987,176.4930555588756,birth_weight
ethiopia,Female,draw_115,48.80881,176.4560343642084,birth_weight
ethiopia,Female,draw_115,48.91892,176.4189844646462,birth_weight
ethiopia,Female,draw_115,49.02903,176.38193489403938,birth_weight
ethiopia,Female,draw_115,49.13914,176.34486864712767,birth_weight
ethiopia,Female,draw_115,49.24925,176.30778480641698,birth_weight
ethiopia,Female,draw_115,49.35936,176.27067808352257,birth_weight
ethiopia,Female,draw_115,49.46947,176.23353216995469,birth_weight
ethiopia,Female,draw_115,49.57958,176.19633059170337,birth_weight
ethiopia,Female,draw_115,49.68969,176.15915307940816,birth_weight
ethiopia,Female,draw_115,49.7998,176.121952814626,birth_weight
ethiopia,Female,draw_115,49.90991,176.08473666979705,birth_weight
ethiopia,Female,draw_115,50.02002,176.0474911263156,birth_weight
ethiopia,Female,draw_115,50.13013,176.01022604443557,birth_weight
ethiopia,Female,draw_115,50.24024,175.97291206654674,birth_weight
ethiopia,Female,draw_115,50.35035,175.9355845503058,birth_weight
ethiopia,Female,draw_115,50.46046,175.8982498095006,birth_weight
ethiopia,Female,draw_115,50.57057,175.86090633820496,birth_weight
ethiopia,Female,draw_115,50.68068,175.82352003111532,birth_weight
ethiopia,Female,draw_115,50.79079,175.78612828222145,birth_weight
ethiopia,Female,draw_115,50.9009,175.7486996428707,birth_weight
ethiopia,Female,draw_115,51.01101,175.71122126050886,birth_weight
ethiopia,Female,draw_115,51.12112,175.67375777874585,birth_weight
ethiopia,Female,draw_115,51.23123,175.6362753336529,birth_weight
ethiopia,Female,draw_115,51.34134,175.5987720217756,birth_weight
ethiopia,Female,draw_115,51.45145,175.56124930782178,birth_weight
ethiopia,Female,draw_115,51.56156,175.52370010663805,birth_weight
ethiopia,Female,draw_115,51.67167,175.48610069780736,birth_weight
ethiopia,Female,draw_115,51.78178,175.448479012615,birth_weight
ethiopia,Female,draw_115,51.89189,175.41087147909565,birth_weight
ethiopia,Female,draw_115,52.002,175.37322560881668,birth_weight
ethiopia,Female,draw_115,52.11211,175.33557306001876,birth_weight
ethiopia,Female,draw_115,52.22222,175.2978847157554,birth_weight
ethiopia,Female,draw_115,52.33233,175.2601858592112,birth_weight
ethiopia,Female,draw_115,52.44244,175.2224185289629,birth_weight
ethiopia,Female,draw_115,52.55255,175.1846703037156,birth_weight
ethiopia,Female,draw_115,52.66266,175.1469049133861,birth_weight
ethiopia,Female,draw_115,52.77277,175.10911494840255,birth_weight
ethiopia,Female,draw_115,52.88288,175.0713037429284,birth_weight
ethiopia,Female,draw_115,52.99299,175.03347740374798,birth_weight
ethiopia,Female,draw_115,53.1031,174.9955928883431,birth_weight
ethiopia,Female,draw_115,53.21321,174.95769692585716,birth_weight
ethiopia,Female,draw_115,53.32332,174.91980719526717,birth_weight
ethiopia,Female,draw_115,53.43343,174.8818876789854,birth_weight
ethiopia,Female,draw_115,53.54354,174.84393940383706,birth_weight
ethiopia,Female,draw_115,53.65365,174.80598184476202,birth_weight
ethiopia,Female,draw_115,53.76376,174.7679944081426,birth_weight
ethiopia,Female,draw_115,53.87387,174.72994654771327,birth_weight
ethiopia,Female,draw_115,53.98398,174.69192526691097,birth_weight
ethiopia,Female,draw_115,54.09409,174.65387642492425,birth_weight
ethiopia,Female,draw_115,54.2042,174.6158882663955,birth_weight
ethiopia,Female,draw_115,54.31431,174.5777960870507,birth_weight
ethiopia,Female,draw_115,54.42442,174.53968440816018,birth_weight
ethiopia,Female,draw_115,54.53453,174.50152417129624,birth_weight
ethiopia,Female,draw_115,54.64464,174.46334666355511,birth_weight
ethiopia,Female,draw_115,54.75475,174.42517359816972,birth_weight
ethiopia,Female,draw_115,54.86486,174.38697828221365,birth_weight
ethiopia,Female,draw_115,54.97497,174.3487574417099,birth_weight
ethiopia,Female,draw_115,55.08509,174.31043396787393,birth_weight
ethiopia,Female,draw_115,55.1952,174.27216310392902,birth_weight
ethiopia,Female,draw_115,55.30531,174.23384261046783,birth_weight
ethiopia,Female,draw_115,55.41542,174.19553883019034,birth_weight
ethiopia,Female,draw_115,55.52553,174.15721123765422,birth_weight
ethiopia,Female,draw_115,55.63564,174.11887462072693,birth_weight
ethiopia,Female,draw_115,55.74575,174.08050564519343,birth_weight
ethiopia,Female,draw_115,55.85586,174.04211706242364,birth_weight
ethiopia,Female,draw_115,55.96597,174.0036755786166,birth_weight
ethiopia,Female,draw_115,56.07608,173.9652403030307,birth_weight
ethiopia,Female,draw_115,56.18619,173.92678462030108,birth_weight
ethiopia,Female,draw_115,56.2963,173.88831176548823,birth_weight
ethiopia,Female,draw_115,56.40641,173.8498155005151,birth_weight
ethiopia,Female,draw_115,56.51652,173.8113110250201,birth_weight
ethiopia,Female,draw_115,56.62663,173.77276421629546,birth_weight
ethiopia,Female,draw_115,56.73674,173.7341679513815,birth_weight
ethiopia,Female,draw_115,56.84685,173.69559450023925,birth_weight
ethiopia,Female,draw_115,56.95696,173.6569983868764,birth_weight
ethiopia,Female,draw_115,57.06707,173.6183838763591,birth_weight
ethiopia,Female,draw_115,57.17718,173.57975208206366,birth_weight
ethiopia,Female,draw_115,57.28729,173.54108868845097,birth_weight
ethiopia,Female,draw_115,57.3974,173.5023772642507,birth_weight
ethiopia,Female,draw_115,57.50751,173.46366310217908,birth_weight
ethiopia,Female,draw_115,57.61762,173.42494059497827,birth_weight
ethiopia,Female,draw_115,57.72773,173.38620075242832,birth_weight
ethiopia,Female,draw_115,57.83784,173.3474414411943,birth_weight
ethiopia,Female,draw_115,57.94795,173.30865703339708,birth_weight
ethiopia,Female,draw_115,58.05806,173.2698406372111,birth_weight
ethiopia,Female,draw_115,58.16817,173.23099039667397,birth_weight
ethiopia,Female,draw_115,58.27828,173.19215367485614,birth_weight
ethiopia,Female,draw_115,58.38839,173.15328502128432,birth_weight
ethiopia,Female,draw_115,58.4985,173.11441065818832,birth_weight
ethiopia,Female,draw_115,58.60861,173.07551342843988,birth_weight
ethiopia,Female,draw_115,58.71872,173.03658699748306,birth_weight
ethiopia,Female,draw_115,58.82883,172.99760329593653,birth_weight
ethiopia,Female,draw_115,58.93894,172.9586316838862,birth_weight
ethiopia,Female,draw_115,59.04905,172.9196542526955,birth_weight
ethiopia,Female,draw_115,59.15916,172.8806492867966,birth_weight
ethiopia,Female,draw_115,59.26927,172.84163501822422,birth_weight
ethiopia,Female,draw_115,59.37938,172.80259401361891,birth_weight
ethiopia,Female,draw_115,59.48949,172.76351190788682,birth_weight
ethiopia,Female,draw_115,59.5996,172.72440234447294,birth_weight
ethiopia,Female,draw_115,59.70971,172.6852958743444,birth_weight
ethiopia,Female,draw_115,59.81982,172.64618305320812,birth_weight
ethiopia,Female,draw_115,59.92993,172.60704112779368,birth_weight
ethiopia,Female,draw_115,60.04004,172.56788582381103,birth_weight
ethiopia,Female,draw_115,60.15015,172.5287149967933,birth_weight
ethiopia,Female,draw_115,60.26026,172.48946743054847,birth_weight
ethiopia,Female,draw_115,60.37037,172.4502523118945,birth_weight
ethiopia,Female,draw_115,60.48048,172.41101367319263,birth_weight
ethiopia,Female,draw_115,60.59059,172.37175848242035,birth_weight
ethiopia,Female,draw_115,60.7007,172.3324849354933,birth_weight
ethiopia,Female,draw_115,60.81081,172.2931922843597,birth_weight
ethiopia,Female,draw_115,60.92092,172.2538626785523,birth_weight
ethiopia,Female,draw_115,61.03103,172.21450723448916,birth_weight
ethiopia,Female,draw_115,61.14114,172.17516267662637,birth_weight
ethiopia,Female,draw_115,61.25125,172.1357922532189,birth_weight
ethiopia,Female,draw_115,61.36136,172.09641332271084,birth_weight
ethiopia,Female,draw_115,61.47147,172.0569983133027,birth_weight
ethiopia,Female,draw_115,61.58158,172.01758547501592,birth_weight
ethiopia,Female,draw_115,61.69169,171.97809648278013,birth_weight
ethiopia,Female,draw_115,61.8018,171.93863007518334,birth_weight
ethiopia,Female,draw_115,61.91191,171.89915645300883,birth_weight
ethiopia,Female,draw_115,62.02202,171.8596529450127,birth_weight
ethiopia,Female,draw_115,62.13213,171.82014505144016,birth_weight
ethiopia,Female,draw_115,62.24224,171.78061359115173,birth_weight
ethiopia,Female,draw_115,62.35235,171.74104022212575,birth_weight
ethiopia,Female,draw_115,62.46246,171.7014475612527,birth_weight
ethiopia,Female,draw_115,62.57257,171.661858982864,birth_weight
ethiopia,Female,draw_115,62.68268,171.6222593436113,birth_weight
ethiopia,Female,draw_115,62.79279,171.58263784935406,birth_weight
ethiopia,Female,draw_115,62.9029,171.54300218480125,birth_weight
ethiopia,Female,draw_115,63.01301,171.50334186523136,birth_weight
ethiopia,Female,draw_115,63.12312,171.4636313709883,birth_weight
ethiopia,Female,draw_115,63.23323,171.42394188230492,birth_weight
ethiopia,Female,draw_115,63.34334,171.38423400450299,birth_weight
ethiopia,Female,draw_115,63.45345,171.3445117502618,birth_weight
ethiopia,Female,draw_115,63.56356,171.30476832818994,birth_weight
ethiopia,Female,draw_115,63.67367,171.2650118082765,birth_weight
ethiopia,Female,draw_115,63.78378,171.2251927343009,birth_weight
ethiopia,Female,draw_115,63.89389,171.185194114045,birth_weight
ethiopia,Female,draw_115,64.004,171.1450076076553,birth_weight
ethiopia,Female,draw_115,64.11411,171.10460383237375,birth_weight
ethiopia,Female,draw_115,64.22422,171.06399963028738,birth_weight
ethiopia,Female,draw_115,64.33433,171.0229343031049,birth_weight
ethiopia,Female,draw_115,64.44444,170.9813994633763,birth_weight
ethiopia,Female,draw_115,64.55455,170.9392810060743,birth_weight
ethiopia,Female,draw_115,64.66466,170.89675064668404,birth_weight
ethiopia,Female,draw_115,64.77477,170.85375099652936,birth_weight
ethiopia,Female,draw_115,64.88488,170.81022329493808,birth_weight
ethiopia,Female,draw_115,64.99499,170.76609097951743,birth_weight
ethiopia,Female,draw_115,65.10511,170.72115657799807,birth_weight
ethiopia,Female,draw_115,65.21522,170.67541051131607,birth_weight
ethiopia,Female,draw_115,65.32533,170.62880845248014,birth_weight
ethiopia,Female,draw_115,65.43544,170.58143576119,birth_weight
ethiopia,Female,draw_115,65.54555,170.5331577564071,birth_weight
ethiopia,Female,draw_115,65.65566,170.48382507377627,birth_weight
ethiopia,Female,draw_115,65.76577,170.43334347348124,birth_weight
ethiopia,Female,draw_115,65.87588,170.3816317528525,birth_weight
ethiopia,Female,draw_115,65.98599,170.3285078018693,birth_weight
ethiopia,Female,draw_115,66.0961,170.27425603061516,birth_weight
ethiopia,Female,draw_115,66.20621,170.21884640193224,birth_weight
ethiopia,Female,draw_115,66.31632,170.1622665961802,birth_weight
ethiopia,Female,draw_115,66.42643,170.10451268964144,birth_weight
ethiopia,Female,draw_115,66.53654,170.04560538421748,birth_weight
ethiopia,Female,draw_115,66.64665,169.9852996710605,birth_weight
ethiopia,Female,draw_115,66.75676,169.92375345070224,birth_weight
ethiopia,Female,draw_115,66.86687,169.86105611580817,birth_weight
ethiopia,Female,draw_115,66.97698,169.79717497325257,birth_weight
ethiopia,Female,draw_115,67.08709,169.73204503535243,birth_weight
ethiopia,Female,draw_115,67.1972,169.66558534850338,birth_weight
ethiopia,Female,draw_115,67.30731,169.59767170076879,birth_weight
ethiopia,Female,draw_115,67.41742,169.5280799909318,birth_weight
ethiopia,Female,draw_115,67.52753,169.45712327423405,birth_weight
ethiopia,Female,draw_115,67.63764,169.3847395645338,birth_weight
ethiopia,Female,draw_115,67.74775,169.31078100660125,birth_weight
ethiopia,Female,draw_115,67.85786,169.2349954235019,birth_weight
ethiopia,Female,draw_115,67.96797,169.15704831006076,birth_weight
ethiopia,Female,draw_115,68.07808,169.07639938506605,birth_weight
ethiopia,Female,draw_115,68.18819,168.99312982145443,birth_weight
ethiopia,Female,draw_115,68.2983,168.90689698761517,birth_weight
ethiopia,Female,draw_115,68.40841,168.81752806370298,birth_weight
ethiopia,Female,draw_115,68.51852,168.7249613889822,birth_weight
ethiopia,Female,draw_115,68.62863,168.62917757731697,birth_weight
