location,sex,draw,exposure,value,outcome
ethiopia,Female,draw_178,40.0,166.67235070418917,birth_weight
ethiopia,Female,draw_178,40.11011,166.8692010282286,birth_weight
ethiopia,Female,draw_178,40.22022,167.06596749417486,birth_weight
ethiopia,Female,draw_178,40.33033,167.26265461642714,birth_weight
ethiopia,Female,draw_178,40.44044,167.45923198072006,birth_weight
ethiopia,Female,draw_178,40.55055,167.65574209914547,birth_weight
ethiopia,Female,draw_178,40.66066,167.8521706275135,birth_weight
ethiopia,Female,draw_178,40.77077,168.04850732680183,birth_weight
ethiopia,Female,draw_178,40.88088,168.24476086518843,birth_weight
ethiopia,Female,draw_178,40.99099,168.4409424671175,birth_weight
ethiopia,Female,draw_178,41.1011,168.63702727143897,birth_weight
ethiopia,Female,draw_178,41.21121,168.8330124313162,birth_weight
ethiopia,Female,draw_178,41.32132,169.02894031293346,birth_weight
ethiopia,Female,draw_178,41.43143,169.22476213330975,birth_weight
ethiopia,Female,draw_178,41.54154,169.42051603817345,birth_weight
ethiopia,Female,draw_178,41.65165,169.61618034939772,birth_weight
ethiopia,Female,draw_178,41.76176,169.81175418604056,birth_weight
ethiopia,Female,draw_178,41.87187,170.0072445773933,birth_weight
ethiopia,Female,draw_178,41.98198,170.20264579712494,birth_weight
ethiopia,Female,draw_178,42.09209,170.3979722593633,birth_weight
ethiopia,Female,draw_178,42.2022,170.5932068912728,birth_weight
ethiopia,Female,draw_178,42.31231,170.78836359693304,birth_weight
ethiopia,Female,draw_178,42.42242,170.98344183687766,birth_weight
ethiopia,Female,draw_178,42.53253,171.17840780102358,birth_weight
ethiopia,Female,draw_178,42.64264,171.3732964030782,birth_weight
ethiopia,Female,draw_178,42.75275,171.56809875902212,birth_weight
ethiopia,Female,draw_178,42.86286,171.76283052814586,birth_weight
ethiopia,Female,draw_178,42.97297,171.95746874249778,birth_weight
ethiopia,Female,draw_178,43.08308,172.15202485363352,birth_weight
ethiopia,Female,draw_178,43.19319,172.34649216154708,birth_weight
ethiopia,Female,draw_178,43.3033,172.54086433091464,birth_weight
ethiopia,Female,draw_178,43.41341,172.73515575688668,birth_weight
ethiopia,Female,draw_178,43.52352,172.92936021961685,birth_weight
ethiopia,Female,draw_178,43.63363,173.1234911092041,birth_weight
ethiopia,Female,draw_178,43.74374,173.3175342332405,birth_weight
ethiopia,Female,draw_178,43.85385,173.51148618864198,birth_weight
ethiopia,Female,draw_178,43.96396,173.70533804258338,birth_weight
ethiopia,Female,draw_178,44.07407,173.89911389667645,birth_weight
ethiopia,Female,draw_178,44.18418,174.09281199422094,birth_weight
ethiopia,Female,draw_178,44.29429,174.2864091094238,birth_weight
ethiopia,Female,draw_178,44.4044,174.47993371686601,birth_weight
ethiopia,Female,draw_178,44.51451,174.67337399784896,birth_weight
ethiopia,Female,draw_178,44.62462,174.86671437335087,birth_weight
ethiopia,Female,draw_178,44.73473,175.0599654030368,birth_weight
ethiopia,Female,draw_178,44.84484,175.25313159119588,birth_weight
ethiopia,Female,draw_178,44.95495,175.44621482309253,birth_weight
ethiopia,Female,draw_178,45.06507,175.63914403210407,birth_weight
ethiopia,Female,draw_178,45.17518,175.8320661528495,birth_weight
ethiopia,Female,draw_178,45.28529,176.0249019981478,birth_weight
ethiopia,Female,draw_178,45.3954,176.11826456081752,birth_weight
ethiopia,Female,draw_178,45.50551,176.07203999656753,birth_weight
ethiopia,Female,draw_178,45.61562,176.02579005675574,birth_weight
ethiopia,Female,draw_178,45.72573,175.97950512627267,birth_weight
ethiopia,Female,draw_178,45.83584,175.93329509874064,birth_weight
ethiopia,Female,draw_178,45.94595,175.8869511882461,birth_weight
ethiopia,Female,draw_178,46.05606,175.84057078054178,birth_weight
ethiopia,Female,draw_178,46.16617,175.79417678157427,birth_weight
ethiopia,Female,draw_178,46.27628,175.7477425187787,birth_weight
ethiopia,Female,draw_178,46.38639,175.70128739888804,birth_weight
ethiopia,Female,draw_178,46.4965,175.65480060050305,birth_weight
ethiopia,Female,draw_178,46.60661,175.6082923124896,birth_weight
ethiopia,Female,draw_178,46.71672,175.56175316136887,birth_weight
ethiopia,Female,draw_178,46.82683,175.51516360496475,birth_weight
ethiopia,Female,draw_178,46.93694,175.46856078268786,birth_weight
ethiopia,Female,draw_178,47.04705,175.42193317456508,birth_weight
ethiopia,Female,draw_178,47.15716,175.3752696702906,birth_weight
ethiopia,Female,draw_178,47.26727,175.3285806907523,birth_weight
ethiopia,Female,draw_178,47.37738,175.28187003056973,birth_weight
ethiopia,Female,draw_178,47.48749,175.23511206903794,birth_weight
ethiopia,Female,draw_178,47.5976,175.1883274495276,birth_weight
ethiopia,Female,draw_178,47.70771,175.14151870421352,birth_weight
