location,sex,draw,exposure,value,outcome
ethiopia,Female,draw_218,40.0,193.40775919398556,birth_weight
ethiopia,Female,draw_218,40.11011,193.61260520886913,birth_weight
ethiopia,Female,draw_218,40.22022,193.8173423456348,birth_weight
ethiopia,Female,draw_218,40.33033,194.02196816337823,birth_weight
ethiopia,Female,draw_218,40.44044,194.22652813148454,birth_weight
ethiopia,Female,draw_218,40.55055,194.4309690211092,birth_weight
ethiopia,Female,draw_218,40.66066,194.63520861190347,birth_weight
ethiopia,Female,draw_218,40.77077,194.83934812460132,birth_weight
ethiopia,Female,draw_218,40.88088,195.04334302497847,birth_weight
ethiopia,Female,draw_218,40.99099,195.2472433734115,birth_weight
ethiopia,Female,draw_218,41.1011,195.4510522663751,birth_weight
ethiopia,Female,draw_218,41.21121,195.65476733814376,birth_weight
ethiopia,Female,draw_218,41.32132,195.85832402101022,birth_weight
ethiopia,Female,draw_218,41.43143,196.0617285445275,birth_weight
ethiopia,Female,draw_218,41.54154,196.26499856242037,birth_weight
ethiopia,Female,draw_218,41.65165,196.468164197408,birth_weight
ethiopia,Female,draw_218,41.76176,196.67122421187446,birth_weight
ethiopia,Female,draw_218,41.87187,196.87421586444606,birth_weight
ethiopia,Female,draw_218,41.98198,197.0770766145954,birth_weight
ethiopia,Female,draw_218,42.09209,197.2797462375384,birth_weight
ethiopia,Female,draw_218,42.2022,197.4822839327437,birth_weight
ethiopia,Female,draw_218,42.31231,197.68471206174706,birth_weight
ethiopia,Female,draw_218,42.42242,197.88702436907784,birth_weight
ethiopia,Female,draw_218,42.53253,198.08926344536496,birth_weight
ethiopia,Female,draw_218,42.64264,198.29138612022723,birth_weight
ethiopia,Female,draw_218,42.75275,198.4933664734569,birth_weight
ethiopia,Female,draw_218,42.86286,198.69518104405483,birth_weight
ethiopia,Female,draw_218,42.97297,198.89687134589803,birth_weight
ethiopia,Female,draw_218,43.08308,199.0984475752565,birth_weight
ethiopia,Female,draw_218,43.19319,199.29990659086252,birth_weight
ethiopia,Female,draw_218,43.3033,199.50130082915956,birth_weight
ethiopia,Female,draw_218,43.41341,199.70257023873114,birth_weight
ethiopia,Female,draw_218,43.52352,199.90365416223102,birth_weight
ethiopia,Female,draw_218,43.63363,200.10460190237552,birth_weight
ethiopia,Female,draw_218,43.74374,200.30543222494055,birth_weight
ethiopia,Female,draw_218,43.85385,200.50614705363296,birth_weight
ethiopia,Female,draw_218,43.96396,200.70688710246816,birth_weight
ethiopia,Female,draw_218,44.07407,200.9074299107499,birth_weight
ethiopia,Female,draw_218,44.18418,201.10779711789468,birth_weight
ethiopia,Female,draw_218,44.29429,201.30800669358223,birth_weight
ethiopia,Female,draw_218,44.4044,201.50808437326447,birth_weight
ethiopia,Female,draw_218,44.51451,201.7080581891072,birth_weight
ethiopia,Female,draw_218,44.62462,201.90792602739657,birth_weight
ethiopia,Female,draw_218,44.73473,202.10770862040147,birth_weight
ethiopia,Female,draw_218,44.84484,202.30737947287628,birth_weight
ethiopia,Female,draw_218,44.95495,202.50684131862442,birth_weight
ethiopia,Female,draw_218,45.06507,202.70610366916497,birth_weight
ethiopia,Female,draw_218,45.17518,202.90532671175407,birth_weight
ethiopia,Female,draw_218,45.28529,203.10443196402252,birth_weight
ethiopia,Female,draw_218,45.3954,203.30346696009963,birth_weight
ethiopia,Female,draw_218,45.50551,203.5023843724935,birth_weight
ethiopia,Female,draw_218,45.61562,203.70113159187719,birth_weight
ethiopia,Female,draw_218,45.72573,203.89972352777005,birth_weight
ethiopia,Female,draw_218,45.83584,204.09819156120483,birth_weight
ethiopia,Female,draw_218,45.94595,204.29654596552558,birth_weight
ethiopia,Female,draw_218,46.05606,204.49479476792317,birth_weight
ethiopia,Female,draw_218,46.16617,204.69296087185677,birth_weight
ethiopia,Female,draw_218,46.27628,204.89101065895085,birth_weight
ethiopia,Female,draw_218,46.38639,205.0888431089415,birth_weight
ethiopia,Female,draw_218,46.4965,205.28656726238933,birth_weight
ethiopia,Female,draw_218,46.60661,205.48416341081122,birth_weight
ethiopia,Female,draw_218,46.71672,205.6816392945246,birth_weight
ethiopia,Female,draw_218,46.82683,205.87904680695988,birth_weight
ethiopia,Female,draw_218,46.93694,206.0763317066544,birth_weight
ethiopia,Female,draw_218,47.04705,206.27344738638607,birth_weight
ethiopia,Female,draw_218,47.15716,206.47040826600875,birth_weight
ethiopia,Female,draw_218,47.26727,206.66724290369746,birth_weight
ethiopia,Female,draw_218,47.37738,206.8639630068934,birth_weight
ethiopia,Female,draw_218,47.48749,207.06058067848414,birth_weight
ethiopia,Female,draw_218,47.5976,207.2571224142613,birth_weight
ethiopia,Female,draw_218,47.70771,207.45351672125054,birth_weight
ethiopia,Female,draw_218,47.81782,207.64970930621797,birth_weight
ethiopia,Female,draw_218,47.92793,207.8457848279952,birth_weight
ethiopia,Female,draw_218,48.03804,208.04175056894144,birth_weight
ethiopia,Female,draw_218,48.14815,208.2375787425549,birth_weight
ethiopia,Female,draw_218,48.25826,208.43335158701177,birth_weight
ethiopia,Female,draw_218,48.36837,208.62899721666582,birth_weight
ethiopia,Female,draw_218,48.47848,208.82446064428694,birth_weight
ethiopia,Female,draw_218,48.58859,209.01977278204413,birth_weight
ethiopia,Female,draw_218,48.6987,209.21496180429216,birth_weight
ethiopia,Female,draw_218,48.80881,209.41002844902835,birth_weight
ethiopia,Female,draw_218,48.91892,209.6050010372079,birth_weight
ethiopia,Female,draw_218,49.02903,209.7998843321808,birth_weight
ethiopia,Female,draw_218,49.13914,209.99462625920074,birth_weight
ethiopia,Female,draw_218,49.24925,210.18917361018305,birth_weight
ethiopia,Female,draw_218,49.35936,210.38359518437585,birth_weight
ethiopia,Female,draw_218,49.46947,210.57789818270476,birth_weight
ethiopia,Female,draw_218,49.57958,210.772074200036,birth_weight
ethiopia,Female,draw_218,49.68969,210.96617068387798,birth_weight
ethiopia,Female,draw_218,49.7998,211.1601693788744,birth_weight
ethiopia,Female,draw_218,49.90991,211.35396995678292,birth_weight
ethiopia,Female,draw_218,50.02002,211.5476146578547,birth_weight
ethiopia,Female,draw_218,50.13013,211.7411443843891,birth_weight
ethiopia,Female,draw_218,50.24024,211.9323134607211,birth_weight
ethiopia,Female,draw_218,50.35035,211.8596927759598,birth_weight
ethiopia,Female,draw_218,50.46046,211.78706095199942,birth_weight
ethiopia,Female,draw_218,50.57057,211.71436283374265,birth_weight
ethiopia,Female,draw_218,50.68068,211.64155242582132,birth_weight
ethiopia,Female,draw_218,50.79079,211.56869777272107,birth_weight
ethiopia,Female,draw_218,50.9009,211.49580410920208,birth_weight
ethiopia,Female,draw_218,51.01101,211.42286721905157,birth_weight
ethiopia,Female,draw_218,51.12112,211.34996103527158,birth_weight
ethiopia,Female,draw_218,51.23123,211.27701321660243,birth_weight
ethiopia,Female,draw_218,51.34134,211.20394890739067,birth_weight
ethiopia,Female,draw_218,51.45145,211.13082179889778,birth_weight
ethiopia,Female,draw_218,51.56156,211.05765639724933,birth_weight
ethiopia,Female,draw_218,51.67167,210.9844349807238,birth_weight
ethiopia,Female,draw_218,51.78178,210.91122211663452,birth_weight
ethiopia,Female,draw_218,51.89189,210.83798557867777,birth_weight
ethiopia,Female,draw_218,52.002,210.76469936987678,birth_weight
ethiopia,Female,draw_218,52.11211,210.69129622250887,birth_weight
ethiopia,Female,draw_218,52.22222,210.61785096314503,birth_weight
ethiopia,Female,draw_218,52.33233,210.54436144576272,birth_weight
ethiopia,Female,draw_218,52.44244,210.47083026790403,birth_weight
ethiopia,Female,draw_218,52.55255,210.3973259492496,birth_weight
ethiopia,Female,draw_218,52.66266,210.32376889116534,birth_weight
ethiopia,Female,draw_218,52.77277,210.25010358416165,birth_weight
ethiopia,Female,draw_218,52.88288,210.1763862866062,birth_weight
ethiopia,Female,draw_218,52.99299,210.10260815059956,birth_weight
ethiopia,Female,draw_218,53.1031,210.0287965440578,birth_weight
ethiopia,Female,draw_218,53.21321,209.95498754855447,birth_weight
ethiopia,Female,draw_218,53.32332,209.88115345028768,birth_weight
ethiopia,Female,draw_218,53.43343,209.80725727902973,birth_weight
ethiopia,Female,draw_218,53.54354,209.73325094049386,birth_weight
ethiopia,Female,draw_218,53.65365,209.65919832427485,birth_weight
ethiopia,Female,draw_218,53.76376,209.58510346196434,birth_weight
ethiopia,Female,draw_218,53.87387,209.5110707240143,birth_weight
ethiopia,Female,draw_218,53.98398,209.4369545085383,birth_weight
ethiopia,Female,draw_218,54.09409,209.36281374556248,birth_weight
ethiopia,Female,draw_218,54.2042,209.28853781684987,birth_weight
ethiopia,Female,draw_218,54.31431,209.21420871798907,birth_weight
ethiopia,Female,draw_218,54.42442,209.13983123591913,birth_weight
ethiopia,Female,draw_218,54.53453,209.06540758189732,birth_weight
ethiopia,Female,draw_218,54.64464,208.99099396016945,birth_weight
ethiopia,Female,draw_218,54.75475,208.91655800668156,birth_weight
ethiopia,Female,draw_218,54.86486,208.8420553054984,birth_weight
ethiopia,Female,draw_218,54.97497,208.7674360380353,birth_weight
ethiopia,Female,draw_218,55.08509,208.69268441607093,birth_weight
ethiopia,Female,draw_218,55.1952,208.61797926349985,birth_weight
ethiopia,Female,draw_218,55.30531,208.54324023476772,birth_weight
ethiopia,Female,draw_218,55.41542,208.46852598593108,birth_weight
ethiopia,Female,draw_218,55.52553,208.39376361959162,birth_weight
ethiopia,Female,draw_218,55.63564,208.3188799506072,birth_weight
ethiopia,Female,draw_218,55.74575,208.24393933501764,birth_weight
ethiopia,Female,draw_218,55.85586,208.16895767162052,birth_weight
ethiopia,Female,draw_218,55.96597,208.09393314613368,birth_weight
ethiopia,Female,draw_218,56.07608,208.01889999634585,birth_weight
ethiopia,Female,draw_218,56.18619,207.94386228459757,birth_weight
ethiopia,Female,draw_218,56.2963,207.8687441281646,birth_weight
ethiopia,Female,draw_218,56.40641,207.79351319497238,birth_weight
ethiopia,Female,draw_218,56.51652,207.71824389567126,birth_weight
ethiopia,Female,draw_218,56.62663,207.64293810019558,birth_weight
ethiopia,Female,draw_218,56.73674,207.56758325505584,birth_weight
ethiopia,Female,draw_218,56.84685,207.49226357008527,birth_weight
ethiopia,Female,draw_218,56.95696,207.41689102710413,birth_weight
ethiopia,Female,draw_218,57.06707,207.3413883826716,birth_weight
ethiopia,Female,draw_218,57.17718,207.26584274477636,birth_weight
ethiopia,Female,draw_218,57.28729,207.19024638308682,birth_weight
ethiopia,Female,draw_218,57.3974,207.1145947672987,birth_weight
ethiopia,Female,draw_218,57.50751,207.0389720554303,birth_weight
ethiopia,Female,draw_218,57.61762,206.96330880618277,birth_weight
ethiopia,Female,draw_218,57.72773,206.8875710939808,birth_weight
ethiopia,Female,draw_218,57.83784,206.8117382546292,birth_weight
ethiopia,Female,draw_218,57.94795,206.7358521537223,birth_weight
ethiopia,Female,draw_218,58.05806,206.6599201865048,birth_weight
ethiopia,Female,draw_218,58.16817,206.5839681080105,birth_weight
ethiopia,Female,draw_218,58.27828,206.50803270271103,birth_weight
ethiopia,Female,draw_218,58.38839,206.43204093288728,birth_weight
ethiopia,Female,draw_218,58.4985,206.35592730115553,birth_weight
ethiopia,Female,draw_218,58.60861,206.27974986464412,birth_weight
ethiopia,Female,draw_218,58.71872,206.20353797630128,birth_weight
ethiopia,Female,draw_218,58.82883,206.12727959991668,birth_weight
ethiopia,Female,draw_218,58.93894,206.05103687421825,birth_weight
ethiopia,Female,draw_218,59.04905,205.97476994034832,birth_weight
ethiopia,Female,draw_218,59.15916,205.8984094685075,birth_weight
ethiopia,Female,draw_218,59.26927,205.8219532340614,birth_weight
ethiopia,Female,draw_218,59.37938,205.7454609712978,birth_weight
ethiopia,Female,draw_218,59.48949,205.66890315637764,birth_weight
ethiopia,Female,draw_218,59.5996,205.59233824948805,birth_weight
ethiopia,Female,draw_218,59.70971,205.51578286351662,birth_weight
ethiopia,Female,draw_218,59.81982,205.4391876418231,birth_weight
ethiopia,Female,draw_218,59.92993,205.3624459754408,birth_weight
ethiopia,Female,draw_218,60.04004,205.28566294186896,birth_weight
ethiopia,Female,draw_218,60.15015,205.20884008869137,birth_weight
ethiopia,Female,draw_218,60.26026,205.13195728395903,birth_weight
ethiopia,Female,draw_218,60.37037,205.05509466737107,birth_weight
ethiopia,Female,draw_218,60.48048,204.97821302542866,birth_weight
ethiopia,Female,draw_218,60.59059,204.90123126039973,birth_weight
ethiopia,Female,draw_218,60.7007,204.82416587013782,birth_weight
ethiopia,Female,draw_218,60.81081,204.7470403497408,birth_weight
ethiopia,Female,draw_218,60.92092,204.6698827213819,birth_weight
ethiopia,Female,draw_218,61.03103,204.59270342403025,birth_weight
ethiopia,Female,draw_218,61.14114,204.5155289270082,birth_weight
ethiopia,Female,draw_218,61.25125,204.4383108475422,birth_weight
ethiopia,Female,draw_218,61.36136,204.36095105082566,birth_weight
ethiopia,Female,draw_218,61.47147,204.28355761609694,birth_weight
ethiopia,Female,draw_218,61.58158,204.20610564886,birth_weight
ethiopia,Female,draw_218,61.69169,204.12861637533854,birth_weight
ethiopia,Female,draw_218,61.8018,204.0511504656375,birth_weight
ethiopia,Female,draw_218,61.91191,203.97363548108504,birth_weight
ethiopia,Female,draw_218,62.02202,203.8960436911592,birth_weight
ethiopia,Female,draw_218,62.13213,203.81835483397313,birth_weight
ethiopia,Female,draw_218,62.24224,203.7406274098471,birth_weight
ethiopia,Female,draw_218,62.35235,203.66283981686487,birth_weight
ethiopia,Female,draw_218,62.46246,203.58506221025408,birth_weight
ethiopia,Female,draw_218,62.57257,203.5072726609602,birth_weight
ethiopia,Female,draw_218,62.68268,203.42942737104875,birth_weight
ethiopia,Female,draw_218,62.79279,203.35145845676476,birth_weight
ethiopia,Female,draw_218,62.9029,203.27344172130984,birth_weight
ethiopia,Female,draw_218,63.01301,203.19538391838833,birth_weight
ethiopia,Female,draw_218,63.12312,203.1172726251447,birth_weight
ethiopia,Female,draw_218,63.23323,203.0391985543859,birth_weight
ethiopia,Female,draw_218,63.34334,202.96108426915742,birth_weight
ethiopia,Female,draw_218,63.45345,202.88284557044156,birth_weight
ethiopia,Female,draw_218,63.56356,202.80433191643917,birth_weight
ethiopia,Female,draw_218,63.67367,202.72555075913223,birth_weight
ethiopia,Female,draw_218,63.78378,202.64649993362326,birth_weight
ethiopia,Female,draw_218,63.89389,202.56722068991849,birth_weight
ethiopia,Female,draw_218,64.004,202.4874300513484,birth_weight
ethiopia,Female,draw_218,64.11411,202.40708280239522,birth_weight
ethiopia,Female,draw_218,64.22422,202.3259974068492,birth_weight
ethiopia,Female,draw_218,64.33433,202.2443684391666,birth_weight
ethiopia,Female,draw_218,64.44444,202.16216204331124,birth_weight
ethiopia,Female,draw_218,64.55455,202.0793333278307,birth_weight
ethiopia,Female,draw_218,64.66466,201.99585896429252,birth_weight
ethiopia,Female,draw_218,64.77477,201.91155352303255,birth_weight
ethiopia,Female,draw_218,64.88488,201.82616103575768,birth_weight
ethiopia,Female,draw_218,64.99499,201.73972197408025,birth_weight
ethiopia,Female,draw_218,65.10511,201.65225408955868,birth_weight
ethiopia,Female,draw_218,65.21522,201.56381006755913,birth_weight
ethiopia,Female,draw_218,65.32533,201.47420179301972,birth_weight
ethiopia,Female,draw_218,65.43544,201.38327843660608,birth_weight
ethiopia,Female,draw_218,65.54555,201.2909301305896,birth_weight
ethiopia,Female,draw_218,65.65566,201.19689749699756,birth_weight
ethiopia,Female,draw_218,65.76577,201.1015097359496,birth_weight
ethiopia,Female,draw_218,65.87588,201.00475957878726,birth_weight
ethiopia,Female,draw_218,65.98599,200.90666205214023,birth_weight
ethiopia,Female,draw_218,66.0961,200.8072819085671,birth_weight
ethiopia,Female,draw_218,66.20621,200.70655479376555,birth_weight
ethiopia,Female,draw_218,66.31632,200.6041989949389,birth_weight
ethiopia,Female,draw_218,66.42643,200.50035173053783,birth_weight
ethiopia,Female,draw_218,66.53654,200.39514685257558,birth_weight
ethiopia,Female,draw_218,66.64665,200.2885711643409,birth_weight
ethiopia,Female,draw_218,66.75676,200.18060225952286,birth_weight
ethiopia,Female,draw_218,66.86687,200.07112666018304,birth_weight
ethiopia,Female,draw_218,66.97698,199.9599716657959,birth_weight
ethiopia,Female,draw_218,67.08709,199.84684422928484,birth_weight
ethiopia,Female,draw_218,67.1972,199.73208615883726,birth_weight
ethiopia,Female,draw_218,67.30731,199.61569969658262,birth_weight
ethiopia,Female,draw_218,67.41742,199.49749389383834,birth_weight
ethiopia,Female,draw_218,67.52753,199.3772830866555,birth_weight
ethiopia,Female,draw_218,67.63764,199.25457688109697,birth_weight
ethiopia,Female,draw_218,67.74775,199.12875864899337,birth_weight
ethiopia,Female,draw_218,67.85786,198.9998891416215,birth_weight
ethiopia,Female,draw_218,67.96797,198.8676194578432,birth_weight
ethiopia,Female,draw_218,68.07808,198.73175796819433,birth_weight
ethiopia,Female,draw_218,68.18819,198.59229534884207,birth_weight
ethiopia,Female,draw_218,68.2983,198.44920328270962,birth_weight
ethiopia,Female,draw_218,68.40841,198.30220459290913,birth_weight
ethiopia,Female,draw_218,68.51852,198.1507746299209,birth_weight
ethiopia,Female,draw_218,68.62863,197.99534210385443,birth_weight
ethiopia,Female,draw_218,68.73874,197.8358642111614,birth_weight
ethiopia,Female,draw_218,68.84885,197.67233824175722,birth_weight
ethiopia,Female,draw_218,68.95896,197.50483521457596,birth_weight
ethiopia,Female,draw_218,69.06907,197.33328963937902,birth_weight
ethiopia,Female,draw_218,69.17918,197.1568978981278,birth_weight
ethiopia,Female,draw_218,69.28929,196.97607895175818,birth_weight
ethiopia,Female,draw_218,69.3994,196.79071016401127,birth_weight
ethiopia,Female,draw_218,69.50951,196.6006922810882,birth_weight
ethiopia,Female,draw_218,69.61962,196.40603731699034,birth_weight
ethiopia,Female,draw_218,69.72973,196.20666989793966,birth_weight
ethiopia,Female,draw_218,69.83984,196.00218321219842,birth_weight
ethiopia,Female,draw_218,69.94995,195.79216209810613,birth_weight
ethiopia,Female,draw_218,70.06006,195.57738378069064,birth_weight
ethiopia,Female,draw_218,70.17017,195.357856322006,birth_weight
ethiopia,Female,draw_218,70.28028,195.1335951141601,birth_weight
ethiopia,Female,draw_218,70.39039,194.90465314188367,birth_weight
ethiopia,Female,draw_218,70.5005,194.67090349003888,birth_weight
ethiopia,Female,draw_218,70.61061,194.4312314275682,birth_weight
ethiopia,Female,draw_218,70.72072,194.18641202540744,birth_weight
ethiopia,Female,draw_218,70.83083,193.93663145654673,birth_weight
ethiopia,Female,draw_218,70.94094,193.68184344928972,birth_weight
ethiopia,Female,draw_218,71.05105,193.42207646583392,birth_weight
ethiopia,Female,draw_218,71.16116,193.1572480871223,birth_weight
ethiopia,Female,draw_218,71.27127,192.88689802935716,birth_weight
ethiopia,Female,draw_218,71.38138,192.61068773860865,birth_weight
ethiopia,Female,draw_218,71.49149,192.32939942365215,birth_weight
ethiopia,Female,draw_218,71.6016,192.04304295910902,birth_weight
ethiopia,Female,draw_218,71.71171,191.7516429176066,birth_weight
ethiopia,Female,draw_218,71.82182,191.45524562549673,birth_weight
ethiopia,Female,draw_218,71.93193,191.15379086900026,birth_weight
ethiopia,Female,draw_218,72.04204,190.84620777139253,birth_weight
ethiopia,Female,draw_218,72.15215,190.53343942468274,birth_weight
ethiopia,Female,draw_218,72.26226,190.21562438670833,birth_weight
ethiopia,Female,draw_218,72.37237,189.89277025940976,birth_weight
ethiopia,Female,draw_218,72.48248,189.56493718357365,birth_weight
ethiopia,Female,draw_218,72.59259,189.23207756663726,birth_weight
ethiopia,Female,draw_218,72.7027,188.89364353904722,birth_weight
ethiopia,Female,draw_218,72.81281,188.54942620665307,birth_weight
ethiopia,Female,draw_218,72.92292,188.20012227240295,birth_weight
ethiopia,Female,draw_218,73.03303,187.84572521100688,birth_weight
ethiopia,Female,draw_218,73.14314,187.48623607861302,birth_weight
ethiopia,Female,draw_218,73.25325,187.12169694548908,birth_weight
ethiopia,Female,draw_218,73.36336,186.75203217738868,birth_weight
ethiopia,Female,draw_218,73.47347,186.37601449129144,birth_weight
ethiopia,Female,draw_218,73.58358,185.99465836180786,birth_weight
ethiopia,Female,draw_218,73.69369,185.60804037629185,birth_weight
ethiopia,Female,draw_218,73.8038,185.2161192727861,birth_weight
ethiopia,Female,draw_218,73.91391,184.81905430406925,birth_weight
ethiopia,Female,draw_218,74.02402,184.41665368551958,birth_weight
ethiopia,Female,draw_218,74.13413,184.00841189285103,birth_weight
ethiopia,Female,draw_218,74.24424,183.5942110870112,birth_weight
ethiopia,Female,draw_218,74.35435,183.1747468577958,birth_weight
ethiopia,Female,draw_218,74.46446,182.7500377966685,birth_weight
ethiopia,Female,draw_218,74.57457,182.32010034758116,birth_weight
ethiopia,Female,draw_218,74.68468,181.88499289306117,birth_weight
ethiopia,Female,draw_218,74.79479,181.4446442705687,birth_weight
ethiopia,Female,draw_218,74.9049,180.99786110607238,birth_weight
ethiopia,Female,draw_218,75.01502,180.54572894988263,birth_weight
ethiopia,Female,draw_218,75.12513,180.08849350751257,birth_weight
ethiopia,Female,draw_218,75.23524,179.6260474633865,birth_weight
ethiopia,Female,draw_218,75.34535,179.15848899119803,birth_weight
ethiopia,Female,draw_218,75.45546,178.68575791446625,birth_weight
ethiopia,Female,draw_218,75.56557,178.20723609571468,birth_weight
ethiopia,Female,draw_218,75.67568,177.72292746071196,birth_weight
ethiopia,Female,draw_218,75.78579,177.23345914060968,birth_weight
ethiopia,Female,draw_218,75.8959,176.73884407964994,birth_weight
ethiopia,Female,draw_218,76.00601,176.23911611242127,birth_weight
ethiopia,Female,draw_218,76.11612,175.73432277092076,birth_weight
ethiopia,Female,draw_218,76.22623,175.22437599061232,birth_weight
ethiopia,Female,draw_218,76.33634,174.70811047759176,birth_weight
ethiopia,Female,draw_218,76.44645,174.18675022798132,birth_weight
ethiopia,Female,draw_218,76.55656,173.66029307900095,birth_weight
ethiopia,Female,draw_218,76.66667,173.12874947117325,birth_weight
ethiopia,Female,draw_218,76.77678,172.59221538973517,birth_weight
ethiopia,Female,draw_218,76.88689,172.05061945603455,birth_weight
ethiopia,Female,draw_218,76.997,171.50331265300497,birth_weight
ethiopia,Female,draw_218,77.10711,170.95040267224294,birth_weight
ethiopia,Female,draw_218,77.21722,170.39247028599,birth_weight
ethiopia,Female,draw_218,77.32733,169.82950538707652,birth_weight
ethiopia,Female,draw_218,77.43744,169.2615611702148,birth_weight
ethiopia,Female,draw_218,77.54755,168.68867059192422,birth_weight
ethiopia,Female,draw_218,77.65766,168.1107097523778,birth_weight
ethiopia,Female,draw_218,77.76777,167.5266383646153,birth_weight
ethiopia,Female,draw_218,77.87788,166.93761047718152,birth_weight
ethiopia,Female,draw_218,77.98799,166.34361156933284,birth_weight
ethiopia,Female,draw_218,78.0981,165.7446707577709,birth_weight
ethiopia,Female,draw_218,78.20821,165.14087108967848,birth_weight
ethiopia,Female,draw_218,78.31832,164.53215332506505,birth_weight
ethiopia,Female,draw_218,78.42843,163.91782418237764,birth_weight
ethiopia,Female,draw_218,78.53854,163.29810405527127,birth_weight
ethiopia,Female,draw_218,78.64865,162.67349287953283,birth_weight
ethiopia,Female,draw_218,78.75876,162.0440046020773,birth_weight
ethiopia,Female,draw_218,78.86887,161.40968811370988,birth_weight
ethiopia,Female,draw_218,78.97898,160.7706134180414,birth_weight
ethiopia,Female,draw_218,79.08909,160.12681314599445,birth_weight
ethiopia,Female,draw_218,79.1992,159.4783960522411,birth_weight
ethiopia,Female,draw_218,79.30931,158.82641935365254,birth_weight
ethiopia,Female,draw_218,79.41942,158.1710441368291,birth_weight
ethiopia,Female,draw_218,79.52953,157.5124438841979,birth_weight
ethiopia,Female,draw_218,79.63964,156.85081957270017,birth_weight
ethiopia,Female,draw_218,79.74975,156.18614271571863,birth_weight
ethiopia,Female,draw_218,79.85986,155.5179295955719,birth_weight
ethiopia,Female,draw_218,79.96997,154.84654920962373,birth_weight
ethiopia,Female,draw_218,80.08008,154.17237571877166,birth_weight
ethiopia,Female,draw_218,80.19019,153.49550048111,birth_weight
ethiopia,Female,draw_218,80.3003,152.81611712314853,birth_weight
ethiopia,Female,draw_218,80.41041,152.13438176431436,birth_weight
ethiopia,Female,draw_218,80.52052,151.4501582715694,birth_weight
ethiopia,Female,draw_218,80.63063,150.76303521546748,birth_weight
ethiopia,Female,draw_218,80.74074,150.07353788585138,birth_weight
ethiopia,Female,draw_218,80.85085,149.38167451815323,birth_weight
ethiopia,Female,draw_218,80.96096,148.6876260474683,birth_weight
ethiopia,Female,draw_218,81.07107,147.9918434641497,birth_weight
ethiopia,Female,draw_218,81.18118,147.29480131070596,birth_weight
ethiopia,Female,draw_218,81.29129,146.59633438668573,birth_weight
ethiopia,Female,draw_218,81.4014,145.8965657501987,birth_weight
ethiopia,Female,draw_218,81.51151,145.19561298616122,birth_weight
ethiopia,Female,draw_218,81.62162,144.49346985263597,birth_weight
ethiopia,Female,draw_218,81.73173,143.79018377703625,birth_weight
ethiopia,Female,draw_218,81.84184,143.08575469582433,birth_weight
ethiopia,Female,draw_218,81.95195,142.38006887706007,birth_weight
ethiopia,Female,draw_218,82.06206,141.67291289262346,birth_weight
ethiopia,Female,draw_218,82.17217,140.9645668311457,birth_weight
ethiopia,Female,draw_218,82.28228,140.25525239172853,birth_weight
ethiopia,Female,draw_218,82.39239,139.54519429541736,birth_weight
ethiopia,Female,draw_218,82.5025,138.83460587094015,birth_weight
ethiopia,Female,draw_218,82.61261,138.12339670631923,birth_weight
ethiopia,Female,draw_218,82.72272,137.41141426356538,birth_weight
ethiopia,Female,draw_218,82.83283,136.69874854211727,birth_weight
ethiopia,Female,draw_218,82.94294,135.98546416997127,birth_weight
ethiopia,Female,draw_218,83.05305,135.27157119944417,birth_weight
ethiopia,Female,draw_218,83.16316,134.55710166174572,birth_weight
ethiopia,Female,draw_218,83.27327,133.84205208471045,birth_weight
ethiopia,Female,draw_218,83.38338,133.12633308046958,birth_weight
ethiopia,Female,draw_218,83.49349,132.40982553283703,birth_weight
ethiopia,Female,draw_218,83.6036,131.69271127086472,birth_weight
ethiopia,Female,draw_218,83.71371,130.97500187690218,birth_weight
ethiopia,Female,draw_218,83.82382,130.25681257768588,birth_weight
ethiopia,Female,draw_218,83.93393,129.53843993932787,birth_weight
ethiopia,Female,draw_218,84.04404,128.81998311835667,birth_weight
ethiopia,Female,draw_218,84.15415,128.10147562956791,birth_weight
ethiopia,Female,draw_218,84.26426,127.38295951559753,birth_weight
ethiopia,Female,draw_218,84.37437,126.66446087571036,birth_weight
ethiopia,Female,draw_218,84.48448,125.94612759125717,birth_weight
ethiopia,Female,draw_218,84.59459,125.22816112713556,birth_weight
ethiopia,Female,draw_218,84.7047,124.51079377489911,birth_weight
ethiopia,Female,draw_218,84.81481,123.79400527548601,birth_weight
