sex_of_child,value,age_group_id,exposure,location,draw
Male,2.6101007639194456,2,40.99099,ethiopia,draw_150
Female,2.0577616963827086,3,40.99099,ethiopia,draw_150
Male,2.1768442314160694,3,40.99099,ethiopia,draw_150
Female,2.31281358943022,2,41.1011,ethiopia,draw_150
Male,2.604631000302473,2,41.1011,ethiopia,draw_150
Female,2.05503622139209,3,41.1011,ethiopia,draw_150
Male,2.1735577615988397,3,41.1011,ethiopia,draw_150
Female,2.3088129432014974,2,41.21121,ethiopia,draw_150
Male,2.5991771893044455,2,41.21121,ethiopia,draw_150
Female,2.052316188922871,3,41.21121,ethiopia,draw_150
Male,2.170278418653348,3,41.21121,ethiopia,draw_150
Female,2.30482413667119,2,41.32132,ethiopia,draw_150
Male,2.593739023751937,2,41.32132,ethiopia,draw_150
Female,2.0496021229349557,3,41.32132,ethiopia,draw_150
Male,2.1670059525690886,3,41.32132,ethiopia,draw_150
Female,2.3008465769271824,2,41.43143,ethiopia,draw_150
Male,2.5883176788421456,2,41.43143,ethiopia,draw_150
Female,2.046893722540115,3,41.43143,ethiopia,draw_150
Male,2.163741233149282,3,41.43143,ethiopia,draw_150
Female,2.296880328177905,2,41.54154,ethiopia,draw_150
Male,2.5829113102522525,2,41.54154,ethiopia,draw_150
Female,2.0441909442526054,3,41.54154,ethiopia,draw_150
Male,2.1604831763637242,3,41.54154,ethiopia,draw_150
Female,2.292924734184891,2,41.65165,ethiopia,draw_150
Male,2.577520592712433,2,41.65165,ethiopia,draw_150
Female,2.041493744877865,3,41.65165,ethiopia,draw_150
Male,2.157232126762416,3,41.65165,ethiopia,draw_150
Female,2.288979338947798,2,41.76176,ethiopia,draw_150
Male,2.572145846410586,2,41.76176,ethiopia,draw_150
Female,2.038801792747746,3,41.76176,ethiopia,draw_150
Male,2.1539883677855514,3,41.76176,ethiopia,draw_150
Female,2.285045352846641,2,41.87187,ethiopia,draw_150
Male,2.566787119244467,2,41.87187,ethiopia,draw_150
Female,2.036115408802663,3,41.87187,ethiopia,draw_150
Male,2.1507517759517323,3,41.87187,ethiopia,draw_150
Female,2.281120698561499,2,41.98198,ethiopia,draw_150
Male,2.561445632778038,2,41.98198,ethiopia,draw_150
Female,2.0334338220696466,3,41.98198,ethiopia,draw_150
Male,2.1475228940635502,3,41.98198,ethiopia,draw_150
Female,2.277205501170761,2,42.09209,ethiopia,draw_150
Male,2.556117621821708,2,42.09209,ethiopia,draw_150
Female,2.0307574065938727,3,42.09209,ethiopia,draw_150
Male,2.1442998163090063,3,42.09209,ethiopia,draw_150
Female,2.2733020555509666,2,42.2022,ethiopia,draw_150
Male,2.5508058089862833,2,42.2022,ethiopia,draw_150
Female,2.0280872256700118,3,42.2022,ethiopia,draw_150
Male,2.141083979459711,3,42.2022,ethiopia,draw_150
Female,2.269407990699208,2,42.31231,ethiopia,draw_150
Male,2.5455081813326834,2,42.31231,ethiopia,draw_150
Female,2.0254217077837624,3,42.31231,ethiopia,draw_150
Male,2.1378745348228656,3,42.31231,ethiopia,draw_150
Female,2.26552501898191,2,42.42242,ethiopia,draw_150
Male,2.540225808990954,2,42.42242,ethiopia,draw_150
Female,2.022761756465595,3,42.42242,ethiopia,draw_150
Male,2.1346716788140463,3,42.42242,ethiopia,draw_150
Female,2.2616533654772404,2,42.53253,ethiopia,draw_150
Male,2.534958714271197,2,42.53253,ethiopia,draw_150
Female,2.020107636012023,3,42.53253,ethiopia,draw_150
Male,2.1314757425634596,3,42.53253,ethiopia,draw_150
Female,2.2577916591555725,2,42.64264,ethiopia,draw_150
Male,2.5297081952255245,2,42.64264,ethiopia,draw_150
Female,2.01745857628007,3,42.64264,ethiopia,draw_150
Male,2.1282872647789515,3,42.64264,ethiopia,draw_150
Female,2.2539411929999957,2,42.75275,ethiopia,draw_150
Male,2.52447233571229,2,42.75275,ethiopia,draw_150
Female,2.0148152606251375,3,42.75275,ethiopia,draw_150
Male,2.1251051706104165,3,42.75275,ethiopia,draw_150
Female,2.2500994806819605,2,42.86286,ethiopia,draw_150
Male,2.519252028604493,2,42.86286,ethiopia,draw_150
Female,2.012176501569071,3,42.86286,ethiopia,draw_150
Male,2.1219301432376314,3,42.86286,ethiopia,draw_150
Female,2.246268051557082,2,42.97297,ethiopia,draw_150
Male,2.5140470115241196,2,42.97297,ethiopia,draw_150
Female,2.0095429170817547,3,42.97297,ethiopia,draw_150
Male,2.1187619845597485,3,42.97297,ethiopia,draw_150
Female,2.242447617976074,2,43.08308,ethiopia,draw_150
Male,2.508857525111957,2,43.08308,ethiopia,draw_150
Female,2.0069150013693675,3,43.08308,ethiopia,draw_150
Male,2.1156008512789803,3,43.08308,ethiopia,draw_150
Female,2.2386367048933087,2,43.19319,ethiopia,draw_150
Male,2.5036836381708922,2,43.19319,ethiopia,draw_150
Female,2.0042920816466188,3,43.19319,ethiopia,draw_150
Male,2.112446748606353,3,43.19319,ethiopia,draw_150
Female,2.2348353217401273,2,43.3033,ethiopia,draw_150
Male,2.498524064287144,2,43.3033,ethiopia,draw_150
Female,2.001673925318524,3,43.3033,ethiopia,draw_150
Male,2.10929901087949,3,43.3033,ethiopia,draw_150
Female,2.2310463449353146,2,43.41341,ethiopia,draw_150
Male,2.493379399866565,2,43.41341,ethiopia,draw_150
Female,1.9990618652672314,3,43.41341,ethiopia,draw_150
Male,2.1061581159508345,3,43.41341,ethiopia,draw_150
Female,2.2272668901855983,2,43.52352,ethiopia,draw_150
Male,2.488248692149599,2,43.52352,ethiopia,draw_150
Female,1.9964545372599778,3,43.52352,ethiopia,draw_150
Male,2.1030232772285675,3,43.52352,ethiopia,draw_150
Female,2.223497307857139,2,43.63363,ethiopia,draw_150
Male,2.483133264415325,2,43.63363,ethiopia,draw_150
Female,1.9938522503626344,3,43.63363,ethiopia,draw_150
Male,2.0998950853931313,3,43.63363,ethiopia,draw_150
Female,2.2197387538607383,2,43.74374,ethiopia,draw_150
Male,2.4780326663817354,2,43.74374,ethiopia,draw_150
Female,1.991255482191912,3,43.74374,ethiopia,draw_150
Male,2.096773660953463,3,43.74374,ethiopia,draw_150
Female,2.215988743099381,2,43.85385,ethiopia,draw_150
Male,2.4729464575018985,2,43.85385,ethiopia,draw_150
Female,1.9886631331580948,3,43.85385,ethiopia,draw_150
Male,2.093658662169539,3,43.85385,ethiopia,draw_150
Female,2.212248539467755,2,43.96396,ethiopia,draw_150
Male,2.467875034901593,2,43.96396,ethiopia,draw_150
Female,1.986075807422974,3,43.96396,ethiopia,draw_150
Male,2.090550093325734,3,43.96396,ethiopia,draw_150
Female,2.208519426013153,2,44.07407,ethiopia,draw_150
Male,2.4628181928357074,2,44.07407,ethiopia,draw_150
Female,1.9834942634868629,3,44.07407,ethiopia,draw_150
Male,2.0874480292892845,3,44.07407,ethiopia,draw_150
Female,2.2048001504639734,2,44.18418,ethiopia,draw_150
Male,2.4577762736796442,2,44.18418,ethiopia,draw_150
Female,1.9809178929749023,3,44.18418,ethiopia,draw_150
Male,2.084352539927384,3,44.18418,ethiopia,draw_150
Female,2.2010902835871606,2,44.29429,ethiopia,draw_150
Male,2.452748121313219,2,44.29429,ethiopia,draw_150
Female,1.9783462996347356,3,44.29429,ethiopia,draw_150
Male,2.081263193463644,3,44.29429,ethiopia,draw_150
Female,2.1973902402883194,2,44.4044,ethiopia,draw_150
Male,2.447734669852209,2,44.4044,ethiopia,draw_150
Female,1.975779775548867,3,44.4044,ethiopia,draw_150
Male,2.0781802159115634,3,44.4044,ethiopia,draw_150
Female,2.1937008189118017,2,44.51451,ethiopia,draw_150
Male,2.4427356274868037,2,44.51451,ethiopia,draw_150
Female,1.9732190721492673,3,44.51451,ethiopia,draw_150
Male,2.0751037376847723,3,44.51451,ethiopia,draw_150
Female,2.1900202291320108,2,44.62462,ethiopia,draw_150
Male,2.4377511740239703,2,44.62462,ethiopia,draw_150
Female,1.970663366731089,3,44.62462,ethiopia,draw_150
Male,2.0720339411430637,3,44.62462,ethiopia,draw_150
Female,2.1853994892387574,2,44.73473,ethiopia,draw_150
Male,2.4327816024270477,2,44.73473,ethiopia,draw_150
Female,1.9674403268954688,3,44.73473,ethiopia,draw_150
Male,2.0689709010088886,3,44.73473,ethiopia,draw_150
Female,2.1807175087771236,2,44.84484,ethiopia,draw_150
Male,2.4278279622226986,2,44.84484,ethiopia,draw_150
Female,1.9641717777766268,3,44.84484,ethiopia,draw_150
Male,2.065915165599192,3,44.84484,ethiopia,draw_150
Female,2.1760520198180977,2,44.95495,ethiopia,draw_150
Male,2.422888283318232,2,44.95495,ethiopia,draw_150
Female,1.9609121080566385,3,44.95495,ethiopia,draw_150
Male,2.0628655616339504,3,44.95495,ethiopia,draw_150
Female,2.17140143488801,2,45.06507,ethiopia,draw_150
Male,2.4179627035093136,2,45.06507,ethiopia,draw_150
Female,1.957660054462197,3,45.06507,ethiopia,draw_150
Male,2.059822027316962,3,45.06507,ethiopia,draw_150
Female,2.166768262372271,2,45.17518,ethiopia,draw_150
Male,2.413052026696838,2,45.17518,ethiopia,draw_150
Female,1.9544171101119896,3,45.17518,ethiopia,draw_150
Male,2.056784990047912,3,45.17518,ethiopia,draw_150
Female,2.1621513178532674,2,45.28529,ethiopia,draw_150
Male,2.4081552324733244,2,45.28529,ethiopia,draw_150
Female,1.9511824305284489,3,45.28529,ethiopia,draw_150
Male,2.05375408416185,3,45.28529,ethiopia,draw_150
Female,2.1575496172041437,2,45.3954,ethiopia,draw_150
Male,2.403273419357686,2,45.3954,ethiopia,draw_150
Female,1.9479561321808283,3,45.3954,ethiopia,draw_150
Male,2.0507297278649808,3,45.3954,ethiopia,draw_150
Female,2.152963571564721,2,45.50551,ethiopia,draw_150
Male,2.3984064162391783,2,45.50551,ethiopia,draw_150
Female,1.944738287478946,3,45.50551,ethiopia,draw_150
Male,2.0477119971112705,3,45.50551,ethiopia,draw_150
Female,2.1483943711955398,2,45.61562,ethiopia,draw_150
Male,2.3935541682984516,2,45.61562,ethiopia,draw_150
Female,1.9415291793427056,3,45.61562,ethiopia,draw_150
Male,2.0447009462388817,3,45.61562,ethiopia,draw_150
Female,2.1438416948407997,2,45.72573,ethiopia,draw_150
Male,2.3887154580327032,2,45.72573,ethiopia,draw_150
Female,1.9383287224019188,3,45.72573,ethiopia,draw_150
Male,2.0416959361797007,3,45.72573,ethiopia,draw_150
Female,2.1393041892742795,2,45.83584,ethiopia,draw_150
Male,2.383890901905182,2,45.83584,ethiopia,draw_150
Female,1.935136328202504,3,45.83584,ethiopia,draw_150
Male,2.0386972039888676,3,45.83584,ethiopia,draw_150
Female,2.1347819285195313,2,45.94595,ethiopia,draw_150
Male,2.379080762542168,2,45.94595,ethiopia,draw_150
Female,1.9319517954988836,3,45.94595,ethiopia,draw_150
Male,2.0357048832963947,3,45.94595,ethiopia,draw_150
Female,2.130276350529034,2,46.05606,ethiopia,draw_150
Male,2.3742843074369477,2,46.05606,ethiopia,draw_150
Female,1.9287764943919485,3,46.05606,ethiopia,draw_150
Male,2.0327188829554967,3,46.05606,ethiopia,draw_150
Female,2.125786114180682,2,46.16617,ethiopia,draw_150
Male,2.3695021735579402,2,46.16617,ethiopia,draw_150
Female,1.9256094152959902,3,46.16617,ethiopia,draw_150
Male,2.0297395910498977,3,46.16617,ethiopia,draw_150
Female,2.121310304459217,2,46.27628,ethiopia,draw_150
Male,2.364734497689678,2,46.27628,ethiopia,draw_150
Female,1.9224501380608208,3,46.27628,ethiopia,draw_150
Male,2.026766924494642,3,46.27628,ethiopia,draw_150
Female,2.1168500131263213,2,46.38639,ethiopia,draw_150
Male,2.3599794303063497,2,46.38639,ethiopia,draw_150
Female,1.919299258363426,3,46.38639,ethiopia,draw_150
Male,2.0237999508163975,3,46.38639,ethiopia,draw_150
Female,2.112404722672355,2,46.4965,ethiopia,draw_150
Male,2.3552387179058334,2,46.4965,ethiopia,draw_150
Female,1.9161564889629645,3,46.4965,ethiopia,draw_150
Male,2.020839342497258,3,46.4965,ethiopia,draw_150
Female,2.1079749389667004,2,46.60661,ethiopia,draw_150
Male,2.350511174120436,2,46.60661,ethiopia,draw_150
Female,1.913022265779256,3,46.60661,ethiopia,draw_150
Male,2.0178848321492113,3,46.60661,ethiopia,draw_150
Female,2.1035600796220493,2,46.71672,ethiopia,draw_150
Male,2.345796508910245,2,46.71672,ethiopia,draw_150
Female,1.9098959577909413,3,46.71672,ethiopia,draw_150
Male,2.0149358321860396,3,46.71672,ethiopia,draw_150
Female,2.0991616072888397,2,46.82683,ethiopia,draw_150
Male,2.3410967329166854,2,46.82683,ethiopia,draw_150
Female,1.9067784069356084,3,46.82683,ethiopia,draw_150
Male,2.011993529413374,3,46.82683,ethiopia,draw_150
Female,2.09477772773613,2,46.93694,ethiopia,draw_150
Male,2.336410456051667,2,46.93694,ethiopia,draw_150
Female,1.9036684929794903,3,46.93694,ethiopia,draw_150
Male,2.0090572912620237,3,46.93694,ethiopia,draw_150
Female,2.0904089925008824,2,47.04705,ethiopia,draw_150
Male,2.3317373847516576,2,47.04705,ethiopia,draw_150
Female,1.9005665610114801,3,47.04705,ethiopia,draw_150
Male,2.006126972606349,3,47.04705,ethiopia,draw_150
Female,2.086055515324065,2,47.15716,ethiopia,draw_150
Male,2.3270785320528757,2,47.15716,ethiopia,draw_150
Female,1.8974725479772927,3,47.15716,ethiopia,draw_150
Male,2.0032033362426014,3,47.15716,ethiopia,draw_150
Female,2.08171598001511,2,47.26727,ethiopia,draw_150
Male,2.3224340391375113,2,47.26727,ethiopia,draw_150
Female,1.8943858108222402,3,47.26727,ethiopia,draw_150
Male,2.000286182111243,3,47.26727,ethiopia,draw_150
Female,2.077391603382322,2,47.37738,ethiopia,draw_150
Male,2.317802673208543,2,47.37738,ethiopia,draw_150
Female,1.8913071129424237,3,47.37738,ethiopia,draw_150
Male,1.9973749056589378,3,47.37738,ethiopia,draw_150
Female,2.0730814053414184,2,47.48749,ethiopia,draw_150
Male,2.3131850283288857,2,47.48749,ethiopia,draw_150
Female,1.8882361377691983,3,47.48749,ethiopia,draw_150
Male,1.994469930483813,3,47.48749,ethiopia,draw_150
Female,2.06878550951698,2,47.5976,ethiopia,draw_150
Male,2.308581434635644,2,47.5976,ethiopia,draw_150
Female,1.8851728163491406,3,47.5976,ethiopia,draw_150
Male,1.991571437356493,3,47.5976,ethiopia,draw_150
Female,2.0645042254896304,2,47.70771,ethiopia,draw_150
Male,2.3039908900570367,2,47.70771,ethiopia,draw_150
Female,1.8821175044003773,3,47.70771,ethiopia,draw_150
Male,1.9886786961928045,3,47.70771,ethiopia,draw_150
Female,2.0602381876147025,2,47.81782,ethiopia,draw_150
Male,2.2988844021351076,2,47.81782,ethiopia,draw_150
Female,1.8790701546677453,3,47.81782,ethiopia,draw_150
Male,1.9854540526053894,3,47.81782,ethiopia,draw_150
Female,2.0559874110643475,2,47.92793,ethiopia,draw_150
Male,2.293614104674195,2,47.92793,ethiopia,draw_150
Female,1.8760307235317757,3,47.92793,ethiopia,draw_150
Male,1.9821215956455198,3,47.92793,ethiopia,draw_150
Female,2.051751065883274,2,48.03804,ethiopia,draw_150
Male,2.2883613086005257,2,48.03804,ethiopia,draw_150
Female,1.8729992307427166,3,48.03804,ethiopia,draw_150
Male,1.9787971217649558,3,48.03804,ethiopia,draw_150
Female,2.0475284121471953,2,48.14815,ethiopia,draw_150
Male,2.283125921507788,2,48.14815,ethiopia,draw_150
Female,1.8699749411972482,3,48.14815,ethiopia,draw_150
Male,1.9754806743379698,3,48.14815,ethiopia,draw_150
Female,2.043321715747696,2,48.25826,ethiopia,draw_150
Male,2.277908984341403,2,48.25826,ethiopia,draw_150
Female,1.866958901943082,3,48.25826,ethiopia,draw_150
Male,1.9721727228016428,3,48.25826,ethiopia,draw_150
Female,2.0391303807376064,2,48.36837,ethiopia,draw_150
Male,2.272710371577286,2,48.36837,ethiopia,draw_150
Female,1.8639511758345726,3,48.36837,ethiopia,draw_150
Male,1.9688731404483204,3,48.36837,ethiopia,draw_150
Female,2.0349525719235912,2,48.47848,ethiopia,draw_150
Male,2.2675296243074157,2,48.47848,ethiopia,draw_150
Female,1.8609508658833394,3,48.47848,ethiopia,draw_150
Male,1.965581740904998,3,48.47848,ethiopia,draw_150
Female,2.0307909986054624,2,48.58859,ethiopia,draw_150
Male,2.262366387253158,2,48.58859,ethiopia,draw_150
Female,1.8579592890888679,3,48.58859,ethiopia,draw_150
Male,1.9622982879171604,3,48.58859,ethiopia,draw_150
Female,2.0266431163799408,2,48.6987,ethiopia,draw_150
Male,2.2572203880057993,2,48.6987,ethiopia,draw_150
Female,1.854975022250418,3,48.6987,ethiopia,draw_150
Male,1.9590227450416486,3,48.6987,ethiopia,draw_150
Female,2.0225092189750313,2,48.80881,ethiopia,draw_150
Male,2.2520913055566956,2,48.80881,ethiopia,draw_150
Female,1.8519982551847776,3,48.80881,ethiopia,draw_150
Male,1.9557552290835798,3,48.80881,ethiopia,draw_150
Female,2.018390137565728,2,48.91892,ethiopia,draw_150
Male,2.2469801273726637,2,48.91892,ethiopia,draw_150
Female,1.849029566554735,3,48.91892,ethiopia,draw_150
Male,1.9524959595464368,3,48.91892,ethiopia,draw_150
Female,2.014286155790676,2,49.02903,ethiopia,draw_150
Male,2.241885289606032,2,49.02903,ethiopia,draw_150
Female,1.8460691571404577,3,49.02903,ethiopia,draw_150
Male,1.9492443817776544,3,49.02903,ethiopia,draw_150
Female,2.0101958891682226,2,49.13914,ethiopia,draw_150
Male,2.236807526214886,2,49.13914,ethiopia,draw_150
Female,1.8431162390119438,3,49.13914,ethiopia,draw_150
Male,1.9460007845126464,3,49.13914,ethiopia,draw_150
Female,2.0061213229408583,2,49.24925,ethiopia,draw_150
Male,2.2317480478667298,2,49.24925,ethiopia,draw_150
Female,1.8401718346923308,3,49.24925,ethiopia,draw_150
Male,1.9427659008694191,3,49.24925,ethiopia,draw_150
Female,2.0020601104074114,2,49.35936,ethiopia,draw_150
Male,2.226704903720673,2,49.35936,ethiopia,draw_150
Female,1.8372348343482774,3,49.35936,ethiopia,draw_150
Male,1.9395383428208366,3,49.35936,ethiopia,draw_150
Female,1.9980126347989624,2,49.46947,ethiopia,draw_150
Male,2.221678924087378,2,49.46947,ethiopia,draw_150
Female,1.8343053368753366,3,49.46947,ethiopia,draw_150
Male,1.9363186084528423,3,49.46947,ethiopia,draw_150
Female,1.9939802100301676,2,49.57958,ethiopia,draw_150
Male,2.2166692357019624,2,49.57958,ethiopia,draw_150
Female,1.831384112281177,3,49.57958,ethiopia,draw_150
Male,1.933106291677091,3,49.57958,ethiopia,draw_150
Female,1.9899604186771718,2,49.68969,ethiopia,draw_150
Male,2.2116774358620614,2,49.68969,ethiopia,draw_150
Female,1.828470077639719,3,49.68969,ethiopia,draw_150
Male,1.9299023852263795,3,49.68969,ethiopia,draw_150
Female,1.985954916613378,2,49.7998,ethiopia,draw_150
Male,2.206703182990014,2,49.7998,ethiopia,draw_150
Female,1.8255641121262352,3,49.7998,ethiopia,draw_150
Male,1.926706634512966,3,49.7998,ethiopia,draw_150
Female,1.9819605274393677,2,49.90991,ethiopia,draw_150
Male,2.2017442819723314,2,49.90991,ethiopia,draw_150
Female,1.822664373017662,3,49.90991,ethiopia,draw_150
Male,1.9235178993161943,3,49.90991,ethiopia,draw_150
Female,1.9779801651936042,2,50.02002,ethiopia,draw_150
Male,2.196803459330486,2,50.02002,ethiopia,draw_150
Female,1.8197724769305799,3,50.02002,ethiopia,draw_150
Male,1.9203374742476682,3,50.02002,ethiopia,draw_150
Female,1.9740141753830796,2,50.13013,ethiopia,draw_150
Male,2.191879855617972,2,50.13013,ethiopia,draw_150
Female,1.8168887533763867,3,50.13013,ethiopia,draw_150
Male,1.917164934644935,3,50.13013,ethiopia,draw_150
Female,1.970059442956781,2,50.24024,ethiopia,draw_150
Male,2.1869736791154133,2,50.24024,ethiopia,draw_150
Female,1.8140112776011457,3,50.24024,ethiopia,draw_150
Male,1.9140005557687858,3,50.24024,ethiopia,draw_150
Female,1.9661203781086383,2,50.35035,ethiopia,draw_150
Male,2.1820833434177964,2,50.35035,ethiopia,draw_150
Female,1.8111421998780564,3,50.35035,ethiopia,draw_150
Male,1.910843373224508,3,50.35035,ethiopia,draw_150
Female,1.9621933163073777,2,50.46046,ethiopia,draw_150
Male,2.1772107047327407,2,50.46046,ethiopia,draw_150
Female,1.8082800508202126,3,50.46046,ethiopia,draw_150
Male,1.9076942533048888,3,50.46046,ethiopia,draw_150
Female,1.9582810860273419,2,50.57057,ethiopia,draw_150
Male,2.1723537206111065,2,50.57057,ethiopia,draw_150
Female,1.8054263004042304,3,50.57057,ethiopia,draw_150
Male,1.9045522481925752,3,50.57057,ethiopia,draw_150
Female,1.9543821985094065,2,50.68068,ethiopia,draw_150
Male,2.1675146611300646,2,50.68068,ethiopia,draw_150
Female,1.8025801162059412,3,50.68068,ethiopia,draw_150
Male,1.901418679724253,3,50.68068,ethiopia,draw_150
Female,1.9504977036093136,2,50.79079,ethiopia,draw_150
Male,2.1626918387325467,2,50.79079,ethiopia,draw_150
Female,1.799741538477737,3,50.79079,ethiopia,draw_150
Male,1.898292662468551,3,50.79079,ethiopia,draw_150
Female,1.9466272028928417,2,50.9009,ethiopia,draw_150
Male,2.157885908399219,2,50.9009,ethiopia,draw_150
Female,1.7969103337767385,3,50.9009,ethiopia,draw_150
Male,1.8951744217417257,3,50.9009,ethiopia,draw_150
Female,1.9427697122812242,2,51.01101,ethiopia,draw_150
Male,2.153096164830004,2,51.01101,ethiopia,draw_150
Female,1.7940860158273102,3,51.01101,ethiopia,draw_150
Male,1.892063799997417,3,51.01101,ethiopia,draw_150
Female,1.9389244316727463,2,51.12112,ethiopia,draw_150
Male,2.148322090520961,2,51.12112,ethiopia,draw_150
Female,1.7912684155115521,3,51.12112,ethiopia,draw_150
Male,1.8889604881914215,3,51.12112,ethiopia,draw_150
Female,1.935093060888635,2,51.23123,ethiopia,draw_150
Male,2.143565681148627,2,51.23123,ethiopia,draw_150
Female,1.788458613150168,3,51.23123,ethiopia,draw_150
Male,1.885865389985204,3,51.23123,ethiopia,draw_150
Female,1.9312745895035273,2,51.34134,ethiopia,draw_150
Male,2.1388247538903107,2,51.34134,ethiopia,draw_150
Female,1.7856558468721597,3,51.34134,ethiopia,draw_150
Male,1.8827773332426478,3,51.34134,ethiopia,draw_150
Female,1.927469551124082,2,51.45145,ethiopia,draw_150
Male,2.134099939703466,2,51.45145,ethiopia,draw_150
Female,1.7828607693598395,3,51.45145,ethiopia,draw_150
Male,1.8796967161555522,3,51.45145,ethiopia,draw_150
Female,1.9236772855336237,2,51.56156,ethiopia,draw_150
Male,2.1293921192801224,2,51.56156,ethiopia,draw_150
Female,1.780072656936647,3,51.56156,ethiopia,draw_150
Male,1.8766241594092496,3,51.56156,ethiopia,draw_150
Female,1.9198981874616738,2,51.67167,ethiopia,draw_150
Male,2.1247001674387844,2,51.67167,ethiopia,draw_150
Female,1.777292025021457,3,51.67167,ethiopia,draw_150
Male,1.873559116344085,3,51.67167,ethiopia,draw_150
Female,1.9161308466526712,2,51.78178,ethiopia,draw_150
Male,2.120024255495369,2,51.78178,ethiopia,draw_150
Female,1.7745183045200408,3,51.78178,ethiopia,draw_150
Male,1.8705016899252342,3,51.78178,ethiopia,draw_150
Female,1.9123762712217112,2,51.89189,ethiopia,draw_150
Male,2.115363512987073,2,51.89189,ethiopia,draw_150
Female,1.7717515277839238,3,51.89189,ethiopia,draw_150
Male,1.8674512591477654,3,51.89189,ethiopia,draw_150
Female,1.908634910648917,2,52.002,ethiopia,draw_150
Male,2.110720464092839,2,52.002,ethiopia,draw_150
Female,1.768991989458713,3,52.002,ethiopia,draw_150
Male,1.864409128836492,3,52.002,ethiopia,draw_150
Female,1.9049058243434027,2,52.11211,ethiopia,draw_150
Male,2.106091672096274,2,52.11211,ethiopia,draw_150
Female,1.7662395465718026,3,52.11211,ethiopia,draw_150
Male,1.861373655916271,3,52.11211,ethiopia,draw_150
Female,1.901188622066877,2,52.22222,ethiopia,draw_150
Male,2.1014802829833292,2,52.22222,ethiopia,draw_150
Female,1.763493799109259,3,52.22222,ethiopia,draw_150
Male,1.8583464265796075,3,52.22222,ethiopia,draw_150
Female,1.897485167319419,2,52.33233,ethiopia,draw_150
Male,2.0968835719587773,2,52.33233,ethiopia,draw_150
Female,1.760755808887975,3,52.33233,ethiopia,draw_150
Male,1.855326013025835,3,52.33233,ethiopia,draw_150
Female,1.8937933587830025,2,52.44244,ethiopia,draw_150
Male,2.0923020460428936,2,52.44244,ethiopia,draw_150
Female,1.758024379614392,3,52.44244,ethiopia,draw_150
Male,1.8523127506611503,3,52.44244,ethiopia,draw_150
Female,1.8901143613856917,2,52.55255,ethiopia,draw_150
Male,2.0877383844381527,2,52.55255,ethiopia,draw_150
Female,1.7553002250635696,3,52.55255,ethiopia,draw_150
Male,1.8493079935688148,3,52.55255,ethiopia,draw_150
Female,1.8864480244296888,2,52.66266,ethiopia,draw_150
Male,2.0831889190930393,2,52.66266,ethiopia,draw_150
Female,1.7525830832224145,3,52.66266,ethiopia,draw_150
Male,1.8463099955020508,3,52.66266,ethiopia,draw_150
Female,1.8827939591322262,2,52.77277,ethiopia,draw_150
Male,2.078655088819937,2,52.77277,ethiopia,draw_150
Female,1.7498728969226705,3,52.77277,ethiopia,draw_150
Male,1.8433195511528364,3,52.77277,ethiopia,draw_150
Female,1.8791531321622676,2,52.88288,ethiopia,draw_150
Male,2.074135510857862,2,52.88288,ethiopia,draw_150
Female,1.7471698750147662,3,52.88288,ethiopia,draw_150
