Unnamed: 0,anc1,parameter,exposure,draw,location,rr,location_id,ifa_coverage,bw_start,bw_end,ga_start,ga_end
854,True,cat117,0.015102548166563,draw_178,pakistan,0.8863980238704919,165,0.6577421093766649,1500,2000,38,40
855,True,cat24,0.0132380360472343,draw_178,pakistan,0.8863980238704919,165,0.6577421093766649,1500,2000,37,38
856,True,cat33,0.0128029832193909,draw_178,pakistan,0.8863980238704919,165,0.6577421093766649,2500,3000,32,34
857,True,cat45,0.0106898694841516,draw_178,pakistan,0.8863980238704919,165,0.6577421093766649,3000,3500,36,37
858,True,cat49,0.0105034182722187,draw_178,pakistan,0.8863980238704919,165,0.6577421093766649,4000,9999,37,38
859,True,cat39,0.0102548166563082,draw_178,pakistan,0.8863980238704919,165,0.6577421093766649,3000,3500,34,36
860,True,cat34,0.0098819142324425,draw_178,pakistan,0.8863980238704919,165,0.6577421093766649,2000,2500,34,36
861,True,cat30,0.0088875077688004,draw_178,pakistan,0.8863980238704919,165,0.6577421093766649,2000,2500,32,34
862,True,cat31,0.0077688004972032,draw_178,pakistan,0.8863980238704919,165,0.6577421093766649,2000,2500,40,42
863,True,cat54,0.092875157629256,draw_26,pakistan,0.8907799956937575,165,0.640011008974917,3500,4000,38,40
864,True,cat53,0.0416223986000874,draw_115,pakistan,0.8713059666813701,165,0.6720309019514545,4000,9999,38,40
865,True,cat44,0.1037831021437578,draw_26,pakistan,0.8907799956937575,165,0.640011008974917,2500,3000,38,40
866,True,cat82,6.144393241167435e-05,draw_109,pakistan,0.898202185954258,165,0.6511882596118516,3000,3500,28,30
867,True,cat22,0.0026064844246662,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1000,1500,32,34
868,True,cat25,0.0025429116338207,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1500,2000,36,37
869,True,cat41,0.0024793388429752,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,3500,4000,34,36
870,True,cat20,0.0021614748887476,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1500,2000,28,30
871,True,cat80,0.002097902097902,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,2000,2500,28,30
872,True,cat47,0.0019071837253655,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,3500,4000,36,37
873,True,cat21,0.0026064844246662,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1000,1500,28,30
874,True,cat81,0.0015893197711379,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,2500,3000,28,30
875,True,cat15,0.0010171646535282,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,500,1000,28,30
876,True,cat17,0.0010171646535282,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1000,1500,26,28
877,True,cat19,0.0010171646535282,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1000,1500,34,36
878,True,cat46,0.0009535918626827,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,4000,9999,36,37
879,True,cat11,0.0007628734901462,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,500,1000,26,28
880,True,cat90,0.0006993006993006,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,3500,4000,30,32
881,True,cat38,0.0010807374443738,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,4000,9999,34,36
882,True,cat89,0.0006357279084551,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,3000,3500,30,32
883,True,cat23,0.0031786395422759,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1000,1500,30,32
884,True,cat123,0.00368722186904,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1500,2000,40,42
885,True,cat49,0.0102987921169739,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,4000,9999,37,38
886,True,cat39,0.0101080737444373,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,3000,3500,34,36
887,True,cat33,0.0098537825810553,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,2500,3000,32,34
888,True,cat45,0.0097902097902097,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,3000,3500,36,37
889,True,cat30,0.0079465988556897,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,2000,2500,32,34
890,True,cat31,0.0076287349014621,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,2000,2500,40,42
891,True,cat88,0.0034965034965034,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,2500,3000,30,32
892,True,cat116,0.0069930069930069,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1000,1500,38,40
893,True,cat36,0.0066751430387794,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,2000,2500,36,37
894,True,cat124,0.0062937062937062,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1000,1500,37,38
895,True,cat29,0.005276541640178,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1500,2000,32,34
896,True,cat27,0.0050222504767959,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1500,2000,30,32
897,True,cat26,0.0042593769866497,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,2000,2500,30,32
898,True,cat95,0.003814367450731,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,3000,3500,32,34
899,True,cat28,0.0069930069930069,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1500,2000,34,36
900,True,cat34,0.0113795295613477,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,2000,2500,34,36
901,True,cat106,0.0005721551176096,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,1000,1500,36,37
902,True,cat8,0.0005085823267641,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,500,1000,0,24
903,True,cat40,0.0167182662538699,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2500,3000,36,37
904,True,cat117,0.0160990712074303,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,1500,2000,38,40
905,True,cat24,0.013188854489164,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,1500,2000,37,38
906,True,cat34,0.0124458204334365,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2000,2500,34,36
907,True,cat49,0.011640866873065,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,4000,9999,37,38
908,True,cat45,0.009907120743034,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,3000,3500,36,37
909,True,cat37,0.0207430340557275,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2500,3000,34,36
910,True,cat39,0.0097832817337461,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,3000,3500,34,36
911,True,cat31,0.0092260061919504,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2000,2500,40,42
912,True,cat30,0.0085448916408668,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2000,2500,32,34
913,True,cat116,0.0072445820433436,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,1000,1500,38,40
914,True,cat36,0.0066873065015479,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2000,2500,36,37
915,True,cat28,0.0062538699690402,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,1500,2000,34,36
916,True,cat29,0.0055727554179566,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,1500,2000,32,34
917,True,cat33,0.0097213622291021,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2500,3000,32,34
918,True,cat14,0.0005085823267641,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,500,1000,30,32
919,True,cat56,0.0241486068111455,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,4000,9999,40,42
920,True,cat32,0.0285448916408668,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2000,2500,38,40
921,True,cat96,0.0005085823267641,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,3500,4000,32,34
922,True,cat2,0.0004450095359186,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,0,500,0,24
923,True,cat10,0.0003814367450731,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,500,1000,24,26
924,True,cat82,0.0001907183725365,draw_156,pakistan,0.9164980805611505,165,0.6631829147472476,3000,3500,28,30
925,True,cat52,0.1544272445820433,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,3000,3500,38,40
926,True,cat44,0.1028482972136222,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2500,3000,38,40
927,True,cat35,0.0257585139318885,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2000,2500,37,38
928,True,cat54,0.0912693498452012,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,3500,4000,38,40
929,True,cat42,0.0805572755417956,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,2500,3000,37,38
930,True,cat53,0.0431578947368421,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,4000,9999,38,40
931,True,cat51,0.0430340557275541,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,3000,3500,40,42
932,True,cat55,0.0373993808049535,draw_94,pakistan,0.9032655819168875,165,0.655374045240851,3500,4000,40,42
