outcome,draw,exposure,sex_of_child,age_group_id,location,value
neonatal_sepsis,draw_178,40.0,Female,2,ethiopia,2.308896393242492
neonatal_sepsis,draw_178,40.0,Male,2,ethiopia,2.0765264905145946
neonatal_sepsis,draw_178,40.0,Female,3,ethiopia,2.5792154053675707
neonatal_sepsis,draw_178,40.0,Male,3,ethiopia,2.3605681110967405
neonatal_sepsis,draw_178,40.0,Female,2,nigeria,2.065474734814021
neonatal_sepsis,draw_178,40.0,Male,2,nigeria,2.145829800285547
neonatal_sepsis,draw_178,40.0,Female,3,nigeria,2.3786365777748997
neonatal_sepsis,draw_178,40.0,Male,3,nigeria,2.4161772446452714
neonatal_sepsis,draw_178,40.0,Female,2,pakistan,0.8542446145928018
neonatal_sepsis,draw_178,40.0,Male,2,pakistan,1.2085426148268703
neonatal_sepsis,draw_178,40.0,Female,3,pakistan,1.241192529588094
neonatal_sepsis,draw_178,40.0,Male,3,pakistan,1.6113025876681817
neonatal_sepsis,draw_178,40.11011,Female,2,ethiopia,2.3115835567480767
neonatal_sepsis,draw_178,40.11011,Male,2,ethiopia,2.0795867651292683
neonatal_sepsis,draw_178,40.11011,Female,3,ethiopia,2.581159840400678
neonatal_sepsis,draw_178,40.11011,Male,3,ethiopia,2.3628667064830142
neonatal_sepsis,draw_178,40.11011,Female,2,nigeria,2.0683838434454196
neonatal_sepsis,draw_178,40.11011,Male,2,nigeria,2.1485961484105274
neonatal_sepsis,draw_178,40.11011,Female,3,nigeria,2.3808379769503585
neonatal_sepsis,draw_178,40.11011,Male,3,nigeria,2.4181736846898416
neonatal_sepsis,draw_178,40.11011,Female,2,pakistan,0.857142682749643
neonatal_sepsis,draw_178,40.11011,Male,2,pakistan,1.211994648105469
neonatal_sepsis,draw_178,40.11011,Female,3,pakistan,1.244197536870798
neonatal_sepsis,draw_178,40.11011,Male,3,pakistan,1.6143961685635257
neonatal_sepsis,draw_178,40.22022,Female,2,ethiopia,2.314263986837776
neonatal_sepsis,draw_178,40.22022,Male,2,ethiopia,2.0826431699190215
neonatal_sepsis,draw_178,40.22022,Female,3,ethiopia,2.5830964785866377
neonatal_sepsis,draw_178,40.22022,Male,3,ethiopia,2.365159598469001
neonatal_sepsis,draw_178,40.22022,Female,2,nigeria,2.0712874571631903
neonatal_sepsis,draw_178,40.22022,Male,2,nigeria,2.151357421681755
neonatal_sepsis,draw_178,40.22022,Female,3,nigeria,2.3830327735936163
neonatal_sepsis,draw_178,40.22022,Male,3,nigeria,2.4201638426309104
