outcome,draw,exposure,sex_of_child,age_group_id,location,value
neonatal_sepsis,draw_94,44.95495,Female,2,ethiopia,1.4076907916582195
neonatal_sepsis,draw_94,44.95495,Male,2,ethiopia,1.2495706829238216
neonatal_sepsis,draw_94,44.95495,Female,3,ethiopia,1.5252128074276556
neonatal_sepsis,draw_94,44.95495,Male,3,ethiopia,1.4937538001563346
neonatal_sepsis,draw_94,45.06507,Female,2,ethiopia,1.4098753394678372
neonatal_sepsis,draw_94,45.06507,Male,2,ethiopia,1.2516795322109877
neonatal_sepsis,draw_94,45.06507,Female,3,ethiopia,1.526799609121134
neonatal_sepsis,draw_94,45.06507,Male,3,ethiopia,1.49531777437508
neonatal_sepsis,draw_94,45.17518,Female,2,ethiopia,1.412055273856013
neonatal_sepsis,draw_94,45.17518,Male,2,ethiopia,1.253787414475417
neonatal_sepsis,draw_94,45.17518,Female,3,ethiopia,1.528382071439064
neonatal_sepsis,draw_94,45.17518,Male,3,ethiopia,1.4968784365754844
neonatal_sepsis,draw_94,45.28529,Female,2,ethiopia,1.4142306464417238
neonatal_sepsis,draw_94,45.28529,Male,2,ethiopia,1.2558934579238052
neonatal_sepsis,draw_94,45.28529,Female,3,ethiopia,1.5299601886571557
neonatal_sepsis,draw_94,45.28529,Male,3,ethiopia,1.498435604583113
neonatal_sepsis,draw_94,45.3954,Female,2,ethiopia,1.4164022127115956
neonatal_sepsis,draw_94,45.3954,Male,2,ethiopia,1.2579981478682718
neonatal_sepsis,draw_94,45.3954,Female,3,ethiopia,1.5315344329703575
neonatal_sepsis,draw_94,45.3954,Male,3,ethiopia,1.4999895648700108
neonatal_sepsis,draw_94,45.50551,Female,2,ethiopia,1.418569644605228
neonatal_sepsis,draw_94,45.50551,Male,2,ethiopia,1.2601003653134533
neonatal_sepsis,draw_94,45.50551,Female,3,ethiopia,1.533104595800233
neonatal_sepsis,draw_94,45.50551,Male,3,ethiopia,1.5015395574576642
neonatal_sepsis,draw_94,45.61562,Female,2,ethiopia,1.4207331999454156
neonatal_sepsis,draw_94,45.61562,Male,2,ethiopia,1.2622015114261314
neonatal_sepsis,draw_94,45.61562,Female,3,ethiopia,1.5346708870574874
neonatal_sepsis,draw_94,45.61562,Male,3,ethiopia,1.5030863944074893
neonatal_sepsis,draw_94,45.72573,Female,2,ethiopia,1.4228928395483618
neonatal_sepsis,draw_94,45.72573,Male,2,ethiopia,1.2643003192505486
neonatal_sepsis,draw_94,45.72573,Female,3,ethiopia,1.5362332855263707
neonatal_sepsis,draw_94,45.72573,Male,3,ethiopia,1.5046294855678017
neonatal_sepsis,draw_94,45.83584,Female,2,ethiopia,1.4250487053635106
neonatal_sepsis,draw_94,45.83584,Male,2,ethiopia,1.2663976083436068
neonatal_sepsis,draw_94,45.83584,Female,3,ethiopia,1.5377919320606581
neonatal_sepsis,draw_94,45.83584,Male,3,ethiopia,1.5061687744726415
neonatal_sepsis,draw_94,45.94595,Female,2,ethiopia,1.4272010948531433
neonatal_sepsis,draw_94,45.94595,Male,2,ethiopia,1.268492471390464
neonatal_sepsis,draw_94,45.94595,Female,3,ethiopia,1.539346878531079
neonatal_sepsis,draw_94,45.94595,Male,3,ethiopia,1.5077039952418303
neonatal_sepsis,draw_94,46.05606,Female,2,ethiopia,1.4293483324183278
neonatal_sepsis,draw_94,46.05606,Male,2,ethiopia,1.2705858799755898
neonatal_sepsis,draw_94,46.05606,Female,3,ethiopia,1.5408971651840002
neonatal_sepsis,draw_94,46.05606,Male,3,ethiopia,1.509235906562348
neonatal_sepsis,draw_94,46.16617,Female,2,ethiopia,1.4314908471751073
neonatal_sepsis,draw_94,46.16617,Male,2,ethiopia,1.2726779006024425
neonatal_sepsis,draw_94,46.16617,Female,3,ethiopia,1.5424429204441132
neonatal_sepsis,draw_94,46.16617,Male,3,ethiopia,1.5107644119575445
neonatal_sepsis,draw_94,46.27628,Female,2,ethiopia,1.4336290983578743
neonatal_sepsis,draw_94,46.27628,Male,2,ethiopia,1.2747673384194236
neonatal_sepsis,draw_94,46.27628,Female,3,ethiopia,1.5439843636240935
neonatal_sepsis,draw_94,46.27628,Male,3,ethiopia,1.512288840132624
neonatal_sepsis,draw_94,46.38639,Female,2,ethiopia,1.435763924171879
neonatal_sepsis,draw_94,46.38639,Male,2,ethiopia,1.2768546561112677
neonatal_sepsis,draw_94,46.38639,Female,3,ethiopia,1.545521872337713
neonatal_sepsis,draw_94,46.38639,Male,3,ethiopia,1.5138094099637793
neonatal_sepsis,draw_94,46.4965,Female,2,ethiopia,1.4378940864867342
neonatal_sepsis,draw_94,46.4965,Male,2,ethiopia,1.2789394731881256
neonatal_sepsis,draw_94,46.4965,Female,3,ethiopia,1.5470551212797494
neonatal_sepsis,draw_94,46.4965,Male,3,ethiopia,1.515325880346821
neonatal_sepsis,draw_94,46.60661,Female,2,ethiopia,1.4400206890827407
neonatal_sepsis,draw_94,46.60661,Male,2,ethiopia,1.2810216681858837
neonatal_sepsis,draw_94,46.60661,Female,3,ethiopia,1.5485847123257888
neonatal_sepsis,draw_94,46.60661,Male,3,ethiopia,1.516838183491231
neonatal_sepsis,draw_94,46.71672,Female,2,ethiopia,1.442142706412345
neonatal_sepsis,draw_94,46.71672,Male,2,ethiopia,1.2831017933017954
neonatal_sepsis,draw_94,46.71672,Female,3,ethiopia,1.550110074957532
neonatal_sepsis,draw_94,46.71672,Male,3,ethiopia,1.518346649153268
neonatal_sepsis,draw_94,46.82683,Female,2,ethiopia,1.4442600464438817
neonatal_sepsis,draw_94,46.82683,Male,2,ethiopia,1.2851793851703246
neonatal_sepsis,draw_94,46.82683,Female,3,ethiopia,1.551630911684954
neonatal_sepsis,draw_94,46.82683,Male,3,ethiopia,1.5198509668721565
neonatal_sepsis,draw_94,46.93694,Female,2,ethiopia,1.4463735919636018
neonatal_sepsis,draw_94,46.93694,Male,2,ethiopia,1.2872545479262076
neonatal_sepsis,draw_94,46.93694,Female,3,ethiopia,1.5531475257881007
neonatal_sepsis,draw_94,46.93694,Male,3,ethiopia,1.5213511456835742
neonatal_sepsis,draw_94,47.04705,Female,2,ethiopia,1.4484822401564474
neonatal_sepsis,draw_94,47.04705,Male,2,ethiopia,1.2893276540906673
neonatal_sepsis,draw_94,47.04705,Female,3,ethiopia,1.5546595901907592
neonatal_sepsis,draw_94,47.04705,Male,3,ethiopia,1.5228477091456665
neonatal_sepsis,draw_94,47.15716,Female,2,ethiopia,1.4505871773561276
neonatal_sepsis,draw_94,47.15716,Male,2,ethiopia,1.2913983473632542
neonatal_sepsis,draw_94,47.15716,Female,3,ethiopia,1.5561675678105615
neonatal_sepsis,draw_94,47.15716,Male,3,ethiopia,1.5243402788489595
neonatal_sepsis,draw_94,47.26727,Female,2,ethiopia,1.4526879442459764
neonatal_sepsis,draw_94,47.26727,Male,2,ethiopia,1.2934671283739967
neonatal_sepsis,draw_94,47.26727,Female,3,ethiopia,1.55767139957623
neonatal_sepsis,draw_94,47.26727,Male,3,ethiopia,1.5258290385815707
neonatal_sepsis,draw_94,47.37738,Female,2,ethiopia,1.4547839132577274
neonatal_sepsis,draw_94,47.37738,Male,2,ethiopia,1.2955334608327163
neonatal_sepsis,draw_94,47.37738,Female,3,ethiopia,1.5591707861022792
neonatal_sepsis,draw_94,47.37738,Male,3,ethiopia,1.527313666839614
neonatal_sepsis,draw_94,47.48749,Female,2,ethiopia,1.456875882096127
neonatal_sepsis,draw_94,47.48749,Male,2,ethiopia,1.2975966395540308
neonatal_sepsis,draw_94,47.48749,Female,3,ethiopia,1.5606661971271247
neonatal_sepsis,draw_94,47.48749,Male,3,ethiopia,1.5287938447147327
neonatal_sepsis,draw_94,47.5976,Female,2,ethiopia,1.4589622009488274
neonatal_sepsis,draw_94,47.5976,Male,2,ethiopia,1.2996580569972065
neonatal_sepsis,draw_94,47.5976,Female,3,ethiopia,1.562156663187029
neonatal_sepsis,draw_94,47.5976,Male,3,ethiopia,1.5302700090637782
neonatal_sepsis,draw_94,47.70771,Female,2,ethiopia,1.461043659735346
neonatal_sepsis,draw_94,47.70771,Male,2,ethiopia,1.3017177271904368
neonatal_sepsis,draw_94,47.70771,Female,3,ethiopia,1.5636425339429687
neonatal_sepsis,draw_94,47.70771,Male,3,ethiopia,1.5317423694477241
neonatal_sepsis,draw_94,47.81782,Female,2,ethiopia,1.4631205736488428
neonatal_sepsis,draw_94,47.81782,Male,2,ethiopia,1.303774284234541
neonatal_sepsis,draw_94,47.81782,Female,3,ethiopia,1.565123990530635
neonatal_sepsis,draw_94,47.81782,Male,3,ethiopia,1.5332102656395916
neonatal_sepsis,draw_94,47.92793,Female,2,ethiopia,1.4651922129459842
neonatal_sepsis,draw_94,47.92793,Male,2,ethiopia,1.3058273479163285
neonatal_sepsis,draw_94,47.92793,Female,3,ethiopia,1.5666004392020707
neonatal_sepsis,draw_94,47.92793,Male,3,ethiopia,1.5346730852757968
neonatal_sepsis,draw_94,48.03804,Female,2,ethiopia,1.4672588171626648
neonatal_sepsis,draw_94,48.03804,Male,2,ethiopia,1.3078790018769697
neonatal_sepsis,draw_94,48.03804,Female,3,ethiopia,1.568072350773781
neonatal_sepsis,draw_94,48.03804,Male,3,ethiopia,1.5361322828837227
neonatal_sepsis,draw_94,48.14815,Female,2,ethiopia,1.469321883543212
neonatal_sepsis,draw_94,48.14815,Male,2,ethiopia,1.3099274122191435
neonatal_sepsis,draw_94,48.14815,Female,3,ethiopia,1.5695404312458658
neonatal_sepsis,draw_94,48.14815,Male,3,ethiopia,1.537586949193215
neonatal_sepsis,draw_94,48.25826,Female,2,ethiopia,1.4713799940433918
neonatal_sepsis,draw_94,48.25826,Male,2,ethiopia,1.3119739702889828
neonatal_sepsis,draw_94,48.25826,Female,3,ethiopia,1.5710039195208214
neonatal_sepsis,draw_94,48.25826,Male,3,ethiopia,1.5390377726233404
neonatal_sepsis,draw_94,48.36837,Female,2,ethiopia,1.4734337405499185
neonatal_sepsis,draw_94,48.36837,Male,2,ethiopia,1.3140182760572003
neonatal_sepsis,draw_94,48.36837,Female,3,ethiopia,1.5724631381920735
neonatal_sepsis,draw_94,48.36837,Male,3,ethiopia,1.540484499352018
neonatal_sepsis,draw_94,48.47848,Female,2,ethiopia,1.475482039422221
neonatal_sepsis,draw_94,48.47848,Male,2,ethiopia,1.3160593907788436
neonatal_sepsis,draw_94,48.47848,Female,3,ethiopia,1.5739174408466783
neonatal_sepsis,draw_94,48.47848,Male,3,ethiopia,1.5419266049586178
neonatal_sepsis,draw_94,48.58859,Female,2,ethiopia,1.4775252967651287
neonatal_sepsis,draw_94,48.58859,Male,2,ethiopia,1.318098856961931
neonatal_sepsis,draw_94,48.58859,Female,3,ethiopia,1.5753670528034764
neonatal_sepsis,draw_94,48.58859,Male,3,ethiopia,1.5433648028370204
neonatal_sepsis,draw_94,48.6987,Female,2,ethiopia,1.479564692797033
neonatal_sepsis,draw_94,48.6987,Male,2,ethiopia,1.3201351926665323
neonatal_sepsis,draw_94,48.6987,Female,3,ethiopia,1.5768125027910733
neonatal_sepsis,draw_94,48.6987,Male,3,ethiopia,1.544798386539767
neonatal_sepsis,draw_94,48.80881,Female,2,ethiopia,1.481598427992096
neonatal_sepsis,draw_94,48.80881,Male,2,ethiopia,1.3221686777061465
neonatal_sepsis,draw_94,48.80881,Female,3,ethiopia,1.5782528630183763
neonatal_sepsis,draw_94,48.80881,Male,3,ethiopia,1.5462275745535468
neonatal_sepsis,draw_94,48.91892,Female,2,ethiopia,1.4836273230733918
neonatal_sepsis,draw_94,48.91892,Male,2,ethiopia,1.3241985076094736
neonatal_sepsis,draw_94,48.91892,Female,3,ethiopia,1.5796884403954294
neonatal_sepsis,draw_94,48.91892,Male,3,ethiopia,1.5476517833339147
neonatal_sepsis,draw_94,49.02903,Female,2,ethiopia,1.4856509526621688
neonatal_sepsis,draw_94,49.02903,Male,2,ethiopia,1.3262265193657174
neonatal_sepsis,draw_94,49.02903,Female,3,ethiopia,1.581119222085373
neonatal_sepsis,draw_94,49.02903,Male,3,ethiopia,1.549072023250011
neonatal_sepsis,draw_94,49.13914,Female,2,ethiopia,1.4876700840032295
neonatal_sepsis,draw_94,49.13914,Male,2,ethiopia,1.328250759527755
