outcome,draw,exposure,sex_of_child,age_group_id,location,value
neonatal_sepsis,draw_99,40.0,Female,2,ethiopia,1.3667023088683121
neonatal_sepsis,draw_99,40.0,Male,2,ethiopia,1.1690105763759266
neonatal_sepsis,draw_99,40.0,Female,3,ethiopia,1.5412463393714835
neonatal_sepsis,draw_99,40.0,Male,3,ethiopia,1.4421465240373819
neonatal_sepsis,draw_99,40.11011,Female,2,ethiopia,1.368331263940805
neonatal_sepsis,draw_99,40.11011,Male,2,ethiopia,1.1709238254076866
neonatal_sepsis,draw_99,40.11011,Female,3,ethiopia,1.5424457697319516
neonatal_sepsis,draw_99,40.11011,Male,3,ethiopia,1.4435118084499947
neonatal_sepsis,draw_99,40.22022,Female,2,ethiopia,1.3699583256839982
neonatal_sepsis,draw_99,40.22022,Male,2,ethiopia,1.1728364711510566
neonatal_sepsis,draw_99,40.22022,Female,3,ethiopia,1.5436424423502884
neonatal_sepsis,draw_99,40.22022,Male,3,ethiopia,1.4448750319524029
neonatal_sepsis,draw_99,40.33033,Female,2,ethiopia,1.3718325641772937
neonatal_sepsis,draw_99,40.33033,Male,2,ethiopia,1.174748295916
neonatal_sepsis,draw_99,40.33033,Female,3,ethiopia,1.5450499929059596
neonatal_sepsis,draw_99,40.33033,Male,3,ethiopia,1.4462363204489401
neonatal_sepsis,draw_99,40.44044,Female,2,ethiopia,1.3740158514444731
neonatal_sepsis,draw_99,40.44044,Male,2,ethiopia,1.176658987122786
neonatal_sepsis,draw_99,40.44044,Female,3,ethiopia,1.5467215171826743
neonatal_sepsis,draw_99,40.44044,Male,3,ethiopia,1.4475949319971795
neonatal_sepsis,draw_99,40.55055,Female,2,ethiopia,1.3761990801406874
neonatal_sepsis,draw_99,40.55055,Male,2,ethiopia,1.178568756963843
neonatal_sepsis,draw_99,40.55055,Female,3,ethiopia,1.5483913174465531
neonatal_sepsis,draw_99,40.55055,Male,3,ethiopia,1.4489511851138237
neonatal_sepsis,draw_99,40.66066,Female,2,ethiopia,1.3783798228194868
neonatal_sepsis,draw_99,40.66066,Male,2,ethiopia,1.1804780417101914
neonatal_sepsis,draw_99,40.66066,Female,3,ethiopia,1.550057887292395
neonatal_sepsis,draw_99,40.66066,Male,3,ethiopia,1.4503056779920305
neonatal_sepsis,draw_99,40.77077,Female,2,ethiopia,1.3805578388901694
neonatal_sepsis,draw_99,40.77077,Male,2,ethiopia,1.1823874247078383
neonatal_sepsis,draw_99,40.77077,Female,3,ethiopia,1.5517209508726684
neonatal_sepsis,draw_99,40.77077,Male,3,ethiopia,1.4516588391263041
neonatal_sepsis,draw_99,40.88088,Female,2,ethiopia,1.3827335146703439
neonatal_sepsis,draw_99,40.88088,Male,2,ethiopia,1.1842951977461829
neonatal_sepsis,draw_99,40.88088,Female,3,ethiopia,1.5533810712053524
neonatal_sepsis,draw_99,40.88088,Male,3,ethiopia,1.4530093049068022
neonatal_sepsis,draw_99,40.99099,Female,2,ethiopia,1.3849068343438542
neonatal_sepsis,draw_99,40.99099,Male,2,ethiopia,1.1862023198080667
neonatal_sepsis,draw_99,40.99099,Female,3,ethiopia,1.555038371555357
neonatal_sepsis,draw_99,40.99099,Male,3,ethiopia,1.454357771553837
neonatal_sepsis,draw_99,41.1011,Female,2,ethiopia,1.3870772972118535
neonatal_sepsis,draw_99,41.1011,Male,2,ethiopia,1.1881089856929243
neonatal_sepsis,draw_99,41.1011,Female,3,ethiopia,1.5566930311526879
neonatal_sepsis,draw_99,41.1011,Male,3,ethiopia,1.4557043126237672
neonatal_sepsis,draw_99,41.21121,Female,2,ethiopia,1.3892455380077526
neonatal_sepsis,draw_99,41.21121,Male,2,ethiopia,1.19001418127973
neonatal_sepsis,draw_99,41.21121,Female,3,ethiopia,1.5583449315697144
neonatal_sepsis,draw_99,41.21121,Male,3,ethiopia,1.457048440544542
neonatal_sepsis,draw_99,41.32132,Female,2,ethiopia,1.3914117853382595
neonatal_sepsis,draw_99,41.32132,Male,2,ethiopia,1.1919185767210383
neonatal_sepsis,draw_99,41.32132,Female,3,ethiopia,1.5599943086812922
neonatal_sepsis,draw_99,41.32132,Male,3,ethiopia,1.4583901565669801
neonatal_sepsis,draw_99,41.43143,Female,2,ethiopia,1.3935762534458926
neonatal_sepsis,draw_99,41.43143,Male,2,ethiopia,1.1938214554476858
neonatal_sepsis,draw_99,41.43143,Female,3,ethiopia,1.5616410794660747
neonatal_sepsis,draw_99,41.43143,Male,3,ethiopia,1.4597294732480297
neonatal_sepsis,draw_99,41.54154,Female,2,ethiopia,1.3957389873861907
neonatal_sepsis,draw_99,41.54154,Male,2,ethiopia,1.1957233937851122
neonatal_sepsis,draw_99,41.54154,Female,3,ethiopia,1.5632854428441427
neonatal_sepsis,draw_99,41.54154,Male,3,ethiopia,1.46106661323919
neonatal_sepsis,draw_99,41.65165,Female,2,ethiopia,1.397899292186902
neonatal_sepsis,draw_99,41.65165,Male,2,ethiopia,1.197624342646248
neonatal_sepsis,draw_99,41.65165,Female,3,ethiopia,1.564927292103241
neonatal_sepsis,draw_99,41.65165,Male,3,ethiopia,1.4624011947933138
neonatal_sepsis,draw_99,41.76176,Female,2,ethiopia,1.4000573636741074
neonatal_sepsis,draw_99,41.76176,Male,2,ethiopia,1.1995242143489722
neonatal_sepsis,draw_99,41.76176,Female,3,ethiopia,1.5665664496546106
neonatal_sepsis,draw_99,41.76176,Male,3,ethiopia,1.463733110409407
neonatal_sepsis,draw_99,41.87187,Female,2,ethiopia,1.4022146941289029
neonatal_sepsis,draw_99,41.87187,Male,2,ethiopia,1.2014236937323335
neonatal_sepsis,draw_99,41.87187,Female,3,ethiopia,1.568203684247956
neonatal_sepsis,draw_99,41.87187,Male,3,ethiopia,1.465063047591034
neonatal_sepsis,draw_99,41.98198,Female,2,ethiopia,1.4043681872685614
neonatal_sepsis,draw_99,41.98198,Male,2,ethiopia,1.2033213621258785
neonatal_sepsis,draw_99,41.98198,Female,3,ethiopia,1.5698371374147404
neonatal_sepsis,draw_99,41.98198,Male,3,ethiopia,1.466390070794391
neonatal_sepsis,draw_99,42.09209,Female,2,ethiopia,1.4065193052069433
neonatal_sepsis,draw_99,42.09209,Male,2,ethiopia,1.2052174571642431
neonatal_sepsis,draw_99,42.09209,Female,3,ethiopia,1.5714679766777662
neonatal_sepsis,draw_99,42.09209,Male,3,ethiopia,1.4677142435271557
neonatal_sepsis,draw_99,42.2022,Female,2,ethiopia,1.4086675322385112
neonatal_sepsis,draw_99,42.2022,Male,2,ethiopia,1.2071105184093185
neonatal_sepsis,draw_99,42.2022,Female,3,ethiopia,1.5730955865817264
neonatal_sepsis,draw_99,42.2022,Male,3,ethiopia,1.469034894867971
neonatal_sepsis,draw_99,42.31231,Female,2,ethiopia,1.4108128473946622
neonatal_sepsis,draw_99,42.31231,Male,2,ethiopia,1.2090020755446145
neonatal_sepsis,draw_99,42.31231,Female,3,ethiopia,1.5747203388348388
neonatal_sepsis,draw_99,42.31231,Male,3,ethiopia,1.4703527640280245
neonatal_sepsis,draw_99,42.42242,Female,2,ethiopia,1.4129553852040964
neonatal_sepsis,draw_99,42.42242,Male,2,ethiopia,1.2108931373926903
neonatal_sepsis,draw_99,42.42242,Female,3,ethiopia,1.5763420305723808
neonatal_sepsis,draw_99,42.42242,Male,3,ethiopia,1.4716683882337613
neonatal_sepsis,draw_99,42.53253,Female,2,ethiopia,1.4150961441706889
neonatal_sepsis,draw_99,42.53253,Male,2,ethiopia,1.2127827042588566
neonatal_sepsis,draw_99,42.53253,Female,3,ethiopia,1.5779609443832
neonatal_sepsis,draw_99,42.53253,Male,3,ethiopia,1.4729809628637849
neonatal_sepsis,draw_99,42.64264,Female,2,ethiopia,1.4172338311377608
neonatal_sepsis,draw_99,42.64264,Male,2,ethiopia,1.2146706174722668
neonatal_sepsis,draw_99,42.64264,Female,3,ethiopia,1.5795759542079182
neonatal_sepsis,draw_99,42.64264,Male,3,ethiopia,1.4742902260949216
neonatal_sepsis,draw_99,42.75275,Female,2,ethiopia,1.4193683477228571
neonatal_sepsis,draw_99,42.75275,Male,2,ethiopia,1.2165549067267571
neonatal_sepsis,draw_99,42.75275,Female,3,ethiopia,1.5811871428793116
neonatal_sepsis,draw_99,42.75275,Male,3,ethiopia,1.4755951784786818
neonatal_sepsis,draw_99,42.86286,Female,2,ethiopia,1.421499935099347
neonatal_sepsis,draw_99,42.86286,Male,2,ethiopia,1.2184373693291866
neonatal_sepsis,draw_99,42.86286,Female,3,ethiopia,1.5827941166181074
neonatal_sepsis,draw_99,42.86286,Male,3,ethiopia,1.476897258261624
neonatal_sepsis,draw_99,42.97297,Female,2,ethiopia,1.423627999159736
neonatal_sepsis,draw_99,42.97297,Male,2,ethiopia,1.2203184419535007
neonatal_sepsis,draw_99,42.97297,Female,3,ethiopia,1.584397426107948
neonatal_sepsis,draw_99,42.97297,Male,3,ethiopia,1.4781971126720594
neonatal_sepsis,draw_99,43.08308,Female,2,ethiopia,1.425753727270491
neonatal_sepsis,draw_99,43.08308,Male,2,ethiopia,1.2221983219841863
neonatal_sepsis,draw_99,43.08308,Female,3,ethiopia,1.5859982148190677
neonatal_sepsis,draw_99,43.08308,Male,3,ethiopia,1.479494189320888
neonatal_sepsis,draw_99,43.19319,Female,2,ethiopia,1.4278760971737725
neonatal_sepsis,draw_99,43.19319,Male,2,ethiopia,1.2240762946640922
neonatal_sepsis,draw_99,43.19319,Female,3,ethiopia,1.5875957760758148
neonatal_sepsis,draw_99,43.19319,Male,3,ethiopia,1.4807882009950217
neonatal_sepsis,draw_99,43.3033,Female,2,ethiopia,1.42999552397028
neonatal_sepsis,draw_99,43.3033,Male,2,ethiopia,1.2259520787163545
neonatal_sepsis,draw_99,43.3033,Female,3,ethiopia,1.589189597794842
neonatal_sepsis,draw_99,43.3033,Male,3,ethiopia,1.4820787592376836
neonatal_sepsis,draw_99,43.41341,Female,2,ethiopia,1.4321135513941408
neonatal_sepsis,draw_99,43.41341,Male,2,ethiopia,1.227826327086222
neonatal_sepsis,draw_99,43.41341,Female,3,ethiopia,1.5907810375263087
neonatal_sepsis,draw_99,43.41341,Male,3,ethiopia,1.483366169819533
neonatal_sepsis,draw_99,43.52352,Female,2,ethiopia,1.4342279148173214
neonatal_sepsis,draw_99,43.52352,Male,2,ethiopia,1.2296987873163325
neonatal_sepsis,draw_99,43.52352,Female,3,ethiopia,1.5923687547906282
neonatal_sepsis,draw_99,43.52352,Male,3,ethiopia,1.4846499498684442
neonatal_sepsis,draw_99,43.63363,Female,2,ethiopia,1.4363389278736478
neonatal_sepsis,draw_99,43.63363,Male,2,ethiopia,1.2315689289788747
neonatal_sepsis,draw_99,43.63363,Female,3,ethiopia,1.593952676616016
neonatal_sepsis,draw_99,43.63363,Male,3,ethiopia,1.4859302806781258
neonatal_sepsis,draw_99,43.74374,Female,2,ethiopia,1.4384479427011463
neonatal_sepsis,draw_99,43.74374,Male,2,ethiopia,1.233435483528331
neonatal_sepsis,draw_99,43.74374,Female,3,ethiopia,1.5955334416774938
neonatal_sepsis,draw_99,43.74374,Male,3,ethiopia,1.4872065409191535
neonatal_sepsis,draw_99,43.85385,Female,2,ethiopia,1.4405531315605677
neonatal_sepsis,draw_99,43.85385,Male,2,ethiopia,1.2353002374728759
neonatal_sepsis,draw_99,43.85385,Female,3,ethiopia,1.5971097515013404
neonatal_sepsis,draw_99,43.85385,Male,3,ethiopia,1.4884794363142335
neonatal_sepsis,draw_99,43.96396,Female,2,ethiopia,1.4426535035124557
neonatal_sepsis,draw_99,43.96396,Male,2,ethiopia,1.2371624010282831
neonatal_sepsis,draw_99,43.96396,Female,3,ethiopia,1.5986811336287348
neonatal_sepsis,draw_99,43.96396,Male,3,ethiopia,1.489748336514433
neonatal_sepsis,draw_99,44.07407,Female,2,ethiopia,1.444749367471077
neonatal_sepsis,draw_99,44.07407,Male,2,ethiopia,1.2390220714668627
neonatal_sepsis,draw_99,44.07407,Female,3,ethiopia,1.6002480500766745
neonatal_sepsis,draw_99,44.07407,Male,3,ethiopia,1.4910133755194885
neonatal_sepsis,draw_99,44.18418,Female,2,ethiopia,1.446843002069548
neonatal_sepsis,draw_99,44.18418,Male,2,ethiopia,1.2408802806529817
neonatal_sepsis,draw_99,44.18418,Female,3,ethiopia,1.6018118446945289
neonatal_sepsis,draw_99,44.18418,Male,3,ethiopia,1.4922751502080807
neonatal_sepsis,draw_99,44.29429,Female,2,ethiopia,1.448933831375925
neonatal_sepsis,draw_99,44.29429,Male,2,ethiopia,1.242736966383943
neonatal_sepsis,draw_99,44.29429,Female,3,ethiopia,1.6033721105617926
neonatal_sepsis,draw_99,44.29429,Male,3,ethiopia,1.4935337952700785
neonatal_sepsis,draw_99,44.4044,Female,2,ethiopia,1.4510211724348916
neonatal_sepsis,draw_99,44.4044,Male,2,ethiopia,1.2445902935569766
neonatal_sepsis,draw_99,44.4044,Female,3,ethiopia,1.6049280635803393
neonatal_sepsis,draw_99,44.4044,Male,3,ethiopia,1.494788453101152
neonatal_sepsis,draw_99,44.51451,Female,2,ethiopia,1.4531040425792934
neonatal_sepsis,draw_99,44.51451,Male,2,ethiopia,1.2464414642161015
neonatal_sepsis,draw_99,44.51451,Female,3,ethiopia,1.6064791984867832
neonatal_sepsis,draw_99,44.51451,Male,3,ethiopia,1.496039342442492
neonatal_sepsis,draw_99,44.62462,Female,2,ethiopia,1.4551847427417817
neonatal_sepsis,draw_99,44.62462,Male,2,ethiopia,1.2482907257503775
neonatal_sepsis,draw_99,44.62462,Female,3,ethiopia,1.6080268089208285
neonatal_sepsis,draw_99,44.62462,Male,3,ethiopia,1.4972865521464116
neonatal_sepsis,draw_99,44.73473,Female,2,ethiopia,1.4572618597991898
neonatal_sepsis,draw_99,44.73473,Male,2,ethiopia,1.2501377266582996
neonatal_sepsis,draw_99,44.73473,Female,3,ethiopia,1.6095702161214258
neonatal_sepsis,draw_99,44.73473,Male,3,ethiopia,1.4985301602473278
neonatal_sepsis,draw_99,44.84484,Female,2,ethiopia,1.459333070935728
neonatal_sepsis,draw_99,44.84484,Male,2,ethiopia,1.2519817626877596
neonatal_sepsis,draw_99,44.84484,Female,3,ethiopia,1.611107908586489
neonatal_sepsis,draw_99,44.84484,Male,3,ethiopia,1.4997695307118273
neonatal_sepsis,draw_99,44.95495,Female,2,ethiopia,1.4613992557704711
neonatal_sepsis,draw_99,44.95495,Male,2,ethiopia,1.2539779726357427
neonatal_sepsis,draw_99,44.95495,Female,3,ethiopia,1.612641096192791
neonatal_sepsis,draw_99,44.95495,Male,3,ethiopia,1.5011331038462257
neonatal_sepsis,draw_99,45.06507,Female,2,ethiopia,1.4634612012603938
neonatal_sepsis,draw_99,45.06507,Male,2,ethiopia,1.2561733708390408
neonatal_sepsis,draw_99,45.06507,Female,3,ethiopia,1.6141700329956317
neonatal_sepsis,draw_99,45.06507,Male,3,ethiopia,1.5026596448638454
neonatal_sepsis,draw_99,45.17518,Female,2,ethiopia,1.4655202235334843
neonatal_sepsis,draw_99,45.17518,Male,2,ethiopia,1.25836669794184
neonatal_sepsis,draw_99,45.17518,Female,3,ethiopia,1.61569522497489
neonatal_sepsis,draw_99,45.17518,Male,3,ethiopia,1.5041826458340615
neonatal_sepsis,draw_99,45.28529,Female,2,ethiopia,1.467577163070298
neonatal_sepsis,draw_99,45.28529,Male,2,ethiopia,1.2605576093029407
neonatal_sepsis,draw_99,45.28529,Female,3,ethiopia,1.6172171326262903
neonatal_sepsis,draw_99,45.28529,Male,3,ethiopia,1.5057018803293403
neonatal_sepsis,draw_99,45.3954,Female,2,ethiopia,1.4696295141021174
neonatal_sepsis,draw_99,45.3954,Male,2,ethiopia,1.262745625723338
neonatal_sepsis,draw_99,45.3954,Female,3,ethiopia,1.6187344501313297
neonatal_sepsis,draw_99,45.3954,Male,3,ethiopia,1.5072173523380086
neonatal_sepsis,draw_99,45.50551,Female,2,ethiopia,1.47167939788621
neonatal_sepsis,draw_99,45.50551,Male,2,ethiopia,1.264932499605513
neonatal_sepsis,draw_99,45.50551,Female,3,ethiopia,1.6202483010532143
neonatal_sepsis,draw_99,45.50551,Male,3,ethiopia,1.5087296686526874
neonatal_sepsis,draw_99,45.61562,Female,2,ethiopia,1.4737235628079268
neonatal_sepsis,draw_99,45.61562,Male,2,ethiopia,1.2671166631675193
neonatal_sepsis,draw_99,45.61562,Female,3,ethiopia,1.6217573245333232
neonatal_sepsis,draw_99,45.61562,Male,3,ethiopia,1.5102383894300135
neonatal_sepsis,draw_99,45.72573,Female,2,ethiopia,1.4757641728237287
neonatal_sepsis,draw_99,45.72573,Male,2,ethiopia,1.26929877839741
neonatal_sepsis,draw_99,45.72573,Female,3,ethiopia,1.6232628979403527
neonatal_sepsis,draw_99,45.72573,Male,3,ethiopia,1.511743448286565
neonatal_sepsis,draw_99,45.83584,Female,2,ethiopia,1.4778002880968089
neonatal_sepsis,draw_99,45.83584,Male,2,ethiopia,1.2714786268550347
neonatal_sepsis,draw_99,45.83584,Female,3,ethiopia,1.6247633354722053
neonatal_sepsis,draw_99,45.83584,Male,3,ethiopia,1.5132443773130186
neonatal_sepsis,draw_99,45.94595,Female,2,ethiopia,1.479830889112015
neonatal_sepsis,draw_99,45.94595,Male,2,ethiopia,1.2736557736394207
neonatal_sepsis,draw_99,45.94595,Female,3,ethiopia,1.6262589831946397
neonatal_sepsis,draw_99,45.94595,Male,3,ethiopia,1.5147413639692622
neonatal_sepsis,draw_99,46.05606,Female,2,ethiopia,1.48185665563302
neonatal_sepsis,draw_99,46.05606,Male,2,ethiopia,1.275829815150909
neonatal_sepsis,draw_99,46.05606,Female,3,ethiopia,1.627750113009902
neonatal_sepsis,draw_99,46.05606,Male,3,ethiopia,1.5162342410899983
neonatal_sepsis,draw_99,46.16617,Female,2,ethiopia,1.4838781265426293
neonatal_sepsis,draw_99,46.16617,Male,2,ethiopia,1.278000845176563
neonatal_sepsis,draw_99,46.16617,Female,3,ethiopia,1.6292371500416194
neonatal_sepsis,draw_99,46.16617,Male,3,ethiopia,1.517723171280616
neonatal_sepsis,draw_99,46.27628,Female,2,ethiopia,1.4858952610640028
neonatal_sepsis,draw_99,46.27628,Male,2,ethiopia,1.2801687774605424
neonatal_sepsis,draw_99,46.27628,Female,3,ethiopia,1.6307197980520234
neonatal_sepsis,draw_99,46.27628,Male,3,ethiopia,1.5192081545734502
neonatal_sepsis,draw_99,46.38639,Female,2,ethiopia,1.4879072663787758
neonatal_sepsis,draw_99,46.38639,Male,2,ethiopia,1.2823346817103565
neonatal_sepsis,draw_99,46.38639,Female,3,ethiopia,1.6321978629482508
neonatal_sepsis,draw_99,46.38639,Male,3,ethiopia,1.5206897194826796
neonatal_sepsis,draw_99,46.4965,Female,2,ethiopia,1.4899129016062098
neonatal_sepsis,draw_99,46.4965,Male,2,ethiopia,1.2844986736808077
neonatal_sepsis,draw_99,46.4965,Female,3,ethiopia,1.6336706516780684
neonatal_sepsis,draw_99,46.4965,Male,3,ethiopia,1.5221673759275614
neonatal_sepsis,draw_99,46.60661,Female,2,ethiopia,1.4919148361480687
neonatal_sepsis,draw_99,46.60661,Male,2,ethiopia,1.2866596067264102
neonatal_sepsis,draw_99,46.60661,Female,3,ethiopia,1.6351395052591091
neonatal_sepsis,draw_99,46.60661,Male,3,ethiopia,1.523641151354
neonatal_sepsis,draw_99,46.71672,Female,2,ethiopia,1.493911155723591
neonatal_sepsis,draw_99,46.71672,Male,2,ethiopia,1.2888176872883965
neonatal_sepsis,draw_99,46.71672,Female,3,ethiopia,1.6366030946174337
neonatal_sepsis,draw_99,46.71672,Male,3,ethiopia,1.5251108435981422
neonatal_sepsis,draw_99,46.82683,Female,2,ethiopia,1.4959034583409192
neonatal_sepsis,draw_99,46.82683,Male,2,ethiopia,1.2909726971509867
neonatal_sepsis,draw_99,46.82683,Female,3,ethiopia,1.638062323755541
neonatal_sepsis,draw_99,46.82683,Male,3,ethiopia,1.5265761541276934
neonatal_sepsis,draw_99,46.93694,Female,2,ethiopia,1.4978928024188405
neonatal_sepsis,draw_99,46.93694,Male,2,ethiopia,1.2931239084355137
neonatal_sepsis,draw_99,46.93694,Female,3,ethiopia,1.6395178306704397
neonatal_sepsis,draw_99,46.93694,Male,3,ethiopia,1.528036948389443
neonatal_sepsis,draw_99,47.04705,Female,2,ethiopia,1.4998788938325294
neonatal_sepsis,draw_99,47.04705,Male,2,ethiopia,1.2952710711995914
neonatal_sepsis,draw_99,47.04705,Female,3,ethiopia,1.640969390681401
neonatal_sepsis,draw_99,47.04705,Male,3,ethiopia,1.5294931366901712
neonatal_sepsis,draw_99,47.15716,Female,2,ethiopia,1.5018587458829975
neonatal_sepsis,draw_99,47.15716,Male,2,ethiopia,1.2974155685217832
neonatal_sepsis,draw_99,47.15716,Female,3,ethiopia,1.642415664005134
neonatal_sepsis,draw_99,47.15716,Male,3,ethiopia,1.5309449895689493
neonatal_sepsis,draw_99,47.26727,Female,2,ethiopia,1.5038328013286177
neonatal_sepsis,draw_99,47.26727,Male,2,ethiopia,1.2995584118392423
neonatal_sepsis,draw_99,47.26727,Female,3,ethiopia,1.6438564369946131
neonatal_sepsis,draw_99,47.26727,Male,3,ethiopia,1.532393760858715
neonatal_sepsis,draw_99,47.37738,Female,2,ethiopia,1.5058014036223546
neonatal_sepsis,draw_99,47.37738,Male,2,ethiopia,1.3016978085711355
neonatal_sepsis,draw_99,47.37738,Female,3,ethiopia,1.6452920314424218
neonatal_sepsis,draw_99,47.37738,Male,3,ethiopia,1.5338383054480442
neonatal_sepsis,draw_99,47.48749,Female,2,ethiopia,1.5077642687201391
neonatal_sepsis,draw_99,47.48749,Male,2,ethiopia,1.3038340576426397
neonatal_sepsis,draw_99,47.48749,Female,3,ethiopia,1.6467220225374817
neonatal_sepsis,draw_99,47.48749,Male,3,ethiopia,1.5352785769048753
neonatal_sepsis,draw_99,47.5976,Female,2,ethiopia,1.5097235076799456
neonatal_sepsis,draw_99,47.5976,Male,2,ethiopia,1.305966513478184
neonatal_sepsis,draw_99,47.5976,Female,3,ethiopia,1.648147502394468
neonatal_sepsis,draw_99,47.5976,Male,3,ethiopia,1.5367139854047962
neonatal_sepsis,draw_99,47.70771,Female,2,ethiopia,1.5116779474254498
neonatal_sepsis,draw_99,47.70771,Male,2,ethiopia,1.308096304430435
neonatal_sepsis,draw_99,47.70771,Female,3,ethiopia,1.6495680049078105
neonatal_sepsis,draw_99,47.70771,Male,3,ethiopia,1.5381455203414272
neonatal_sepsis,draw_99,47.81782,Female,2,ethiopia,1.5136279400119286
neonatal_sepsis,draw_99,47.81782,Male,2,ethiopia,1.310223959063803
neonatal_sepsis,draw_99,47.81782,Female,3,ethiopia,1.6509836483257465
neonatal_sepsis,draw_99,47.81782,Male,3,ethiopia,1.5395741580400926
neonatal_sepsis,draw_99,47.92793,Female,2,ethiopia,1.5155722931707614
neonatal_sepsis,draw_99,47.92793,Male,2,ethiopia,1.3123492172834286
neonatal_sepsis,draw_99,47.92793,Female,3,ethiopia,1.6523930620749017
neonatal_sepsis,draw_99,47.92793,Male,3,ethiopia,1.5409984403994756
neonatal_sepsis,draw_99,48.03804,Female,2,ethiopia,1.5175114484452046
neonatal_sepsis,draw_99,48.03804,Male,2,ethiopia,1.3144708384685344
neonatal_sepsis,draw_99,48.03804,Female,3,ethiopia,1.6537974244983136
neonatal_sepsis,draw_99,48.03804,Male,3,ethiopia,1.5424180916313066
neonatal_sepsis,draw_99,48.14815,Female,2,ethiopia,1.5194462866867648
neonatal_sepsis,draw_99,48.14815,Male,2,ethiopia,1.31659112607667
neonatal_sepsis,draw_99,48.14815,Female,3,ethiopia,1.6551967391103193
neonatal_sepsis,draw_99,48.14815,Male,3,ethiopia,1.5438343558910705
neonatal_sepsis,draw_99,48.25826,Female,2,ethiopia,1.521377412217272
neonatal_sepsis,draw_99,48.25826,Male,2,ethiopia,1.3187068416970924
