location,draw,sex,age_start,age_end,parameter,value
ethiopia,draw_406,Female,0.0,0.01917808,40.0,2.070181880649892
ethiopia,draw_406,Male,0.0,0.01917808,40.0,1.85050546278345
nigeria,draw_406,Female,0.0,0.01917808,40.0,1.8937697476323567
nigeria,draw_406,Male,0.0,0.01917808,40.0,1.8902104373006536
pakistan,draw_406,Female,0.0,0.01917808,40.0,0.7738119402445465
pakistan,draw_406,Male,0.0,0.01917808,40.0,0.9866728660945308
ethiopia,draw_406,Female,0.0,0.01917808,40.11011,2.072650894765244
ethiopia,draw_406,Male,0.0,0.01917808,40.11011,1.853210089483011
nigeria,draw_406,Female,0.0,0.01917808,40.11011,1.8965140800941225
nigeria,draw_406,Male,0.0,0.01917808,40.11011,1.892742856971568
pakistan,draw_406,Female,0.0,0.01917808,40.11011,0.7764314660011165
pakistan,draw_406,Male,0.0,0.01917808,40.11011,0.9896245910561108
ethiopia,draw_406,Female,0.0,0.01917808,40.22022,2.075115316471656
ethiopia,draw_406,Male,0.0,0.01917808,40.22022,1.8559123123075636
nigeria,draw_406,Female,0.0,0.01917808,40.22022,1.899254579967458
nigeria,draw_406,Male,0.0,0.01917808,40.22022,1.8952721445155536
pakistan,draw_406,Female,0.0,0.01917808,40.22022,0.7790585449754847
pakistan,draw_406,Male,0.0,0.01917808,40.22022,0.9925835973074588
ethiopia,draw_406,Female,0.0,0.01917808,40.33033,2.077573687349664
ethiopia,draw_406,Male,0.0,0.01917808,40.33033,1.858610430356521
nigeria,draw_406,Female,0.0,0.01917808,40.33033,1.9019917331611185
nigeria,draw_406,Male,0.0,0.01917808,40.33033,1.8977966976373624
pakistan,draw_406,Female,0.0,0.01917808,40.33033,0.7816930967852345
pakistan,draw_406,Male,0.0,0.01917808,40.33033,0.9955494975596412
ethiopia,draw_406,Female,0.0,0.01917808,40.44044,2.0800270509733134
ethiopia,draw_406,Male,0.0,0.01917808,40.44044,1.861305494186024
nigeria,draw_406,Female,0.0,0.01917808,40.44044,1.904724834407977
nigeria,draw_406,Male,0.0,0.01917808,40.44044,1.900318595586013
pakistan,draw_406,Female,0.0,0.01917808,40.44044,0.7843353660174144
pakistan,draw_406,Male,0.0,0.01917808,40.44044,0.998522205220918
ethiopia,draw_406,Female,0.0,0.01917808,40.55055,2.0824749090637797
ethiopia,draw_406,Male,0.0,0.01917808,40.55055,1.8639960781740923
nigeria,draw_406,Female,0.0,0.01917808,40.55055,1.907454045913696
nigeria,draw_406,Male,0.0,0.01917808,40.55055,1.9028356210375372
pakistan,draw_406,Female,0.0,0.01917808,40.55055,0.7869849851254642
pakistan,draw_406,Male,0.0,0.01917808,40.55055,1.0015018265691409
ethiopia,draw_406,Female,0.0,0.01917808,40.66066,2.0849166411560724
