location,draw,sex,age_start,age_end,parameter,value
ethiopia,draw_278,Female,0.0,0.01917808,40.0,0.7442559586525581
ethiopia,draw_278,Male,0.0,0.01917808,40.0,0.6833732878900179
nigeria,draw_278,Female,0.0,0.01917808,40.0,0.6931374079713831
nigeria,draw_278,Male,0.0,0.01917808,40.0,0.6765868279223329
pakistan,draw_278,Female,0.0,0.01917808,40.0,0.3580682067001732
pakistan,draw_278,Male,0.0,0.01917808,40.0,0.4358969678901258
ethiopia,draw_278,Female,0.0,0.01917808,40.11011,0.7453142782901567
ethiopia,draw_278,Male,0.0,0.01917808,40.11011,0.6844063713565108
nigeria,draw_278,Female,0.0,0.01917808,40.11011,0.6942467787249781
nigeria,draw_278,Male,0.0,0.01917808,40.11011,0.6776674297503246
pakistan,draw_278,Female,0.0,0.01917808,40.11011,0.3591205202639252
pakistan,draw_278,Male,0.0,0.01917808,40.11011,0.4369488182916942
ethiopia,draw_278,Female,0.0,0.01917808,40.22022,0.7463727742739705
ethiopia,draw_278,Male,0.0,0.01917808,40.22022,0.6854398796126617
nigeria,draw_278,Female,0.0,0.01917808,40.22022,0.6953564080641833
nigeria,draw_278,Male,0.0,0.01917808,40.22022,0.6787484541358761
pakistan,draw_278,Female,0.0,0.01917808,40.22022,0.3601751640226485
pakistan,draw_278,Male,0.0,0.01917808,40.22022,0.4380023405197095
ethiopia,draw_278,Female,0.0,0.01917808,40.33033,0.7474309960841393
ethiopia,draw_278,Male,0.0,0.01917808,40.33033,0.6864736407555624
nigeria,draw_278,Female,0.0,0.01917808,40.33033,0.696466149325417
nigeria,draw_278,Male,0.0,0.01917808,40.33033,0.6798301591472268
pakistan,draw_278,Female,0.0,0.01917808,40.33033,0.3612321644002572
pakistan,draw_278,Male,0.0,0.01917808,40.33033,0.4390577006599132
ethiopia,draw_278,Female,0.0,0.01917808,40.44044,0.7484892402979153
ethiopia,draw_278,Male,0.0,0.01917808,40.44044,0.6875081577614734
nigeria,draw_278,Female,0.0,0.01917808,40.44044,0.6975761975833571
nigeria,draw_278,Male,0.0,0.01917808,40.44044,0.6809123649244436
pakistan,draw_278,Female,0.0,0.01917808,40.44044,0.3622914452158984
pakistan,draw_278,Male,0.0,0.01917808,40.44044,0.4401148575373768
ethiopia,draw_278,Female,0.0,0.01917808,40.55055,0.7495469656200111
ethiopia,draw_278,Male,0.0,0.01917808,40.55055,0.6885427119386073
nigeria,draw_278,Female,0.0,0.01917808,40.55055,0.6986859290857328
nigeria,draw_278,Male,0.0,0.01917808,40.55055,0.6819945710029085
pakistan,draw_278,Female,0.0,0.01917808,40.55055,0.3633528581964848
pakistan,draw_278,Male,0.0,0.01917808,40.55055,0.4411737807494734
ethiopia,draw_278,Female,0.0,0.01917808,40.66066,0.7506047407847983
ethiopia,draw_278,Male,0.0,0.01917808,40.66066,0.6895778098044112
nigeria,draw_278,Female,0.0,0.01917808,40.66066,0.699796195705018
nigeria,draw_278,Male,0.0,0.01917808,40.66066,0.6830774024476954
pakistan,draw_278,Female,0.0,0.01917808,40.66066,0.364416501845137
pakistan,draw_278,Male,0.0,0.01917808,40.66066,0.4422342814692566
ethiopia,draw_278,Female,0.0,0.01917808,40.77077,0.7516622883830313
ethiopia,draw_278,Male,0.0,0.01917808,40.77077,0.6906131719784085
nigeria,draw_278,Female,0.0,0.01917808,40.77077,0.7009064036293927
nigeria,draw_278,Male,0.0,0.01917808,40.77077,0.6841604523984407
pakistan,draw_278,Female,0.0,0.01917808,40.77077,0.365482347305622
pakistan,draw_278,Male,0.0,0.01917808,40.77077,0.443296597986952
ethiopia,draw_278,Female,0.0,0.01917808,40.88088,0.7527201152781543
ethiopia,draw_278,Male,0.0,0.01917808,40.88088,0.6916488717950244
nigeria,draw_278,Female,0.0,0.01917808,40.88088,0.7020165178370373
nigeria,draw_278,Male,0.0,0.01917808,40.88088,0.6852438489935266
pakistan,draw_278,Female,0.0,0.01917808,40.88088,0.3665505331100591
pakistan,draw_278,Male,0.0,0.01917808,40.88088,0.4443605460025794
ethiopia,draw_278,Female,0.0,0.01917808,40.99099,0.7537776191909935
ethiopia,draw_278,Male,0.0,0.01917808,40.99099,0.6926848904999416
nigeria,draw_278,Female,0.0,0.01917808,40.99099,0.7031270591717593
nigeria,draw_278,Male,0.0,0.01917808,40.99099,0.686327508814756
pakistan,draw_278,Female,0.0,0.01917808,40.99099,0.3676208738456062
pakistan,draw_278,Male,0.0,0.01917808,40.99099,0.4454262409910042
ethiopia,draw_278,Female,0.0,0.01917808,41.1011,0.7548352172276414
ethiopia,draw_278,Male,0.0,0.01917808,41.1011,0.6937210174395778
