outcome,draw,exposure,sex_of_child,age_group_id,location,value
neonatal_sepsis,draw_249,40.0,Female,2,ethiopia,9.15086821142074
neonatal_sepsis,draw_249,40.0,Male,2,ethiopia,7.889713659638937
neonatal_sepsis,draw_249,40.0,Female,3,ethiopia,12.085716815905046
neonatal_sepsis,draw_249,40.0,Male,3,ethiopia,11.029828784460747
neonatal_sepsis,draw_249,40.11011,Female,2,ethiopia,9.166755909313578
neonatal_sepsis,draw_249,40.11011,Male,2,ethiopia,7.905749712848233
neonatal_sepsis,draw_249,40.11011,Female,3,ethiopia,12.095904667799415
neonatal_sepsis,draw_249,40.11011,Male,3,ethiopia,11.04217890582728
neonatal_sepsis,draw_249,40.22022,Female,2,ethiopia,9.182595187219642
neonatal_sepsis,draw_249,40.22022,Male,2,ethiopia,7.9217575913480465
neonatal_sepsis,draw_249,40.22022,Female,3,ethiopia,12.106026044609639
neonatal_sepsis,draw_249,40.22022,Male,3,ethiopia,11.05446750844408
neonatal_sepsis,draw_249,40.33033,Female,2,ethiopia,9.198388950274726
neonatal_sepsis,draw_249,40.33033,Male,2,ethiopia,7.9377379243515165
neonatal_sepsis,draw_249,40.33033,Female,3,ethiopia,12.116068426649443
neonatal_sepsis,draw_249,40.33033,Male,3,ethiopia,11.066691777306172
neonatal_sepsis,draw_249,40.44044,Female,2,ethiopia,9.214138613562168
neonatal_sepsis,draw_249,40.44044,Male,2,ethiopia,7.953687585539435
neonatal_sepsis,draw_249,40.44044,Female,3,ethiopia,12.126028050687319
neonatal_sepsis,draw_249,40.44044,Male,3,ethiopia,11.078849013343206
neonatal_sepsis,draw_249,40.55055,Female,2,ethiopia,9.22983857957275
neonatal_sepsis,draw_249,40.55055,Male,2,ethiopia,7.969597868890367
neonatal_sepsis,draw_249,40.55055,Female,3,ethiopia,12.13590835786793
neonatal_sepsis,draw_249,40.55055,Male,3,ethiopia,11.090929654731395
neonatal_sepsis,draw_249,40.66066,Female,2,ethiopia,9.245501586862517
neonatal_sepsis,draw_249,40.66066,Male,2,ethiopia,7.985463924635405
neonatal_sepsis,draw_249,40.66066,Female,3,ethiopia,12.145704325957226
neonatal_sepsis,draw_249,40.66066,Male,3,ethiopia,11.102931440388316
neonatal_sepsis,draw_249,40.77077,Female,2,ethiopia,9.261112949073047
neonatal_sepsis,draw_249,40.77077,Male,2,ethiopia,8.001294371835979
neonatal_sepsis,draw_249,40.77077,Female,3,ethiopia,12.155422565475508
neonatal_sepsis,draw_249,40.77077,Male,3,ethiopia,11.114863482157158
neonatal_sepsis,draw_249,40.88088,Female,2,ethiopia,9.276670449477544
neonatal_sepsis,draw_249,40.88088,Male,2,ethiopia,8.017088602253711
neonatal_sepsis,draw_249,40.88088,Female,3,ethiopia,12.165052605256424
neonatal_sepsis,draw_249,40.88088,Male,3,ethiopia,11.126729136721668
neonatal_sepsis,draw_249,40.99099,Female,2,ethiopia,9.292164000823941
neonatal_sepsis,draw_249,40.99099,Male,2,ethiopia,8.032854280152907
neonatal_sepsis,draw_249,40.99099,Female,3,ethiopia,12.174590374417111
neonatal_sepsis,draw_249,40.99099,Male,3,ethiopia,11.1385291828016
neonatal_sepsis,draw_249,41.1011,Female,2,ethiopia,9.3075958891653
neonatal_sepsis,draw_249,41.1011,Male,2,ethiopia,8.048577996289094
neonatal_sepsis,draw_249,41.1011,Female,3,ethiopia,12.18403529262138
neonatal_sepsis,draw_249,41.1011,Male,3,ethiopia,11.1502513926185
neonatal_sepsis,draw_249,41.21121,Female,2,ethiopia,9.322963422125094
neonatal_sepsis,draw_249,41.21121,Male,2,ethiopia,8.064266616844353
neonatal_sepsis,draw_249,41.21121,Female,3,ethiopia,12.193382495474552
neonatal_sepsis,draw_249,41.21121,Male,3,ethiopia,11.161902539493585
neonatal_sepsis,draw_249,41.32132,Female,2,ethiopia,9.338267749083007
neonatal_sepsis,draw_249,41.32132,Male,2,ethiopia,8.079917912969842
neonatal_sepsis,draw_249,41.32132,Female,3,ethiopia,12.202638323685154
neonatal_sepsis,draw_249,41.32132,Male,3,ethiopia,11.1734820320275
neonatal_sepsis,draw_249,41.43143,Female,2,ethiopia,9.35351912823569
neonatal_sepsis,draw_249,41.43143,Male,2,ethiopia,8.09553293400384
neonatal_sepsis,draw_249,41.43143,Female,3,ethiopia,12.211807371096185
neonatal_sepsis,draw_249,41.43143,Male,3,ethiopia,11.184986790539645
neonatal_sepsis,draw_249,41.54154,Female,2,ethiopia,9.368724821905012
neonatal_sepsis,draw_249,41.54154,Male,2,ethiopia,8.11110724717207
neonatal_sepsis,draw_249,41.54154,Female,3,ethiopia,12.220898356989432
neonatal_sepsis,draw_249,41.54154,Male,3,ethiopia,11.196414126388687
neonatal_sepsis,draw_249,41.65165,Female,2,ethiopia,9.383875621606874
neonatal_sepsis,draw_249,41.65165,Male,2,ethiopia,8.126649633075651
neonatal_sepsis,draw_249,41.65165,Female,3,ethiopia,12.229911465528268
neonatal_sepsis,draw_249,41.65165,Male,3,ethiopia,11.207771170406145
neonatal_sepsis,draw_249,41.76176,Female,2,ethiopia,9.398971109382822
neonatal_sepsis,draw_249,41.76176,Male,2,ethiopia,8.142144909090458
neonatal_sepsis,draw_249,41.76176,Female,3,ethiopia,12.238830848788291
neonatal_sepsis,draw_249,41.76176,Male,3,ethiopia,11.219045862121561
neonatal_sepsis,draw_249,41.87187,Female,2,ethiopia,9.413998581069924
neonatal_sepsis,draw_249,41.87187,Male,2,ethiopia,8.15759471301865
