outcome,draw,exposure,sex_of_child,age_group_id,location,value
neonatal_sepsis,draw_127,40.0,Female,2,ethiopia,1.5555377638741716
neonatal_sepsis,draw_127,40.0,Male,2,ethiopia,1.40123818568527
neonatal_sepsis,draw_127,40.0,Female,3,ethiopia,1.7599764056986735
neonatal_sepsis,draw_127,40.0,Male,3,ethiopia,1.6826670947636844
neonatal_sepsis,draw_127,40.0,Female,2,nigeria,1.4199336600423984
neonatal_sepsis,draw_127,40.0,Male,2,nigeria,1.4053324470073054
neonatal_sepsis,draw_127,40.0,Female,3,nigeria,1.6581849493965906
neonatal_sepsis,draw_127,40.0,Male,3,nigeria,1.671020076396666
neonatal_sepsis,draw_127,40.0,Female,2,pakistan,0.5673798195651658
neonatal_sepsis,draw_127,40.0,Male,2,pakistan,0.7615415038053455
neonatal_sepsis,draw_127,40.0,Female,3,pakistan,0.8932954432072252
neonatal_sepsis,draw_127,40.0,Male,3,pakistan,1.0890130203974657
neonatal_sepsis,draw_127,40.11011,Female,2,ethiopia,1.5576115874474397
neonatal_sepsis,draw_127,40.11011,Male,2,ethiopia,1.4033606573546804
neonatal_sepsis,draw_127,40.11011,Female,3,ethiopia,1.7614455346879772
neonatal_sepsis,draw_127,40.11011,Male,3,ethiopia,1.6842864266675301
neonatal_sepsis,draw_127,40.11011,Female,2,nigeria,1.4220845980524757
neonatal_sepsis,draw_127,40.11011,Male,2,nigeria,1.407268031556875
neonatal_sepsis,draw_127,40.11011,Female,3,nigeria,1.659770084562674
neonatal_sepsis,draw_127,40.11011,Male,3,nigeria,1.6724506169388917
neonatal_sepsis,draw_127,40.11011,Female,2,pakistan,0.5693229140636475
neonatal_sepsis,draw_127,40.11011,Male,2,pakistan,0.7637824224187809
neonatal_sepsis,draw_127,40.11011,Female,3,pakistan,0.8953254131585551
neonatal_sepsis,draw_127,40.11011,Male,3,pakistan,1.0911951066484582
neonatal_sepsis,draw_127,40.22022,Female,2,ethiopia,1.5596824483844363
neonatal_sepsis,draw_127,40.22022,Male,2,ethiopia,1.4054825945313565
neonatal_sepsis,draw_127,40.22022,Female,3,ethiopia,1.762911107083177
neonatal_sepsis,draw_127,40.22022,Male,3,ethiopia,1.6859033071938594
neonatal_sepsis,draw_127,40.22022,Female,2,nigeria,1.4242340652930308
neonatal_sepsis,draw_127,40.22022,Male,2,nigeria,1.409202731270891
neonatal_sepsis,draw_127,40.22022,Female,3,nigeria,1.6613526365124895
neonatal_sepsis,draw_127,40.22022,Male,3,nigeria,1.673878438735251
neonatal_sepsis,draw_127,40.22022,Female,2,pakistan,0.5712725960995483
neonatal_sepsis,draw_127,40.22022,Male,2,pakistan,0.7660282477555594
neonatal_sepsis,draw_127,40.22022,Female,3,pakistan,0.8973587156384583
neonatal_sepsis,draw_127,40.22022,Male,3,pakistan,1.093379067733426
neonatal_sepsis,draw_127,40.33033,Female,2,ethiopia,1.5617505538335479
neonatal_sepsis,draw_127,40.33033,Male,2,ethiopia,1.4076031324044571
neonatal_sepsis,draw_127,40.33033,Female,3,ethiopia,1.7643734664498298
neonatal_sepsis,draw_127,40.33033,Male,3,ethiopia,1.6875173039331077
neonatal_sepsis,draw_127,40.33033,Female,2,nigeria,1.4263818146484224
neonatal_sepsis,draw_127,40.33033,Male,2,nigeria,1.4111358081824612
neonatal_sepsis,draw_127,40.33033,Female,3,nigeria,1.66293240667718
neonatal_sepsis,draw_127,40.33033,Male,3,nigeria,1.675303218715105
neonatal_sepsis,draw_127,40.33033,Female,2,pakistan,0.5732287160470069
neonatal_sepsis,draw_127,40.33033,Male,2,pakistan,0.7682785018892156
neonatal_sepsis,draw_127,40.33033,Female,3,pakistan,0.8993949438536903
neonatal_sepsis,draw_127,40.33033,Male,3,pakistan,1.0955647377097566
neonatal_sepsis,draw_127,40.44044,Female,2,ethiopia,1.5638152015122775
neonatal_sepsis,draw_127,40.44044,Male,2,ethiopia,1.4097230173806383
neonatal_sepsis,draw_127,40.44044,Female,3,ethiopia,1.7658322018296682
neonatal_sepsis,draw_127,40.44044,Male,3,ethiopia,1.6891286009572621
neonatal_sepsis,draw_127,40.44044,Female,2,nigeria,1.4285276612895716
neonatal_sepsis,draw_127,40.44044,Male,2,nigeria,1.4130667195562612
neonatal_sepsis,draw_127,40.44044,Female,3,nigeria,1.664509377048775
neonatal_sepsis,draw_127,40.44044,Male,3,nigeria,1.676724665685383
neonatal_sepsis,draw_127,40.44044,Female,2,pakistan,0.5751907594208369
neonatal_sepsis,draw_127,40.44044,Male,2,pakistan,0.7705329749755528
neonatal_sepsis,draw_127,40.44044,Female,3,pakistan,0.9014338712345504
neonatal_sepsis,draw_127,40.44044,Male,3,pakistan,1.0977521481950485
neonatal_sepsis,draw_127,40.55055,Female,2,ethiopia,1.5658762007288596
neonatal_sepsis,draw_127,40.55055,Male,2,ethiopia,1.4118414632136698
neonatal_sepsis,draw_127,40.55055,Female,3,ethiopia,1.7672871791016314
neonatal_sepsis,draw_127,40.55055,Male,3,ethiopia,1.6907368046033613
neonatal_sepsis,draw_127,40.55055,Female,2,nigeria,1.4306712761342673
neonatal_sepsis,draw_127,40.55055,Male,2,nigeria,1.4149955586031384
neonatal_sepsis,draw_127,40.55055,Female,3,nigeria,1.6660832330778486
neonatal_sepsis,draw_127,40.55055,Male,3,nigeria,1.6781428218030143
neonatal_sepsis,draw_127,40.55055,Female,2,pakistan,0.5771591506034657
neonatal_sepsis,draw_127,40.55055,Male,2,pakistan,0.7727919531558589
neonatal_sepsis,draw_127,40.55055,Female,3,pakistan,0.9034758430827615
neonatal_sepsis,draw_127,40.55055,Male,3,pakistan,1.0999412234207464
neonatal_sepsis,draw_127,40.66066,Female,2,ethiopia,1.5679338487721635
neonatal_sepsis,draw_127,40.66066,Male,2,ethiopia,1.4139585285826122
neonatal_sepsis,draw_127,40.66066,Female,3,ethiopia,1.7687380429291917
neonatal_sepsis,draw_127,40.66066,Male,3,ethiopia,1.6923416447718973
neonatal_sepsis,draw_127,40.66066,Female,2,nigeria,1.4328123320559571
neonatal_sepsis,draw_127,40.66066,Male,2,nigeria,1.4169228839660286
neonatal_sepsis,draw_127,40.66066,Female,3,nigeria,1.6676534530198814
neonatal_sepsis,draw_127,40.66066,Male,3,nigeria,1.679557803056428
neonatal_sepsis,draw_127,40.66066,Female,2,pakistan,0.5791335073954976
neonatal_sepsis,draw_127,40.66066,Male,2,pakistan,0.775055500757134
neonatal_sepsis,draw_127,40.66066,Female,3,pakistan,0.9055205131167013
neonatal_sepsis,draw_127,40.66066,Male,3,pakistan,1.102131764172454
neonatal_sepsis,draw_127,40.77077,Female,2,ethiopia,1.5699870272198364
neonatal_sepsis,draw_127,40.77077,Male,2,ethiopia,1.4160730407460456
neonatal_sepsis,draw_127,40.77077,Female,3,ethiopia,1.770183996139497
neonatal_sepsis,draw_127,40.77077,Male,3,ethiopia,1.6939425868424198
neonatal_sepsis,draw_127,40.77077,Female,2,nigeria,1.4349506227037976
neonatal_sepsis,draw_127,40.77077,Male,2,nigeria,1.4188468785724873
neonatal_sepsis,draw_127,40.77077,Female,3,nigeria,1.6692200171130547
neonatal_sepsis,draw_127,40.77077,Male,3,nigeria,1.6809686074612387
neonatal_sepsis,draw_127,40.77077,Female,2,pakistan,0.5811137288823957
neonatal_sepsis,draw_127,40.77077,Male,2,pakistan,0.7773232627133229
neonatal_sepsis,draw_127,40.77077,Female,3,pakistan,0.90756780232916
neonatal_sepsis,draw_127,40.77077,Male,3,pakistan,1.1043236748072447
neonatal_sepsis,draw_127,40.88088,Female,2,ethiopia,1.5720367696868487
neonatal_sepsis,draw_127,40.88088,Male,2,ethiopia,1.418186789620051
neonatal_sepsis,draw_127,40.88088,Female,3,ethiopia,1.7716259315183573
neonatal_sepsis,draw_127,40.88088,Male,3,ethiopia,1.695540650795739
neonatal_sepsis,draw_127,40.88088,Female,2,nigeria,1.4370869413670957
neonatal_sepsis,draw_127,40.88088,Male,2,nigeria,1.420769281508575
neonatal_sepsis,draw_127,40.88088,Female,3,nigeria,1.6707833498668028
neonatal_sepsis,draw_127,40.88088,Male,3,nigeria,1.6823761415034213
neonatal_sepsis,draw_127,40.88088,Female,2,pakistan,0.5831002977724479
neonatal_sepsis,draw_127,40.88088,Male,2,pakistan,0.7795957013072615
neonatal_sepsis,draw_127,40.88088,Female,3,pakistan,0.9096178352794603
neonatal_sepsis,draw_127,40.88088,Male,3,pakistan,1.1065171072627196
neonatal_sepsis,draw_127,40.99099,Female,2,ethiopia,1.5740834836602804
