location,draw,sex,age_start,age_end,parameter,value
ethiopia,draw_114,Female,0.0,0.01917808,40.0,1.4806215402431826
ethiopia,draw_114,Male,0.0,0.01917808,40.0,1.322343016060681
ethiopia,draw_114,Female,0.01917808,0.07671233,40.0,1.6720502641744752
ethiopia,draw_114,Male,0.01917808,0.07671233,40.0,1.607339103038222
nigeria,draw_114,Female,0.0,0.01917808,40.0,1.3674574360853557
nigeria,draw_114,Male,0.0,0.01917808,40.0,1.3779777739293286
nigeria,draw_114,Female,0.01917808,0.07671233,40.0,1.5779939514622223
nigeria,draw_114,Male,0.01917808,0.07671233,40.0,1.6457999477439162
pakistan,draw_114,Female,0.0,0.01917808,40.0,0.6418883317840149
pakistan,draw_114,Male,0.0,0.01917808,40.0,0.7388230713785178
pakistan,draw_114,Female,0.01917808,0.07671233,40.0,0.9347258902837151
pakistan,draw_114,Male,0.01917808,0.07671233,40.0,1.0745313116756319
ethiopia,draw_114,Female,0.0,0.01917808,40.11011,1.4824237566124536
ethiopia,draw_114,Male,0.0,0.01917808,40.11011,1.3244662591968508
ethiopia,draw_114,Female,0.01917808,0.07671233,40.11011,1.6733250227688392
ethiopia,draw_114,Male,0.01917808,0.07671233,40.11011,1.6089440799081385
nigeria,draw_114,Female,0.0,0.01917808,40.11011,1.3694074431895857
nigeria,draw_114,Male,0.0,0.01917808,40.11011,1.3798359650635275
nigeria,draw_114,Female,0.01917808,0.07671233,40.11011,1.5794228374050048
nigeria,draw_114,Male,0.01917808,0.07671233,40.11011,1.6471484634535805
pakistan,draw_114,Female,0.0,0.01917808,40.11011,0.6439995281973927
pakistan,draw_114,Male,0.0,0.01917808,40.11011,0.7410908706820504
pakistan,draw_114,Female,0.01917808,0.07671233,40.11011,0.9367894996901617
pakistan,draw_114,Male,0.01917808,0.07671233,40.11011,1.0766911985833088
ethiopia,draw_114,Female,0.0,0.01917808,40.22022,1.4842225364870307
ethiopia,draw_114,Male,0.0,0.01917808,40.22022,1.326588104484893
ethiopia,draw_114,Female,0.01917808,0.07671233,40.22022,1.674595982860729
ethiopia,draw_114,Male,0.01917808,0.07671233,40.22022,1.6105463299630585
nigeria,draw_114,Female,0.0,0.01917808,40.22022,1.3713558511257102
nigeria,draw_114,Male,0.0,0.01917808,40.22022,1.381691895927103
nigeria,draw_114,Female,0.01917808,0.07671233,40.22022,1.5808492269116676
nigeria,draw_114,Male,0.01917808,0.07671233,40.22022,1.6484936063283926
pakistan,draw_114,Female,0.0,0.01917808,40.22022,0.6461171269894771
pakistan,draw_114,Male,0.0,0.01917808,40.22022,0.7433657241373538
pakistan,draw_114,Female,0.01917808,0.07671233,40.22022,0.9388562179462429
pakistan,draw_114,Male,0.01917808,0.07671233,40.22022,1.0788540847325507
ethiopia,draw_114,Female,0.0,0.01917808,40.33033,1.4860193600369092
ethiopia,draw_114,Male,0.0,0.01917808,40.33033,1.3287089139359538
ethiopia,draw_114,Female,0.01917808,0.07671233,40.33033,1.675864245139165
ethiopia,draw_114,Male,0.01917808,0.07671233,40.33033,1.6121460944356418
nigeria,draw_114,Female,0.0,0.01917808,40.33033,1.3733013926347724
nigeria,draw_114,Male,0.0,0.01917808,40.33033,1.3835462176662285
nigeria,draw_114,Female,0.01917808,0.07671233,40.33033,1.5822723210412009
nigeria,draw_114,Male,0.01917808,0.07671233,40.33033,1.649835935715968
pakistan,draw_114,Female,0.0,0.01917808,40.33033,0.6482407268511263
pakistan,draw_114,Male,0.0,0.01917808,40.33033,0.745647317021785
pakistan,draw_114,Female,0.01917808,0.07671233,40.33033,0.9409258747038737
pakistan,draw_114,Male,0.01917808,0.07671233,40.33033,1.081019539983833
ethiopia,draw_114,Female,0.0,0.01917808,40.44044,1.4878139143954372
ethiopia,draw_114,Male,0.0,0.01917808,40.44044,1.3308290126621638
ethiopia,draw_114,Female,0.01917808,0.07671233,40.44044,1.677129545428749
ethiopia,draw_114,Male,0.01917808,0.07671233,40.44044,1.6137433778833525
nigeria,draw_114,Female,0.0,0.01917808,40.44044,1.3752456863209968
nigeria,draw_114,Male,0.0,0.01917808,40.44044,1.3853982681460983
nigeria,draw_114,Female,0.01917808,0.07671233,40.44044,1.5836931788545567
nigeria,draw_114,Male,0.01917808,0.07671233,40.44044,1.6511749157045623
pakistan,draw_114,Female,0.0,0.01917808,40.44044,0.6503703694252412
pakistan,draw_114,Male,0.0,0.01917808,40.44044,0.7479344484866193
pakistan,draw_114,Female,0.01917808,0.07671233,40.44044,0.942998323828754
pakistan,draw_114,Male,0.01917808,0.07671233,40.44044,1.083186801996366
ethiopia,draw_114,Female,0.0,0.01917808,40.55055,1.4896058066238191
ethiopia,draw_114,Male,0.0,0.01917808,40.55055,1.3329477321714034
ethiopia,draw_114,Female,0.01917808,0.07671233,40.55055,1.6783916509253125
ethiopia,draw_114,Male,0.01917808,0.07671233,40.55055,1.615337775280599
nigeria,draw_114,Female,0.0,0.01917808,40.55055,1.3771879508421838
nigeria,draw_114,Male,0.0,0.01917808,40.55055,1.3872485387261324
nigeria,draw_114,Female,0.01917808,0.07671233,40.55055,1.5851110831906545
nigeria,draw_114,Male,0.01917808,0.07671233,40.55055,1.6525108509145099
pakistan,draw_114,Female,0.0,0.01917808,40.55055,0.6525062915648359
pakistan,draw_114,Male,0.0,0.01917808,40.55055,0.7502277772912221
pakistan,draw_114,Female,0.01917808,0.07671233,40.55055,0.9450734854953917
pakistan,draw_114,Male,0.01917808,0.07671233,40.55055,1.0853562126677239
ethiopia,draw_114,Female,0.0,0.01917808,40.66066,1.4913939418557114
ethiopia,draw_114,Male,0.0,0.01917808,40.66066,1.3350646308200633
ethiopia,draw_114,Female,0.01917808,0.07671233,40.66066,1.6796496212173246
ethiopia,draw_114,Male,0.01917808,0.07671233,40.66066,1.6169290013371043
nigeria,draw_114,Female,0.0,0.01917808,40.66066,1.3791285980818246
nigeria,draw_114,Male,0.0,0.01917808,40.66066,1.3890961039973564
nigeria,draw_114,Female,0.01917808,0.07671233,40.66066,1.5865261123363639
nigeria,draw_114,Male,0.01917808,0.07671233,40.66066,1.6538430826302053
pakistan,draw_114,Female,0.0,0.01917808,40.66066,0.6546481120775639
pakistan,draw_114,Male,0.0,0.01917808,40.66066,0.7525271690412467
pakistan,draw_114,Female,0.01917808,0.07671233,40.66066,0.9471510927627543
pakistan,draw_114,Male,0.01917808,0.07671233,40.66066,1.0875277045657898
ethiopia,draw_114,Female,0.0,0.01917808,40.77077,1.4931798712024569
ethiopia,draw_114,Male,0.0,0.01917808,40.77077,1.3371795492583736
ethiopia,draw_114,Female,0.01917808,0.07671233,40.77077,1.680904476896215
ethiopia,draw_114,Male,0.01917808,0.07671233,40.77077,1.6185165547684859
nigeria,draw_114,Female,0.0,0.01917808,40.77077,1.3810665034270235
nigeria,draw_114,Male,0.0,0.01917808,40.77077,1.3909412844110174
nigeria,draw_114,Female,0.01917808,0.07671233,40.77077,1.587937504376074
