location,draw,sex,age_start,age_end,parameter,value
pakistan,draw_71,Male,0.0,0.01917808,40.44044,0.6110090330046466
pakistan,draw_71,Female,0.01917808,0.07671233,40.44044,0.7343794717491601
pakistan,draw_71,Male,0.01917808,0.07671233,40.44044,0.8779122091626189
ethiopia,draw_71,Female,0.0,0.01917808,40.55055,1.1312059662556988
ethiopia,draw_71,Male,0.0,0.01917808,40.55055,1.002256031227467
ethiopia,draw_71,Female,0.01917808,0.07671233,40.55055,1.2987408448930888
ethiopia,draw_71,Male,0.01917808,0.07671233,40.55055,1.231599637313021
nigeria,draw_71,Female,0.0,0.01917808,40.55055,1.0411996839026765
nigeria,draw_71,Male,0.0,0.01917808,40.55055,1.0300732043076828
nigeria,draw_71,Female,0.01917808,0.07671233,40.55055,1.2211909635431946
nigeria,draw_71,Male,0.01917808,0.07671233,40.55055,1.2437431191513018
pakistan,draw_71,Female,0.0,0.01917808,40.55055,0.482578134078589
pakistan,draw_71,Male,0.0,0.01917808,40.55055,0.6127279510775927
pakistan,draw_71,Female,0.01917808,0.07671233,40.55055,0.7359616414251577
pakistan,draw_71,Male,0.01917808,0.07671233,40.55055,0.8795154909384958
ethiopia,draw_71,Female,0.0,0.01917808,40.66066,1.1330318944192725
ethiopia,draw_71,Male,0.0,0.01917808,40.66066,1.0037571032047385
ethiopia,draw_71,Female,0.01917808,0.07671233,40.66066,1.3001088978903317
ethiopia,draw_71,Male,0.01917808,0.07671233,40.66066,1.232753653614071
nigeria,draw_71,Female,0.0,0.01917808,40.66066,1.0426533818780126
nigeria,draw_71,Male,0.0,0.01917808,40.66066,1.031450303511628
nigeria,draw_71,Female,0.01917808,0.07671233,40.66066,1.2222900616065655
nigeria,draw_71,Male,0.01917808,0.07671233,40.66066,1.2447681178926382
pakistan,draw_71,Female,0.0,0.01917808,40.66066,0.484143466269072
pakistan,draw_71,Male,0.0,0.01917808,40.66066,0.6144497438352783
pakistan,draw_71,Female,0.01917808,0.07671233,40.66066,0.7375460058928989
pakistan,draw_71,Male,0.01917808,0.07671233,40.66066,0.8811193070691508
ethiopia,draw_71,Female,0.0,0.01917808,40.77077,1.134857031798821
ethiopia,draw_71,Male,0.0,0.01917808,40.77077,1.0052581308801585
ethiopia,draw_71,Female,0.01917808,0.07671233,40.77077,1.3014755034762064
ethiopia,draw_71,Male,0.01917808,0.07671233,40.77077,1.233906296543517
nigeria,draw_71,Female,0.0,0.01917808,40.77077,1.0441059264441277
nigeria,draw_71,Male,0.0,0.01917808,40.77077,1.0328266081903181
nigeria,draw_71,Female,0.01917808,0.07671233,40.77077,1.2233873254519572
nigeria,draw_71,Male,0.01917808,0.07671233,40.77077,1.2457913900237012
pakistan,draw_71,Female,0.0,0.01917808,40.77077,0.4857136464696797
pakistan,draw_71,Male,0.0,0.01917808,40.77077,0.6161744982537795
pakistan,draw_71,Female,0.01917808,0.07671233,40.77077,0.739132682102728
pakistan,draw_71,Male,0.01917808,0.07671233,40.77077,0.8827236359496711
ethiopia,draw_71,Female,0.0,0.01917808,40.88088,1.1366813875566624
ethiopia,draw_71,Male,0.0,0.01917808,40.88088,1.0067579890908758
ethiopia,draw_71,Female,0.01917808,0.07671233,40.88088,1.3028405922789605
ethiopia,draw_71,Male,0.01917808,0.07671233,40.88088,1.2350570571600763
nigeria,draw_71,Female,0.0,0.01917808,40.88088,1.0455575241731117
nigeria,draw_71,Male,0.0,0.01917808,40.88088,1.0342022374896245
nigeria,draw_71,Female,0.01917808,0.07671233,40.88088,1.2244828649227286
nigeria,draw_71,Male,0.01917808,0.07671233,40.88088,1.2468130400708246
pakistan,draw_71,Female,0.0,0.01917808,40.88088,0.48728880371151384
pakistan,draw_71,Male,0.0,0.01917808,40.88088,0.6179020749044614
pakistan,draw_71,Female,0.01917808,0.07671233,40.88088,0.7407218036298937
pakistan,draw_71,Male,0.01917808,0.07671233,40.88088,0.8843284346461852
ethiopia,draw_71,Female,0.0,0.01917808,40.99099,1.1385045019026845
ethiopia,draw_71,Male,0.0,0.01917808,40.99099,1.008257367075925
ethiopia,draw_71,Female,0.01917808,0.07671233,40.99099,1.3042036676578646
ethiopia,draw_71,Male,0.01917808,0.07671233,40.99099,1.236206125216142
nigeria,draw_71,Female,0.0,0.01917808,40.99099,1.0470080871080543
nigeria,draw_71,Male,0.0,0.01917808,40.99099,1.0355773150418752
nigeria,draw_71,Female,0.01917808,0.07671233,40.99099,1.2255767800320412
nigeria,draw_71,Male,0.01917808,0.07671233,40.99099,1.2478330490658611
pakistan,draw_71,Female,0.0,0.01917808,40.99099,0.4888687580682962
pakistan,draw_71,Male,0.0,0.01917808,40.99099,0.6196325235536789
pakistan,draw_71,Female,0.01917808,0.07671233,40.99099,0.7423134009470581
pakistan,draw_71,Male,0.01917808,0.07671233,40.99099,0.8859338456713548
ethiopia,draw_71,Female,0.0,0.01917808,41.1011,1.140326722435655
ethiopia,draw_71,Male,0.0,0.01917808,41.1011,1.0097563781085659
ethiopia,draw_71,Female,0.01917808,0.07671233,41.1011,1.305565153446115
ethiopia,draw_71,Male,0.01917808,0.07671233,41.1011,1.2373536692462128
nigeria,draw_71,Female,0.0,0.01917808,41.1011,1.0484579349810954
nigeria,draw_71,Male,0.0,0.01917808,41.1011,1.0369515479681655
nigeria,draw_71,Female,0.01917808,0.07671233,41.1011,1.226669297903629
nigeria,draw_71,Male,0.01917808,0.07671233,41.1011,1.2488512644383052
pakistan,draw_71,Female,0.0,0.01917808,41.1011,0.49045349264310706
pakistan,draw_71,Male,0.0,0.01917808,41.1011,0.6213655959789558
pakistan,draw_71,Female,0.01917808,0.07671233,41.1011,0.7439072406101351
pakistan,draw_71,Male,0.01917808,0.07671233,41.1011,0.8875395366833159
ethiopia,draw_71,Female,0.0,0.01917808,41.21121,1.142147874614606
ethiopia,draw_71,Male,0.0,0.01917808,41.21121,1.0112547202129107
ethiopia,draw_71,Female,0.01917808,0.07671233,41.21121,1.306925033763041
ethiopia,draw_71,Male,0.01917808,0.07671233,41.21121,1.2384995749710368
nigeria,draw_71,Female,0.0,0.01917808,41.21121,1.0499065734568873
nigeria,draw_71,Male,0.0,0.01917808,41.21121,1.0383247640749844
nigeria,draw_71,Female,0.01917808,0.07671233,41.21121,1.2277597319539417
nigeria,draw_71,Male,0.01917808,0.07671233,41.21121,1.2498676606786419
pakistan,draw_71,Female,0.0,0.01917808,41.21121,0.49204284730825226
pakistan,draw_71,Male,0.0,0.01917808,41.21121,0.6231012773690577
pakistan,draw_71,Female,0.01917808,0.07671233,41.21121,0.7455034106356798
pakistan,draw_71,Male,0.01917808,0.07671233,41.21121,0.8891455598015258
ethiopia,draw_71,Female,0.0,0.01917808,41.32132,1.1439676451027831
ethiopia,draw_71,Male,0.0,0.01917808,41.32132,1.0127521771842078
ethiopia,draw_71,Female,0.01917808,0.07671233,41.32132,1.308282878006303
ethiopia,draw_71,Male,0.01917808,0.07671233,41.32132,1.2396436559405002
nigeria,draw_71,Female,0.0,0.01917808,41.32132,1.0513545908200386
nigeria,draw_71,Male,0.0,0.01917808,41.32132,1.0396971391550272
nigeria,draw_71,Female,0.01917808,0.07671233,41.32132,1.2288488550860452
nigeria,draw_71,Male,0.01917808,0.07671233,41.32132,1.2508823593775429
pakistan,draw_71,Female,0.0,0.01917808,41.32132,0.49363664382707884
pakistan,draw_71,Male,0.0,0.01917808,41.32132,0.6248396385054005
pakistan,draw_71,Female,0.01917808,0.07671233,41.32132,0.7471016733885621
pakistan,draw_71,Male,0.01917808,0.07671233,41.32132,0.8907518615774666
ethiopia,draw_71,Female,0.0,0.01917808,41.43143,1.1457865953686581
ethiopia,draw_71,Male,0.0,0.01917808,41.43143,1.0142489851210312
ethiopia,draw_71,Female,0.01917808,0.07671233,41.43143,1.3096392570051791
ethiopia,draw_71,Male,0.01917808,0.07671233,41.43143,1.2407859840341704
nigeria,draw_71,Female,0.0,0.01917808,41.43143,1.0528017899510251
nigeria,draw_71,Male,0.0,0.01917808,41.43143,1.041068629993771
nigeria,draw_71,Female,0.01917808,0.07671233,41.43143,1.229936597198701
nigeria,draw_71,Male,0.01917808,0.07671233,41.43143,1.2518953513695055
pakistan,draw_71,Female,0.0,0.01917808,41.43143,0.4952351473290516
pakistan,draw_71,Male,0.0,0.01917808,41.43143,0.6265807087765448
pakistan,draw_71,Female,0.01917808,0.07671233,41.43143,0.7487021271666529
pakistan,draw_71,Male,0.01917808,0.07671233,41.43143,0.8923585600593201
ethiopia,draw_71,Female,0.0,0.01917808,41.54154,1.1476042818751375
ethiopia,draw_71,Male,0.0,0.01917808,41.54154,1.0157452711310355
ethiopia,draw_71,Female,0.01917808,0.07671233,41.54154,1.3109935164999926
ethiopia,draw_71,Male,0.01917808,0.07671233,41.54154,1.2419267092216926
nigeria,draw_71,Female,0.0,0.01917808,41.54154,1.054247616830195
nigeria,draw_71,Male,0.0,0.01917808,41.54154,1.0424390117271398
nigeria,draw_71,Female,0.01917808,0.07671233,41.54154,1.2310223175189035
nigeria,draw_71,Male,0.01917808,0.07671233,41.54154,1.252906494489518
pakistan,draw_71,Female,0.0,0.01917808,41.54154,0.4968382303448343
pakistan,draw_71,Male,0.0,0.01917808,41.54154,0.6283247565866356
pakistan,draw_71,Female,0.01917808,0.07671233,41.54154,0.750304617448966
pakistan,draw_71,Male,0.01917808,0.07671233,41.54154,0.8939658851013806
ethiopia,draw_71,Female,0.0,0.01917808,41.65165,1.1494209791540608
ethiopia,draw_71,Male,0.0,0.01917808,41.65165,1.0172407859082846
ethiopia,draw_71,Female,0.01917808,0.07671233,41.65165,1.3123461397716099
ethiopia,draw_71,Male,0.01917808,0.07671233,41.65165,1.243065790469309
nigeria,draw_71,Female,0.0,0.01917808,41.65165,1.0556925768785208
nigeria,draw_71,Male,0.0,0.01917808,41.65165,1.043809095596923
nigeria,draw_71,Female,0.01917808,0.07671233,41.65165,1.232106543563059
nigeria,draw_71,Male,0.01917808,0.07671233,41.65165,1.2539161595844097
pakistan,draw_71,Female,0.0,0.01917808,41.65165,0.49844599689926794
pakistan,draw_71,Male,0.0,0.01917808,41.65165,0.6300714826252665
pakistan,draw_71,Female,0.01917808,0.07671233,41.65165,0.7519095179017676
pakistan,draw_71,Male,0.01917808,0.07671233,41.65165,0.8955735472756399
ethiopia,draw_71,Female,0.0,0.01917808,41.76176,1.1512363766102047
ethiopia,draw_71,Male,0.0,0.01917808,41.76176,1.0187358540869322
ethiopia,draw_71,Female,0.01917808,0.07671233,41.76176,1.3136963737421479
ethiopia,draw_71,Male,0.01917808,0.07671233,41.76176,1.244203177330131
nigeria,draw_71,Female,0.0,0.01917808,41.76176,1.057136336767717
nigeria,draw_71,Male,0.0,0.01917808,41.76176,1.045177213413234
nigeria,draw_71,Female,0.01917808,0.07671233,41.76176,1.2331886700587957
nigeria,draw_71,Male,0.01917808,0.07671233,41.76176,1.2549235011951614
pakistan,draw_71,Female,0.0,0.01917808,41.76176,0.5000585512625381
pakistan,draw_71,Male,0.0,0.01917808,41.76176,0.6318204620094168
pakistan,draw_71,Female,0.01917808,0.07671233,41.76176,0.7535166885852526
pakistan,draw_71,Male,0.01917808,0.07671233,41.76176,0.8971810123986054
ethiopia,draw_71,Female,0.0,0.01917808,41.87187,1.1530506282421502
ethiopia,draw_71,Male,0.0,0.01917808,41.87187,1.0202303543532454
ethiopia,draw_71,Female,0.01917808,0.07671233,41.87187,1.3150447871580262
ethiopia,draw_71,Male,0.01917808,0.07671233,41.87187,1.2453389565911075
nigeria,draw_71,Female,0.0,0.01917808,41.87187,1.0585793193518112
nigeria,draw_71,Male,0.0,0.01917808,41.87187,1.0465444542849784
nigeria,draw_71,Female,0.01917808,0.07671233,41.87187,1.2342694609024267
nigeria,draw_71,Male,0.01917808,0.07671233,41.87187,1.2559291226686635
pakistan,draw_71,Female,0.0,0.01917808,41.87187,0.5016761557794127
pakistan,draw_71,Male,0.0,0.01917808,41.87187,0.6335719401412054
pakistan,draw_71,Female,0.01917808,0.07671233,41.87187,0.7551260862975994
pakistan,draw_71,Male,0.01917808,0.07671233,41.87187,0.8987886317423349
ethiopia,draw_71,Female,0.0,0.01917808,41.98198,1.1548637088383882
ethiopia,draw_71,Male,0.0,0.01917808,41.98198,1.0217236616412866
ethiopia,draw_71,Female,0.01917808,0.07671233,41.98198,1.3163916029283569
ethiopia,draw_71,Male,0.01917808,0.07671233,41.98198,1.2464727084327636
nigeria,draw_71,Female,0.0,0.01917808,41.98198,1.0600210822542082
nigeria,draw_71,Male,0.0,0.01917808,41.98198,1.0479110364076627
nigeria,draw_71,Female,0.01917808,0.07671233,41.98198,1.235348308294438
nigeria,draw_71,Male,0.01917808,0.07671233,41.98198,1.2569330980628843
pakistan,draw_71,Female,0.0,0.01917808,41.98198,0.5032987646023042
pakistan,draw_71,Male,0.0,0.01917808,41.98198,0.6353259461616303
pakistan,draw_71,Female,0.01917808,0.07671233,41.98198,0.756737794976766
pakistan,draw_71,Male,0.01917808,0.07671233,41.98198,0.9003964232239907
ethiopia,draw_71,Female,0.0,0.01917808,42.09209,1.1566753590684007
ethiopia,draw_71,Male,0.0,0.01917808,42.09209,1.0232163315736595
ethiopia,draw_71,Female,0.01917808,0.07671233,42.09209,1.317736500876339
ethiopia,draw_71,Male,0.01917808,0.07671233,42.09209,1.2476046993238583
nigeria,draw_71,Female,0.0,0.01917808,42.09209,1.061461551848598
nigeria,draw_71,Male,0.0,0.01917808,42.09209,1.0495164149164706
nigeria,draw_71,Female,0.01917808,0.07671233,42.09209,1.2364250724002888
nigeria,draw_71,Male,0.01917808,0.07671233,42.09209,1.2581397187604024
pakistan,draw_71,Female,0.0,0.01917808,42.09209,0.5049261563743875
pakistan,draw_71,Male,0.0,0.01917808,42.09209,0.6370828607368931
pakistan,draw_71,Female,0.01917808,0.07671233,42.09209,0.7583517176534877
pakistan,draw_71,Male,0.01917808,0.07671233,42.09209,0.9020047344227424
ethiopia,draw_71,Female,0.0,0.01917808,42.2022,1.1584855327882926
ethiopia,draw_71,Male,0.0,0.01917808,42.2022,1.02476730324239
ethiopia,draw_71,Female,0.01917808,0.07671233,42.2022,1.3190795424128912
ethiopia,draw_71,Male,0.01917808,0.07671233,42.2022,1.2487862477440768
nigeria,draw_71,Female,0.0,0.01917808,42.2022,1.0629012265389859
nigeria,draw_71,Male,0.0,0.01917808,42.2022,1.0513283489275984
nigeria,draw_71,Female,0.01917808,0.07671233,42.2022,1.2375003652897676
nigeria,draw_71,Male,0.01917808,0.07671233,42.2022,1.259521201595447
pakistan,draw_71,Female,0.0,0.01917808,42.2022,0.5065583255609974
pakistan,draw_71,Male,0.0,0.01917808,42.2022,0.6388423663086802
pakistan,draw_71,Female,0.01917808,0.07671233,42.2022,0.7599677870791459
pakistan,draw_71,Male,0.01917808,0.07671233,42.2022,0.9036132824910684
ethiopia,draw_71,Female,0.0,0.01917808,42.31231,1.1602946234020723
ethiopia,draw_71,Male,0.0,0.01917808,42.31231,1.026545069495241
ethiopia,draw_71,Female,0.01917808,0.07671233,42.31231,1.320420746163537
ethiopia,draw_71,Male,0.01917808,0.07671233,42.31231,1.250164344969442
nigeria,draw_71,Female,0.0,0.01917808,42.31231,1.0643393979354914
nigeria,draw_71,Male,0.0,0.01917808,42.31231,1.053139933998851
nigeria,draw_71,Female,0.01917808,0.07671233,42.31231,1.2385734502615988
nigeria,draw_71,Male,0.01917808,0.07671233,42.31231,1.2609011684915161
pakistan,draw_71,Female,0.0,0.01917808,42.31231,0.5081951429892247
pakistan,draw_71,Male,0.0,0.01917808,42.31231,0.6406045265914775
pakistan,draw_71,Female,0.01917808,0.07671233,42.31231,0.7615859905324089
pakistan,draw_71,Male,0.01917808,0.07671233,42.31231,0.9052221042103858
ethiopia,draw_71,Female,0.0,0.01917808,42.42242,1.162102156291518
ethiopia,draw_71,Male,0.0,0.01917808,42.42242,1.0283221289810154
ethiopia,draw_71,Female,0.01917808,0.07671233,42.42242,1.3217600205067384
ethiopia,draw_71,Male,0.01917808,0.07671233,42.42242,1.2515405335939127
nigeria,draw_71,Female,0.0,0.01917808,42.42242,1.0657763428613807
nigeria,draw_71,Male,0.0,0.01917808,42.42242,1.0549504999694639
nigeria,draw_71,Female,0.01917808,0.07671233,42.42242,1.239644541943777
nigeria,draw_71,Male,0.01917808,0.07671233,42.42242,1.262279169775827
pakistan,draw_71,Female,0.0,0.01917808,42.42242,0.5098367060885061
pakistan,draw_71,Male,0.0,0.01917808,42.42242,0.6423690468644712
pakistan,draw_71,Female,0.01917808,0.07671233,42.42242,0.7632063789965736
pakistan,draw_71,Male,0.01917808,0.07671233,42.42242,0.9068308366904825
ethiopia,draw_71,Female,0.0,0.01917808,42.53253,1.163907940384836
ethiopia,draw_71,Male,0.0,0.01917808,42.53253,1.0300978944375454
ethiopia,draw_71,Female,0.01917808,0.07671233,42.53253,1.3230970447285544
ethiopia,draw_71,Male,0.01917808,0.07671233,42.53253,1.2529144209961935
nigeria,draw_71,Female,0.0,0.01917808,42.53253,1.067211708478039
nigeria,draw_71,Male,0.0,0.01917808,42.53253,1.0567602173318356
nigeria,draw_71,Female,0.01917808,0.07671233,42.53253,1.2407132739932034
nigeria,draw_71,Male,0.01917808,0.07671233,42.53253,1.2636550653065157
pakistan,draw_71,Female,0.0,0.01917808,42.53253,0.511483007662869
pakistan,draw_71,Male,0.0,0.01917808,42.53253,0.6441362574636729
pakistan,draw_71,Female,0.01917808,0.07671233,42.53253,0.7648287500586326
pakistan,draw_71,Male,0.01917808,0.07671233,42.53253,0.9084397359720896
ethiopia,draw_71,Female,0.0,0.01917808,42.64264,1.165711933666323
ethiopia,draw_71,Male,0.0,0.01917808,42.64264,1.0318730305085255
ethiopia,draw_71,Female,0.01917808,0.07671233,42.64264,1.3244314922144185
ethiopia,draw_71,Male,0.01917808,0.07671233,42.64264,1.2542862102223682
nigeria,draw_71,Female,0.0,0.01917808,42.64264,1.0686461230325113
nigeria,draw_71,Male,0.0,0.01917808,42.64264,1.058568584347253
nigeria,draw_71,Female,0.01917808,0.07671233,42.64264,1.2417802301740175
nigeria,draw_71,Male,0.01917808,0.07671233,42.64264,1.2650286485462847
pakistan,draw_71,Female,0.0,0.01917808,42.64264,0.513133955069204
pakistan,draw_71,Male,0.0,0.01917808,42.64264,0.6459058349435638
pakistan,draw_71,Female,0.01917808,0.07671233,42.64264,0.7664531258609237
pakistan,draw_71,Male,0.01917808,0.07671233,42.64264,0.9100486401987911
ethiopia,draw_71,Female,0.0,0.01917808,42.75275,1.1675141830769975
ethiopia,draw_71,Male,0.0,0.01917808,42.75275,1.0336470028170652
ethiopia,draw_71,Female,0.01917808,0.07671233,42.75275,1.3257634178147695
ethiopia,draw_71,Male,0.01917808,0.07671233,42.75275,1.2556556213209396
nigeria,draw_71,Female,0.0,0.01917808,42.75275,1.0700788423022645
nigeria,draw_71,Male,0.0,0.01917808,42.75275,1.0603763305706069
nigeria,draw_71,Female,0.01917808,0.07671233,42.75275,1.24284486474418
nigeria,draw_71,Male,0.01917808,0.07671233,42.75275,1.2664002769408562
pakistan,draw_71,Female,0.0,0.01917808,42.75275,0.514789397243883
pakistan,draw_71,Male,0.0,0.01917808,42.75275,0.6476778238631276
pakistan,draw_71,Female,0.01917808,0.07671233,42.75275,0.7680792062931188
pakistan,draw_71,Male,0.01917808,0.07671233,42.75275,0.9116576310809504
ethiopia,draw_71,Female,0.0,0.01917808,42.86286,1.1693149566900864
ethiopia,draw_71,Male,0.0,0.01917808,42.86286,1.0354203831254998
ethiopia,draw_71,Female,0.01917808,0.07671233,42.86286,1.3270930176099112
ethiopia,draw_71,Male,0.01917808,0.07671233,42.86286,1.257022979752836
nigeria,draw_71,Female,0.0,0.01917808,42.86286,1.0715095991412504
nigeria,draw_71,Male,0.0,0.01917808,42.86286,1.0621830924194586
nigeria,draw_71,Female,0.01917808,0.07671233,42.86286,1.2439067742426482
nigeria,draw_71,Male,0.01917808,0.07671233,42.86286,1.2677698525358208
pakistan,draw_71,Female,0.0,0.01917808,42.86286,0.5164492175458201
pakistan,draw_71,Male,0.0,0.01917808,42.86286,0.6494521263043416
pakistan,draw_71,Female,0.01917808,0.07671233,42.86286,0.7697072721010847
pakistan,draw_71,Male,0.01917808,0.07671233,42.86286,0.9132665003913168
ethiopia,draw_71,Female,0.0,0.01917808,42.97297,1.1711141392218674
ethiopia,draw_71,Male,0.0,0.01917808,42.97297,1.0371927653410598
ethiopia,draw_71,Female,0.01917808,0.07671233,42.97297,1.32842029865528
ethiopia,draw_71,Male,0.01917808,0.07671233,42.97297,1.2583882128950912
nigeria,draw_71,Female,0.0,0.01917808,42.97297,1.0729395657028016
nigeria,draw_71,Male,0.0,0.01917808,42.97297,1.063988808249006
nigeria,draw_71,Female,0.01917808,0.07671233,42.97297,1.2449668541278933
nigeria,draw_71,Male,0.01917808,0.07671233,42.97297,1.2691372297824073
pakistan,draw_71,Female,0.0,0.01917808,42.97297,0.5181140411055863
pakistan,draw_71,Male,0.0,0.01917808,42.97297,0.6512288857931401
pakistan,draw_71,Female,0.01917808,0.07671233,42.97297,0.7713375717897059
pakistan,draw_71,Male,0.01917808,0.07671233,42.97297,0.9148753198651388
ethiopia,draw_71,Female,0.0,0.01917808,43.08308,1.1729114589680822
ethiopia,draw_71,Male,0.0,0.01917808,43.08308,1.0389642874961764
ethiopia,draw_71,Female,0.01917808,0.07671233,43.08308,1.3297450994855795
ethiopia,draw_71,Male,0.01917808,0.07671233,43.08308,1.2597513739334685
nigeria,draw_71,Female,0.0,0.01917808,43.08308,1.0743678244722874
nigeria,draw_71,Male,0.0,0.01917808,43.08308,1.0657937376618885
nigeria,draw_71,Female,0.01917808,0.07671233,43.08308,1.2460244304895673
nigeria,draw_71,Male,0.01917808,0.07671233,43.08308,1.2705026059095261
pakistan,draw_71,Female,0.0,0.01917808,43.08308,0.5197840561792076
pakistan,draw_71,Male,0.0,0.01917808,43.08308,0.6530081452677623
pakistan,draw_71,Female,0.01917808,0.07671233,43.08308,0.7729701867800695
pakistan,draw_71,Male,0.01917808,0.07671233,43.08308,0.9164841955749079
ethiopia,draw_71,Female,0.0,0.01917808,43.19319,1.174707090124113
ethiopia,draw_71,Male,0.0,0.01917808,43.19319,1.0407351881487639
ethiopia,draw_71,Female,0.01917808,0.07671233,43.19319,1.3310676218510786
ethiopia,draw_71,Male,0.01917808,0.07671233,43.19319,1.2611126307614513
nigeria,draw_71,Female,0.0,0.01917808,43.19319,1.0757943720750025
nigeria,draw_71,Male,0.0,0.01917808,43.19319,1.0675975747803972
nigeria,draw_71,Female,0.01917808,0.07671233,43.19319,1.2470797431729042
nigeria,draw_71,Male,0.01917808,0.07671233,43.19319,1.2718658661608018
pakistan,draw_71,Female,0.0,0.01917808,43.19319,0.5214579854646967
pakistan,draw_71,Male,0.0,0.01917808,43.19319,0.6547898370869657
pakistan,draw_71,Female,0.01917808,0.07671233,43.19319,0.774604313049183
pakistan,draw_71,Male,0.01917808,0.07671233,43.19319,0.9180930191769318
ethiopia,draw_71,Female,0.0,0.01917808,43.3033,1.1765008762068825
ethiopia,draw_71,Male,0.0,0.01917808,43.3033,1.042505606284805
ethiopia,draw_71,Female,0.01917808,0.07671233,43.3033,1.3323877230811272
ethiopia,draw_71,Male,0.01917808,0.07671233,43.3033,1.2624720513773857
nigeria,draw_71,Female,0.0,0.01917808,43.3033,1.077219437885427
nigeria,draw_71,Male,0.0,0.01917808,43.3033,1.0694006773524265
