location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,-0.03079158918802588,-0.035181060413070626,-0.039702280913278765,-0.03352786082655306,22,nigeria
