location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,0.2534797904510949,0.2561053401003382,0.25202678263556266,0.2533960320311745,146,nigeria
