location,age_group,maternal_hemorrhage_paf,maternal_sepsis_and_other_maternal_infections_paf,depressive_disorders_paf,draw,location_run
nigeria,10_to_14,0.33901976251276306,0.5565235377254361,0.24090227204714407,94,nigeria
nigeria,15_to_19,0.3765513986735325,0.598557561651699,0.2764350734030494,94,nigeria
nigeria,20_to_24,0.4015570886501542,0.6127692637122755,0.27939251570216095,94,nigeria
nigeria,25_to_29,0.3601838760232989,0.5799264692664975,0.26018668847852894,94,nigeria
nigeria,30_to_34,0.40240497128898517,0.6142030314467799,0.28055709365005316,94,nigeria
nigeria,35_to_39,0.3761745822786248,0.5959048610385389,0.2724843079163235,94,nigeria
nigeria,40_to_44,0.3851089818314605,0.603454339963654,0.27763719464169284,94,nigeria
nigeria,45_to_49,0.3687467470075505,0.5873077323495299,0.2636107260395317,94,nigeria
nigeria,50_to_54,0.36738506603577353,0.5645246673643953,0.2408061948396681,94,nigeria
