location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,0.1762330521329277,0.17357368889976588,0.1768121319946923,0.169779643690203,127,nigeria
