location,age_group,maternal_hemorrhage_rr,maternal_sepsis_and_other_maternal_infections_rr,depressive_disorders_rr,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,10_to_14,0.42704199568864915,0.6591025974486445,0.31778985258323794,,,,,71,nigeria
nigeria,15_to_19,0.3701674205062325,0.6101440593187097,0.2808319297321757,,,,,71,nigeria
nigeria,20_to_24,0.37449632833233176,0.6107601482126591,0.2786907945110279,,,,,71,nigeria
nigeria,25_to_29,0.3542917798696164,0.5939345024386478,0.2679543202869434,,,,,71,nigeria
nigeria,30_to_34,0.3803208814894413,0.6159081039763219,0.2823277298025709,,,,,71,nigeria
nigeria,35_to_39,0.3780805923980956,0.6157446716558139,0.28348024197652205,,,,,71,nigeria
nigeria,40_to_44,0.37849507092176604,0.6171170205196099,0.2852704548809857,,,,,71,nigeria
nigeria,45_to_49,0.3681318214021493,0.607231910985085,0.27773126836207657,,,,,71,nigeria
nigeria,50_to_54,0.4100690613739553,0.64543587528223,0.3074337892606047,,,,,71,nigeria
nigeria,N/A,,,,0.16805070672275915,0.16399210213473842,0.17513101414655538,0.1755089577901879,71,nigeria
