location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,0.2761178798036099,0.2818290790520882,0.27545792240763506,0.28486911615653704,170,nigeria
