location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,0.018750452033869488,0.016388952476495085,0.011399147042503905,0.01778772109152895,28,nigeria
