location,age_group,maternal_hemorrhage_rr,maternal_sepsis_and_other_maternal_infections_rr,depressive_disorders_rr,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,10_to_14,0.12977587270263283,0.6203072133944489,0.2922546345347002,,,,,28,nigeria
nigeria,15_to_19,0.13523909080750385,0.6311505626549437,0.3004293143510677,,,,,28,nigeria
nigeria,20_to_24,0.13278845345027065,0.6259065399645749,0.29538445695990106,,,,,28,nigeria
nigeria,25_to_29,0.12679209093948737,0.6132200942157134,0.28467618827142915,,,,,28,nigeria
nigeria,30_to_34,0.13265020344985912,0.6241477920431215,0.29131497781684446,,,,,28,nigeria
nigeria,35_to_39,0.13327236204313028,0.6263054292429756,0.2946788360347783,,,,,28,nigeria
nigeria,40_to_44,0.13443208707389495,0.6285081876214302,0.2963708875190261,,,,,28,nigeria
nigeria,45_to_49,0.12355811971769223,0.6077896184049781,0.2837031974419383,,,,,28,nigeria
nigeria,50_to_54,0.12143520948716528,0.6015237484200711,0.27498762318019726,,,,,28,nigeria
nigeria,N/A,,,,0.018082323877649555,0.013491131621085747,0.014831642698208318,0.020093343797812222,28,nigeria
