location,age_group,maternal_hemorrhage_paf,maternal_sepsis_and_other_maternal_infections_paf,depressive_disorders_paf,draw,location_run
nigeria,10_to_14,0.4658237611311697,0.5795341308419167,0.26765224245799824,79,nigeria
nigeria,15_to_19,0.46661732466938916,0.5755905158999771,0.26309603941158566,79,nigeria
nigeria,20_to_24,0.47246207414628594,0.5740565625593907,0.25846614910810495,79,nigeria
nigeria,25_to_29,0.4532933180630678,0.5572009405931501,0.24674677298254266,79,nigeria
nigeria,30_to_34,0.48401084960008783,0.5780221273651713,0.25835798391979303,79,nigeria
nigeria,35_to_39,0.4725624695648284,0.5746321355389592,0.259211285933258,79,nigeria
nigeria,40_to_44,0.47050424894127096,0.575569064081564,0.2613188499469917,79,nigeria
nigeria,45_to_49,0.42168745645452305,0.538457256498597,0.23975251740960615,79,nigeria
nigeria,50_to_54,0.43384772761152085,0.5432085788738928,0.23499378562509107,79,nigeria
