location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,0.23602758336587548,0.2338226676798027,0.22913567827772738,0.23184328725708966,167,nigeria
