location,age_group,maternal_hemorrhage_paf,maternal_sepsis_and_other_maternal_infections_paf,depressive_disorders_paf,draw,location_run
nigeria,10_to_14,0.5043132944670063,0.5615966927317088,0.23206342933025728,146,nigeria
nigeria,15_to_19,0.5049915110374164,0.5665639113794443,0.23735780266013914,146,nigeria
nigeria,20_to_24,0.5184347616404626,0.5719296645835937,0.23898698158523765,146,nigeria
nigeria,25_to_29,0.4966211093573974,0.5546549423820579,0.22778039339684072,146,nigeria
nigeria,30_to_34,0.5104279360532415,0.5680844266905767,0.23710796667660547,146,nigeria
nigeria,35_to_39,0.5074084757287306,0.5666101024107068,0.2370327510052557,146,nigeria
nigeria,40_to_44,0.5086118812226907,0.5688782967518655,0.23895794694488934,146,nigeria
nigeria,45_to_49,0.4909556831053699,0.5543021347616985,0.22835551369831636,146,nigeria
nigeria,50_to_54,0.5004403466867301,0.544965702791222,0.21822016670912203,146,nigeria
