location,age_group,maternal_hemorrhage_paf,maternal_sepsis_and_other_maternal_infections_paf,depressive_disorders_paf,draw,location_run
nigeria,10_to_14,0.5868207440158024,0.6122304565064696,0.2801501201497199,156,nigeria
nigeria,15_to_19,0.45037455104774704,0.5248013856512909,0.23233564249197539,156,nigeria
nigeria,20_to_24,0.4531032035273594,0.5256749609834666,0.23213711333377887,156,nigeria
nigeria,25_to_29,0.42032032827720944,0.5000349261084375,0.21791578850263,156,nigeria
nigeria,30_to_34,0.48568546252290556,0.5399764373792215,0.23569163429614687,156,nigeria
nigeria,35_to_39,0.4779635910865162,0.5376135140296131,0.23588409759859982,156,nigeria
nigeria,40_to_44,0.47631498388952703,0.5428312804897528,0.24194146971998653,156,nigeria
nigeria,45_to_49,0.44508267654022426,0.5219794430516451,0.23159802465652266,156,nigeria
nigeria,50_to_54,0.511058443411363,0.5735255526492596,0.26226486327783055,156,nigeria
