location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,0.49379293024222226,0.48978304075111007,0.49161772529846703,0.49350491342329195,244,nigeria
