location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,0.33917395560865354,0.3392591937390173,0.34753394855442576,0.3487348735918021,197,nigeria
