location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,0.1458770011238771,0.14823473047318936,0.14225420496608118,0.1456061696208359,94,nigeria
