location,age_group,maternal_hemorrhage_rr,maternal_sepsis_and_other_maternal_infections_rr,depressive_disorders_rr,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,10_to_14,0.3127330525285617,0.41539901725244827,0.13701477303545326,,,,,109,pakistan
pakistan,15_to_19,0.2842249463816975,0.3865752854061414,0.12447110734662219,,,,,109,pakistan
pakistan,20_to_24,0.258688530919285,0.3658742424898442,0.11718429367242292,,,,,109,pakistan
pakistan,25_to_29,0.2616422132373564,0.3673950656779772,0.11736873826758862,,,,,109,pakistan
pakistan,30_to_34,0.25646243857707735,0.3627852815072589,0.11558209303852966,,,,,109,pakistan
pakistan,35_to_39,0.2690629784229696,0.3731965548721769,0.1192634221138848,,,,,109,pakistan
pakistan,40_to_44,0.2774427388985745,0.38063800220873667,0.12208934533423216,,,,,109,pakistan
pakistan,45_to_49,0.2705646881536698,0.37615474558616224,0.12114995956688202,,,,,109,pakistan
pakistan,50_to_54,0.30658636566269687,0.41610081818738115,0.13874701065033418,,,,,109,pakistan
pakistan,N/A,,,,0.11933105817323354,0.11752004087255741,0.12448058743386331,0.13852739229007716,109,pakistan
