location,age_group,maternal_hemorrhage_rr,maternal_sepsis_and_other_maternal_infections_rr,depressive_disorders_rr,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,10_to_14,0.39212169419257303,0.5797270867791288,0.25168909702689224,,,,,118,pakistan
pakistan,15_to_19,0.3607034484926728,0.5592964373276955,0.2427477563966477,,,,,118,pakistan
pakistan,20_to_24,0.3394108944078264,0.5452242621856088,0.23762463290756142,,,,,118,pakistan
pakistan,25_to_29,0.3382281981842642,0.543817329114733,0.23648349163113783,,,,,118,pakistan
pakistan,30_to_34,0.33584904878364374,0.5400800094854545,0.2333899429729911,,,,,118,pakistan
pakistan,35_to_39,0.3459127943998158,0.5471626374993829,0.23613981033578663,,,,,118,pakistan
pakistan,40_to_44,0.3483410745584256,0.5519797505251474,0.24035584526344872,,,,,118,pakistan
pakistan,45_to_49,0.35195705076476963,0.5564303564255866,0.24414170427026194,,,,,118,pakistan
pakistan,50_to_54,0.3697420531227158,0.5717940630321291,0.25280793088290493,,,,,118,pakistan
pakistan,N/A,,,,0.18511142524594956,0.20370105882451842,0.1927799381171094,0.21108586807463597,118,pakistan
