location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,0.25097959261166713,0.2649770650832802,0.27550353777285763,0.28627557242173285,197,pakistan
