location,age_group,maternal_hemorrhage_rr,maternal_sepsis_and_other_maternal_infections_rr,depressive_disorders_rr,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,10_to_14,0.4132557512720778,0.41166250779384633,0.1280743181349769,,,,,26,pakistan
pakistan,15_to_19,0.3827937233406992,0.38639923495766326,0.11762470921499334,,,,,26,pakistan
pakistan,20_to_24,0.35525021653934796,0.3705580562988076,0.11263521678807846,,,,,26,pakistan
pakistan,25_to_29,0.35729660426154414,0.3702447996299089,0.1120920737599298,,,,,26,pakistan
pakistan,30_to_34,0.35477284987532237,0.3681246338653147,0.11128624777230035,,,,,26,pakistan
pakistan,35_to_39,0.3644362194075594,0.37416680123468593,0.11321009001637877,,,,,26,pakistan
pakistan,40_to_44,0.3675175299243847,0.3765281609095483,0.11427197121293332,,,,,26,pakistan
pakistan,45_to_49,0.3619431528737908,0.3745037859139946,0.11394803159212813,,,,,26,pakistan
pakistan,50_to_54,0.3958067668756791,0.4092255886174346,0.1280295167779585,,,,,26,pakistan
pakistan,N/A,,,,-0.05387658742345966,-0.04520113094352228,-0.0522474894903267,-0.03066994525608696,26,pakistan
