location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,0.20283798086199611,0.22119101087072038,0.21236469334370353,0.22508840502927982,178,pakistan
