location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,0.09823211931514592,0.10435295230395993,0.10305975353514482,0.10576112791198589,127,pakistan
