location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,-0.07297065454028419,-0.0670750951386046,-0.07514970833130094,-0.058495565841455786,22,pakistan
