location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,0.1431693618254276,0.14460325092446644,0.14004884219903846,0.14632318722557622,167,pakistan
