location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,0.1428949845488745,0.17045290292589396,0.1632114726697637,0.1890343725646243,170,pakistan
