location,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
pakistan,0.10213886566417148,0.11459318763988657,0.10812859833511472,0.13167034070270303,115,pakistan
